investorId|companyId|createTime|ratio
2199023260190|13194139533312|1663712670184|0.2210405769624077
28587302400795|13194139533312|1669299701660|0.15717616012452668
26388279088852|13194139533312|1664554657844|0.09719613627552519
24189255842094|13194139533312|1669995784011|0.10634332351417397
28587302334980|13194139533312|1669289402792|0.008225804154502511
6597069832855|12094627905538|1671069449459|0.3138655028546422
8796093069445|12094627905538|1654072612386|0.4095122225894318
55295|12094627905538|1670387765711|0.27662227455592603
10995116303496|8796093022211|1654716469335|0.1752640299109049
28587302336335|8796093022211|1669430921567|0.1474389554394881
21519|8796093022211|1642742416357|0.057188800160278205
28587302356350|8796093022211|1669288349540|0.10211455667079124
15393162790687|8796093022211|1649295188093|0.1641450429763896
28587302334339|8796093022211|1671502975728|0.09461394228866096
10995116312210|7696581394436|1637053318643|0.3117238353034331
19791209355947|7696581394436|1670956198558|0.42290315107133153
15393162829785|7696581394436|1643714710534|0.05563622128126754
2199023281348|7696581394436|1664395778369|0.08242946305767922
2199023310039|7696581394436|1643247273736|0.09898230500257837
26388279109276|5497558138885|1666256104963|0.20555880711934993
10995116335710|5497558138885|1636472861198|0.06972067067180893
26388279120399|5497558138885|1670344754940|9.938287053869181E-4
10995116291210|5497558138885|1629715012013|0.30106881335195573
4398046515941|5497558138885|1670190646446|0.17494918815121405
21990232563597|5497558138886|1655701016530|0.19905013102716776
10995116348380|5497558138886|1642653094445|0.1968296546395544
21990232587649|5497558138886|1669031625993|0.17820803316054004
15393162805542|5497558138886|1647761094916|0.018487373816389385
30786325616275|5497558138886|1671874739304|0.13045724752999427
21990232634249|5497558138886|1661399074826|0.11948851959165244
26388279139274|4398046511111|1664978124970|0.3233611792826504
6597069787571|4398046511111|1657177005578|0.17755423503410123
2199023294563|4398046511111|1665044154874|0.2356644191618471
6597069834480|10995116277768|1666201091009|0.15789490519764257
74605|10995116277768|1668861195603|0.061132662668787176
26388279085548|4398046511113|1659040225913|0.48345361458582214
30786325592885|4398046511113|1672337807096|0.12526985158550205
2199023285038|4398046511113|1672192032994|0.3912765338286757
26388279132447|5497558138890|1663463450471|0.34764740182223247
48556|5497558138890|1624460106495|0.29859689872807654
30786325609043|4398046511115|1672509176041|0.2272976094611252
6597069775143|4398046511115|1645264804419|0.04252230717108143
6597069827023|14293651161100|1668818433112|0.03694192135070244
17592186071118|14293651161100|1667924692278|0.1475277640065667
43945|14293651161100|1669533008758|0.18847958593640873
30786325628015|14293651161100|1671567781040|0.22716682664241492
6597069812605|14293651161100|1668017539960|0.19155245778071603
28587302343344|14293651161100|1671475372745|0.040391215959393684
2199023327636|1099511627789|1609056603058|0.3011097397625607
10995116290058|1099511627789|1669921835452|0.048246799648565535
10995116325379|1099511627789|1647170814208|0.3456601463394324
33753|2199023255566|1658461731735|0.4197204112787128
19791209345902|2199023255566|1662328329354|0.23973167876483417
24189255815859|2199023255566|1668255964216|0.13975152375237487
28587302341166|2199023255566|1665171921218|0.08590899388384342
64664|5497558138895|1615409675048|0.16425460730578142
19791209309386|5497558138895|1659191089618|0.4338456330373022
13194139558006|2199023255568|1633760712406|0.12415879198328539
6597069784107|2199023255568|1609801607785|0.027246011825940802
8796093064612|2199023255568|1649241356983|0.11703537551330304
24556|2199023255568|1608923625731|0.13605292135036826
10995116299731|2199023255568|1662232574903|0.1619513910527786
21990232576853|2199023255568|1663892896718|0.1038752934446073
26388279070779|12094627905553|1670313934058|0.1353849796626617
10995116284281|12094627905553|1663053196463|0.019557275076683728
13194139556465|12094627905553|1671636498612|0.11804487011864487
21990232577784|12094627905553|1659051655523|0.00640231704229576
21990232607821|4398046511122|1661104609132|0.37502203029801495
4398046530943|4398046511122|1651029499904|0.0568559097911897
6597069829804|4398046511122|1663536012327|0.23622467131006633
15393162829886|8796093022227|1635125412391|0.0998029719767603
19791209341559|8796093022227|1649947267136|0.1253819676128362
12947|8796093022227|1651921578826|0.02655648393450708
6597069789647|8796093022227|1664374788887|0.27753539936173
21990232620154|8796093022228|1669821446271|0.1266940484587553
73955|8796093022228|1651439121271|0.10174476193888565
26388279113707|8796093022228|1660604778845|0.10818738275336809
19791209324696|8796093022228|1654420894909|0.0820164046580766
24189255848787|8796093022228|1658932589564|0.14183000214505023
6597069832134|8796093022228|1644757568178|0.15558737134606782
28587302359492|8796093022228|1672225614078|0.1595529013362476
17592186091148|4398046511125|1636735162318|0.20553131913809744
48782|4398046511125|1663528187249|0.004575568863941187
28587302342871|4398046511125|1670593828369|0.3708943106818804
17592186099543|4398046511125|1635672131179|0.05597590625650618
21990232632179|4398046511125|1671086983531|0.19510349365011984
17592186089175|7696581394454|1672246842872|0.13142431256821924
10995116325692|7696581394454|1657405839570|0.1329976749935633
6597069841200|7696581394454|1647894916292|0.1661554670374918
15393162850357|7696581394454|1630357646937|0.040450537355284456
24189255840554|7696581394454|1664511547163|0.13069409263073895
8796093078758|23|1610764244042|0.1769351101217882
8796093043146|23|1662337312971|0.2259180436978037
4398046576760|23|1640814200393|0.009314564180883942
67319|23|1621191520822|0.10104163890402892
17592186054658|9895604650008|1654377719459|0.4690616868894685
26388279123556|9895604650008|1672458899629|0.2136561754517015
15393162798939|9895604650008|1654258295898|0.3172821376588299
21990232600694|6597069766681|1653874136236|0.23895593536583817
26388279089917|6597069766681|1663704731217|0.44608066577551775
15393162825455|6597069766681|1637209588559|0.31496339885864405
19791209330384|2199023255578|1653887003978|0.3131193706612713
13194139551918|2199023255578|1622947588409|0.12023908524187679
