investorId|companyId|createTime|ratio
2199023260190|9895604659984|1646346539433|0.2210405769624077
28587302400795|9895604659984|1669299701660|0.15717616012452668
26388279088852|9895604659984|1663605378867|0.09719613627552519
24189255842094|9895604659984|1667897332748|0.10634332351417397
28587302334980|9895604659984|1669289402792|0.008225804154502511
6597069832855|7696581404434|1669097234258|0.3138655028546422
8796093069445|7696581404434|1629168016112|0.4095122225894318
55295|7696581404434|1667495812831|0.27662227455592603
10995116303496|10995116287763|1661639407579|0.1752640299109049
28587302336335|10995116287763|1669430921567|0.1474389554394881
21519|10995116287763|1654318561593|0.057188800160278205
28587302356350|10995116287763|1669288349540|0.10211455667079124
15393162790687|10995116287763|1658324876977|0.1641450429763896
28587302334339|10995116287763|1671502975728|0.09461394228866096
10995116312210|9895604659988|1649615583922|0.3117238353034331
19791209355947|9895604659988|1671016262074|0.42290315107133153
15393162829785|9895604659988|1653918261909|0.05563622128126754
2199023281348|9895604659988|1667276427404|0.08242946305767922
2199023310039|9895604659988|1653616338519|0.09898230500257837
26388279109276|15393162798869|1671350015403|0.20555880711934993
10995116335710|15393162798869|1671097598271|0.06972067067180893
26388279120399|15393162798869|1672089919935|9.938287053869181E-4
10995116291210|15393162798869|1670828920772|0.30106881335195573
4398046515941|15393162798869|1672438144642|0.17494918815121405
21990232563597|10995116287766|1655701016530|0.19905013102716776
10995116348380|10995116287766|1658155196367|0.1968296546395544
21990232587649|10995116287766|1669031625993|0.17820803316054004
15393162805542|10995116287766|1656567940548|0.018487373816389385
30786325616275|10995116287766|1671874739304|0.13045724752999427
21990232634249|10995116287766|1661399074826|0.11948851959165244
26388279139274|14293651171095|1667982686688|0.3233611792826504
6597069787571|14293651171095|1670555767618|0.17755423503410123
2199023294563|14293651171095|1671567935436|0.2356644191618471
6597069834480|9895604659992|1664141262203|0.15789490519764257
74605|9895604659992|1667666969598|0.061132662668787176
26388279085548|3298534893337|1659040225913|0.48345361458582214
30786325592885|3298534893337|1672337807096|0.12526985158550205
2199023285038|3298534893337|1672156523348|0.3912765338286757
26388279132447|4398046521114|1663463450471|0.34764740182223247
48556|4398046521114|1618463281496|0.29859689872807654
30786325609043|7696581404443|1672509176041|0.2272976094611252
6597069775143|7696581404443|1653441522475|0.04252230717108143
