id|createTime|loanAmount|balance|usage|interestRate
4871206221832519680|1657650970907|51834573,00|51834573,00|funerals|0,072
4901042569363849217|1666773050648|11747367,00|11747367,00|vacations|0,068
4914271893269250050|1670862534352|75856474,00|75856474,00|vacations|0,072
4919056967873331203|1672279421433|58320674,00|58320674,00|renovations|0,063
4704573035619811332|1606394619995|51511430,00|51511430,00|debt consolidation|0,046
4699225011062308869|1604735954644|9283871,00|9283871,00|medical expenses|0,021
4844184624068296710|1649284487244|78394527,00|78394527,00|weddings|0,031
4816881551327363079|1640918589141|23215107,00|23215107,00|weddings|0,077
4788171103702876168|1632059448691|76988130,00|76988130,00|other|0,036
4913990418292539401|1670741524524|79770756,00|79770756,00|funerals|0,038
4793237653283667978|1633625097409|45603702,00|45603702,00|medical expenses|0,033
4852065923416195083|1651767566996|14650056,00|14650056,00|other|0,044
4776912104634449932|1628630185938|62300224,00|62300224,00|medical expenses|0,028
4759742131055099917|1623350946860|50076676,00|50076676,00|weddings|0,031
4779445379424845838|1629381981939|77164853,00|77164853,00|major purchases|0,061
4837147749650530319|1647120847479|42546284,00|42546284,00|medical expenses|0,042
4750453456823648272|1620479489810|84634279,00|84634279,00|weddings|0,022
4910049768618590225|1669560488730|3963411,00|3963411,00|vacations|0,018
4904983219037798418|1667999814812|29556432,00|29556432,00|investing|0,036
4862199022577778707|1654862489014|38571587,00|38571587,00|other|0,045
4873176546669494292|1658234576638|70120119,00|70120119,00|funerals|0,078
4772127030030368789|1627174922829|49059546,00|49059546,00|vacations|0,041
4851221498486063126|1651441399344|73225463,00|73225463,00|debt consolidation|0,024
4797459777934327831|1634971088867|36973604,00|36973604,00|other|0,058
4825607275605393432|1643602872088|63982716,00|63982716,00|education|0,027
4876272771413311513|1659146062382|7102735,00|7102735,00|business ventures|0,081
4777475054587871258|1628809851301|61637501,00|61637501,00|major purchases|0,000
4642367065766756379|1587278183371|23467973,00|23467973,00|education|0,008
4916523693082935324|1671571234532|58431596,00|58431596,00|education|0,051
4889783570295423005|1663350285452|87263596,00|87263596,00|investing|0,069
4891190945178976286|1663751087173|98506771,00|98506771,00|major purchases|0,079
4848969698672377887|1650788842340|49361089,00|49361089,00|debt consolidation|0,044
4830955300162895904|1645228680168|90930784,00|90930784,00|other|0,028
4685995687156908065|1600683414906|12986143,00|12986143,00|business ventures|0,038
