id|createTime|loanAmount|balance|usage|interestRate
4845874573440188416|1649858050204|72574786,00|72574786,00|renovations|0,006
4834052624418340865|1646187239046|76412415,00|76412415,00|business ventures|0,078
4873740596134543362|1658395321447|21526242,00|21526242,00|business ventures|0,023
4754958155962646531|1621899678046|7050299,00|7050299,00|investing|0,056
4706544459968413700|1607044264274|25251617,00|25251617,00|weddings|0,060
4895414169341263877|1665082667152|52948346,00|52948346,00|vacations|0,055
4860792747205853190|1654416695683|66461697,00|66461697,00|vacations|0,086
4799431202282930183|1635590658014|41879221,00|41879221,00|weddings|0,074
4837148849162158088|1647151925431|14863191,00|14863191,00|vacations|0,073
4746513906661326857|1619288503567|98052184,00|98052184,00|debt consolidation|0,068
4899917768968634378|1666439208398|58740489,00|58740489,00|weddings|0,018
4912302667943903243|1670244234962|97598174,00|97598174,00|medical expenses|0,021
4785920403400818700|1631384546734|78189329,00|78189329,00|renovations|0,048
4872896171204411405|1658164359389|29636557,00|29636557,00|other|0,047
4832363774558076942|1645658374332|54597169,00|54597169,00|debt consolidation|0,020
4917087742547984399|1671682233240|90252077,00|90252077,00|medical expenses|0,081
4676426637460373520|1597797036831|66920144,00|66920144,00|other|0,005
4630264741279825937|1583574545856|32341516,00|32341516,00|medical expenses|0,023
4841089498836107282|1648354139031|89074087,00|89074087,00|other|0,067
4810971676328067091|1639112019890|65360201,00|65360201,00|funerals|0,058
4837148849162158100|1647128050522|15367315,00|15367315,00|major purchases|0,053
4852911447857954837|1651967085103|63599217,00|63599217,00|investing|0,015
4678959912250769430|1598574092959|81410723,00|81410723,00|funerals|0,099
4820823300512940055|1642175650088|6371967,00|6371967,00|education|0,069
4830111974744391704|1644991417829|32914476,00|32914476,00|medical expenses|0,052
4874303546087964697|1658562047582|26550734,00|26550734,00|major purchases|0,009
4778883528983052314|1629245404354|12485735,00|12485735,00|renovations|0,043
4664323213461815323|1594057005968|1729185,00|1729185,00|education|0,049
4882466320412573724|1661092704713|55103555,00|55103555,00|investing|0,034
4911458243013771293|1670017389513|33753673,00|33753673,00|major purchases|0,039
4879088620692045854|1660047134400|29383831,00|29383831,00|medical expenses|0,074
4857133572508614687|1653257256474|74684676,00|74684676,00|medical expenses|0,023
4916806267571273760|1671664332201|80701433,00|80701433,00|renovations|0,008
4915680367664431137|1671272166108|72982563,00|72982563,00|renovations|0,050
4890910569713893410|1663709758132|27038076,00|27038076,00|weddings|0,007
4890629094737182755|1663579409237|40432475,00|40432475,00|education|0,098
4910332343106928676|1669637105639|60341794,00|60341794,00|major purchases|0,001
4903576943665872933|1667596412292|24515928,00|24515928,00|vacations|0,058
4904984318549426214|1667963698054|43610219,00|43610219,00|funerals|0,067
4906673168409690151|1668505904644|33127962,00|33127962,00|education|0,080
4905547268502847528|1668180425901|62556633,00|62556633,00|funerals|0,085
4893443844504289321|1664461774916|55617841,00|55617841,00|debt consolidation|0,047
4899073344038502442|1666144775494|11162355,00|11162355,00|investing|0,092
4911458243013771307|1669963182255|70191997,00|70191997,00|weddings|0,100
4899354819015213100|1666294543511|2166740,00|2166740,00|debt consolidation|0,004
4865859296786645037|1655987839616|12482533,00|12482533,00|vacations|0,048
4869799946460594222|1657211352035|7757875,00|7757875,00|investing|0,009
4766780104984494127|1625566655980|56373877,00|56373877,00|other|0,057
4681493187041165360|1599346604707|51492466,00|51492466,00|other|0,023
4774098454378971185|1627774602817|56703660,00|56703660,00|investing|0,084
4729625408058687538|1614090514223|95498937,00|95498937,00|funerals|0,080
4895414169341263923|1665065415411|46324496,00|46324496,00|business ventures|0,073
4803653326933590068|1636836136921|49429792,00|49429792,00|debt consolidation|0,049
4848407848230584373|1650599985823|55403570,00|55403570,00|vacations|0,024
4890347619760472118|1663514257772|40528212,00|40528212,00|vacations|0,094
4679522862204190775|1598736327887|26712980,00|26712980,00|other|0,013
4676708112437084216|1597818645946|55021573,00|55021573,00|debt consolidation|0,091
4752143406195540025|1620994397660|23221963,00|23221963,00|debt consolidation|0,013
4772972554472128570|1627411112272|66140280,00|66140280,00|major purchases|0,011
4906391693432979515|1668383298640|11043007,00|11043007,00|investing|0,040
4901043668875477052|1666771806483|33486379,00|33486379,00|funerals|0,079
4780853853820026941|1629821795133|87951670,00|87951670,00|other|0,010
4877962720785203262|1659674783400|92455486,00|92455486,00|vacations|0,043
4811253151304777791|1639182284965|67201790,00|67201790,00|business ventures|0,093
4913428567850745920|1670578456078|37067538,00|37067538,00|medical expenses|0,029
4848689323207295041|1650726160336|24141930,00|24141930,00|major purchases|0,027
4852067022927822914|1651756660339|95655249,00|95655249,00|major purchases|0,044
4917087742547984451|1671669124070|30299869,00|30299869,00|debt consolidation|0,052
4857133572508614724|1653308174790|67396965,00|67396965,00|medical expenses|0,021
4745106531777773637|1618873308829|30350659,00|30350659,00|education|0,055
4679522862204190790|1598684547319|78491175,00|78491175,00|funerals|0,066
4881621895482441799|1660829895418|99055848,00|99055848,00|investing|0,012
4899073344038502472|1666175271901|17364728,00|17364728,00|renovations|0,043
4905265793526136905|1668105132786|53756489,00|53756489,00|debt consolidation|0,073
4735817857546321994|1616011730212|29581795,00|29581795,00|funerals|0,067
4882747795389284427|1661116436030|32244806,00|32244806,00|medical expenses|0,076
4865577821809934412|1655846590153|60638273,00|60638273,00|education|0,081
4652782739416678477|1590483764005|86555093,00|86555093,00|funerals|0,013
4912302667943903310|1670206916311|20794186,00|20794186,00|funerals|0,084
4915398892687720527|1671154435567|94316999,00|94316999,00|weddings|0,064
4912584142920613968|1670290773371|64954179,00|64954179,00|weddings|0,035
4720618208803946577|1611369982767|73606461,00|73606461,00|medical expenses|0,072
4846156048416899154|1649896839619|31404799,00|31404799,00|funerals|0,032
4716396084153286739|1610020275584|34569720,00|34569720,00|business ventures|0,099
4790986952981610580|1632947663218|63748923,00|63748923,00|investing|0,023
4796334977539113045|1634636023317|63151181,00|63151181,00|business ventures|0,092
4799712677259640918|1635663543729|10801610,00|10801610,00|debt consolidation|0,041
4828986074837549143|1644649891250|78546186,00|78546186,00|vacations|0,065
4730751307965530200|1614423824410|10433404,00|10433404,00|vacations|0,043
