id|createTime|loanAmount|balance|usage|interestRate
4854880948061208576|1652574259416|53038469,00|53038469,00|debt consolidation|0,022
4911175943403339777|1669903258472|25800914,00|25800914,00|weddings|0,027
4917086917914263554|1671682394483|75198645,00|75198645,00|major purchases|0,021
4907235293729390595|1668706434480|34285168,00|34285168,00|other|0,004
4916523967960842244|1671517563976|98219437,00|98219437,00|renovations|0,054
4857132747874893829|1653280390574|29860953,00|29860953,00|debt consolidation|0,022
4825326075506589702|1643548289092|47641488,00|47641488,00|debt consolidation|0,063
4878524846104903687|1659830596279|81568569,00|81568569,00|investing|0,045
4872332396617269256|1657987915533|2077889,00|2077889,00|major purchases|0,043
4884717295592538121|1661730841731|76670420,00|76670420,00|investing|0,007
4911457418380050442|1669947466871|68492788,00|68492788,00|major purchases|0,037
4903294644055441419|1667432480332|99068241,00|99068241,00|weddings|0,069
4899353994381492236|1666287975312|39081780,00|39081780,00|funerals|0,033
4808156101927239693|1638249422511|1810041,00|1810041,00|education|0,008
4802245127416315918|1636385831656|97221640,00|97221640,00|renovations|0,070
4777193854489067535|1628732305675|30872331,00|30872331,00|medical expenses|0,052
4869799121826873360|1657154209102|53670537,00|53670537,00|vacations|0,038
4678396137663627281|1598398347407|14591293,00|14591293,00|education|0,005
4682618262314287122|1599636718043|78495453,00|78495453,00|medical expenses|0,090
4882746970755563539|1661146178108|19150044,00|19150044,00|medical expenses|0,089
4886969095406223380|1662491089242|29412232,00|29412232,00|renovations|0,039
4868954696896741397|1656939682376|46741393,00|46741393,00|vacations|0,001
4913990693170446358|1670790939978|19189882,00|19189882,00|debt consolidation|0,083
4891754170010304535|1663926756407|46745742,00|46745742,00|major purchases|0,093
4898228094474649624|1665876021674|60639545,00|60639545,00|funerals|0,079
4834614749738041369|1646361938985|54587249,00|54587249,00|investing|0,004
4856288322944761882|1653005544953|73503328,00|73503328,00|medical expenses|0,037
4899635469358202907|1666349666371|20370608,00|20370608,00|major purchases|0,066
4913427743217025052|1670578183081|63655681,00|63655681,00|education|0,001
4887532045359644701|1662630180926|47929413,00|47929413,00|major purchases|0,011
4903576119032152094|1667518067911|67975960,00|67975960,00|weddings|0,073
4909487093543075871|1669342027548|1127987,00|1127987,00|renovations|0,075
4825607550483300384|1643638594623|87296754,00|87296754,00|business ventures|0,004
4767060755327483937|1625618554261|22924157,00|22924157,00|funerals|0,079
4869236171873452066|1657037083527|32466256,00|32466256,00|major purchases|0,012
4911738893356761123|1670103638652|83050021,00|83050021,00|renovations|0,039
4915116593077288996|1671104687694|18750182,00|18750182,00|medical expenses|0,030
4843340474016071717|1649047271709|38018882,00|38018882,00|renovations|0,049
4911175943403339814|1669919343260|92969717,00|92969717,00|other|0,033
4863606672339238951|1655260957732|40867171,00|40867171,00|business ventures|0,070
4828422300250406952|1644434614073|61312096,00|61312096,00|medical expenses|0,030
4901605794195177513|1666923137767|26934955,00|26934955,00|business ventures|0,011
4766497805374062634|1625438029784|39295746,00|39295746,00|weddings|0,074
4905264968892416043|1668099527116|30568396,00|30568396,00|vacations|0,000
4886406145452802092|1662268403332|2998461,00|2998461,00|debt consolidation|0,081
4819978050949087277|1641903480940|24850037,00|24850037,00|other|0,065
4755801756259057710|1622144236212|6424547,00|6424547,00|funerals|0,078
4783104828999991343|1630506396969|59596498,00|59596498,00|business ventures|0,058
4863325197362528304|1655168084131|79014918,00|79014918,00|major purchases|0,030
4823918700623036465|1643121142146|12441826,00|12441826,00|major purchases|0,075
4700069710870347826|1605068324690|91323014,00|91323014,00|investing|0,051
4756927656165900339|1622462714748|75707086,00|75707086,00|weddings|0,061
4809563476810793012|1638686291756|82048459,00|82048459,00|medical expenses|0,069
4785919578767097909|1631376063105|51359781,00|51359781,00|investing|0,086
4728217208541413430|1613723602977|33067842,00|33067842,00|investing|0,014
4830392625087381559|1645102295020|20402750,00|20402750,00|investing|0,037
4818852151042244664|1641525864467|72673806,00|72673806,00|education|0,068
4849814398480416825|1651023975515|27980475,00|27980475,00|weddings|0,012
4910331518473207866|1669664730596|98067032,00|98067032,00|vacations|0,025
4902731694102020155|1667332370432|57312167,00|57312167,00|vacations|0,068
4858821597735157820|1653809098733|49391312,00|49391312,00|renovations|0,043
4688247761848500285|1601435697827|14766513,00|14766513,00|investing|0,085
4899916944334913598|1666418373363|15568220,00|15568220,00|vacations|0,043
4848688498573574207|1650691753922|92050081,00|92050081,00|vacations|0,038
4750453731701555264|1620472883598|35819003,00|35819003,00|weddings|0,006
4796615627882102849|1634663818035|2776886,00|2776886,00|other|0,022
4795208252998549570|1634295004389|55664130,00|55664130,00|medical expenses|0,050
4740602107516682307|1617516629920|96687781,00|96687781,00|renovations|0,029
4752987006491951172|1621318819426|36090484,00|36090484,00|other|0,076
4729061633471545413|1613914653987|29203082,00|29203082,00|business ventures|0,016
4779727129279463494|1629497468288|78008914,00|78008914,00|major purchases|0,091
4835177699691462727|1646556512436|17576513,00|17576513,00|business ventures|0,008
4842496049085939784|1648766119057|84153655,00|84153655,00|major purchases|0,048
4869236171873452105|1657050139961|68887317,00|68887317,00|business ventures|0,053
4844466373922914378|1649425450332|16483714,00|16483714,00|major purchases|0,099
4709921335055220811|1608053375561|26510708,00|26510708,00|medical expenses|0,022
4704854785474429004|1606478030173|40523456,00|40523456,00|medical expenses|0,098
4844184898946203725|1649333361943|17321088,00|17321088,00|major purchases|0,017
4892317119963725902|1664114713196|1777994,00|1777994,00|business ventures|0,079
4804496927230001231|1637103082547|14438680,00|14438680,00|renovations|0,029
4859384547688579152|1653990738963|40786677,00|40786677,00|other|0,075
4901324319218466897|1666846937867|81370448,00|81370448,00|renovations|0,048
4851784723317391442|1651655301830|31660947,00|31660947,00|major purchases|0,067
4846436698759888979|1650009372132|3531101,00|3531101,00|funerals|0,055
4748483406864580692|1619928462920|78189891,00|78189891,00|renovations|0,084
4818570676065534037|1641399665775|74117024,00|74117024,00|investing|0,049
4787608428627361878|1631920190392|6153550,00|6153550,00|major purchases|0,073
4895131869730832471|1664926569054|69888254,00|69888254,00|funerals|0,091
4885561720522670168|1661980924383|27547361,00|27547361,00|education|0,080
4886969095406223449|1662450647309|52582202,00|52582202,00|medical expenses|0,095
4872613871593979994|1658007238853|25269234,00|25269234,00|weddings|0,087
4858258647781736539|1653631666408|25709602,00|25709602,00|debt consolidation|0,032
4856569797921472604|1653106766302|39435297,00|39435297,00|other|0,096
4736098507889311837|1616117587165|63545041,00|63545041,00|weddings|0,021
4824481650576457822|1643225963016|58066685,00|58066685,00|renovations|0,089
4883309920708984927|1661324043864|95571746,00|95571746,00|other|0,049
4891472695033593952|1663804096776|39761877,00|39761877,00|weddings|0,023
4820822475879219297|1642145446375|41589518,00|41589518,00|investing|0,091
4866139947129634914|1656098857760|45079307,00|45079307,00|renovations|0,039
4818007726112112739|1641283919145|76973426,00|76973426,00|weddings|0,036
4905546443869126756|1668196122672|67843918,00|67843918,00|weddings|0,006
4883309920708984933|1661341164489|76741078,00|76741078,00|renovations|0,045
4898791044428071014|1666065667946|4215956,00|4215956,00|debt consolidation|0,026
4910894468426629223|1669819287417|94926685,00|94926685,00|renovations|0,010
4854036523131076712|1652308564749|89208367,00|89208367,00|renovations|0,049
4845592273829757033|1649722881982|52055908,00|52055908,00|funerals|0,097
4867828796989898858|1656552620085|44975152,00|44975152,00|investing|0,049
4709358385101799531|1607922736857|87466272,00|87466272,00|business ventures|0,027
4876835996244639852|1659305341140|1767880,00|1767880,00|education|0,077
4767060755327484013|1625629202750|77421510,00|77421510,00|debt consolidation|0,088
4915116593077289070|1671137609402|19352100,00|19352100,00|other|0,068
4832362949924356207|1645670859828|93108942,00|93108942,00|vacations|0,048
4773253204815118448|1627505967644|51499403,00|51499403,00|vacations|0,042
4899635469358202993|1666354050230|34178146,00|34178146,00|weddings|0,070
4817726251135402098|1641207000180|39522322,00|39522322,00|vacations|0,016
4918775767774527603|1672260327481|71960048,00|71960048,00|funerals|0,019
4809844951787503732|1638773691339|18086174,00|18086174,00|education|0,076
4792674978208153717|1633510652758|14429508,00|14429508,00|investing|0,033
4799148902672498806|1635510883628|75138916,00|75138916,00|funerals|0,071
4815474451321716855|1640502760485|526197,00|526197,00|investing|0,046
4865576997176213624|1655923285949|12823518,00|12823518,00|other|0,025
4892880069917147257|1664237970232|38372325,00|38372325,00|funerals|0,080
4857132747874893946|1653249237536|95832207,00|95832207,00|education|0,010
4707388060264824955|1607311060051|87338937,00|87338937,00|weddings|0,088
4704291835521007740|1606318513645|9005830,00|9005830,00|business ventures|0,026
4801682177462894717|1636223901773|99889782,00|99889782,00|medical expenses|0,067
4844747848899625086|1649477734105|98254487,00|98254487,00|renovations|0,020
4825607550483300479|1643587099960|14906194,00|14906194,00|investing|0,087
4772408779884986496|1627229347665|2411392,00|2411392,00|major purchases|0,004
4914272168147157121|1670815216869|4119772,00|4119772,00|weddings|0,059
4888657945266487426|1663012709551|71656151,00|71656151,00|major purchases|0,029
4804215452253290627|1637025087248|7742619,00|7742619,00|other|0,024
4876554521267929220|1659291316679|50813375,00|50813375,00|major purchases|0,039
4911457418380050565|1670001546543|31563930,00|31563930,00|debt consolidation|0,049
4850095873457127558|1651158415203|58856008,00|58856008,00|funerals|0,031
4912301843310182535|1670233250883|96533715,00|96533715,00|major purchases|0,072
4841370149179097224|1648444140683|88607018,00|88607018,00|business ventures|0,026
4902731694102020233|1667315919737|16282089,00|16282089,00|education|0,033
4845310798853046410|1649662091066|67584105,00|67584105,00|education|0,009
4745950132074184843|1619125304911|57711487,00|57711487,00|renovations|0,022
4872895346570690700|1658108843710|24122539,00|24122539,00|investing|0,088
4756083231235768461|1622284845508|15244477,00|15244477,00|vacations|0,034
4866139947129634958|1656046252735|51763922,00|51763922,00|renovations|0,034
4915116593077289103|1671086809837|58700300,00|58700300,00|other|0,024
4817726251135402128|1641168640976|39060750,00|39060750,00|vacations|0,013
4859103072711868561|1653909439409|63209103,00|63209103,00|other|0,032
4727654258587992210|1613548508623|82224272,00|82224272,00|debt consolidation|0,026
4830111150110670995|1645007245503|13714031,00|13714031,00|renovations|0,088
4760586830863138964|1623591815870|38053620,00|38053620,00|investing|0,002
4906953818752680085|1668633625603|19328597,00|19328597,00|business ventures|0,048
4821948375786061974|1642510231293|80676141,00|80676141,00|business ventures|0,053
4842496049085939863|1648762033911|52991479,00|52991479,00|business ventures|0,003
4781415979139727512|1630046075970|86768047,00|86768047,00|investing|0,066
4784793678860255385|1631097334041|18350909,00|18350909,00|renovations|0,097
4856569797921472666|1653159024874|37236420,00|37236420,00|renovations|0,036
4815755926298427547|1640584538012|41558472,00|41558472,00|vacations|0,088
4883872870662406300|1661474017679|88461249,00|88461249,00|medical expenses|0,088
4805059877183422621|1637292366969|17550468,00|17550468,00|medical expenses|0,053
4913146268240314526|1670489485285|31849492,00|31849492,00|funerals|0,075
4826733450390143135|1643931931852|93286164,00|93286164,00|investing|0,051
4845310798853046432|1649689548119|33116696,00|33116696,00|investing|0,072
4845873748806467745|1649856199257|78389046,00|78389046,00|funerals|0,005
4778038279419199650|1628985335742|32039246,00|32039246,00|renovations|0,035
4808719051880661155|1638411617534|43267797,00|43267797,00|debt consolidation|0,079
4917931342844395684|1671946797788|64725579,00|64725579,00|education|0,031
4844747848899625125|1649525137548|7339927,00|7339927,00|investing|0,034
4798304477742366886|1635196308917|27169223,00|27169223,00|education|0,075
4886969095406223527|1662455739524|74395781,00|74395781,00|major purchases|0,031
4907516768706101416|1668748718102|25156384,00|25156384,00|business ventures|0,050
4888094995313066153|1662769894708|86810800,00|86810800,00|weddings|0,091
4830392625087381674|1645036821732|83655464,00|83655464,00|education|0,036
4822229850762772651|1642579777391|98114285,00|98114285,00|weddings|0,002
4886124670476091564|1662179924772|37127143,00|37127143,00|vacations|0,009
4862199297455685805|1654822426009|79144387,00|79144387,00|renovations|0,096
4783104828999991470|1630517529080|86625846,00|86625846,00|weddings|0,036
4867828796989898927|1656599256358|67173819,00|67173819,00|funerals|0,038
4917649867867685040|1671902997797|97652503,00|97652503,00|weddings|0,018
4912583318286893233|1670323139095|4598726,00|4598726,00|business ventures|0,048
4823637225646325938|1643016761557|58292649,00|58292649,00|medical expenses|0,006
4857695697828315315|1653482447987|25290738,00|25290738,00|major purchases|0,014
4815755926298427572|1640535454829|80551251,00|80551251,00|education|0,028
4748201931887870133|1619851702721|58210699,00|58210699,00|weddings|0,072
4736661457842733238|1616250670481|23944731,00|23944731,00|weddings|0,081
4906672343775969463|1668493397920|96667739,00|96667739,00|funerals|0,089
4917931342844395704|1672011582490|5868697,00|5868697,00|vacations|0,068
4916523967960842425|1671523397281|21923264,00|21923264,00|education|0,016
4913146268240314554|1670501067503|29939231,00|29939231,00|weddings|0,098
4908642668612944059|1669110029291|41428890,00|41428890,00|other|0,094
4898791044428071100|1666075426630|83762199,00|83762199,00|investing|0,074
4919338717727948989|1672432081407|78382466,00|78382466,00|funerals|0,052
4896257769637675198|1665347706691|63820011,00|63820011,00|debt consolidation|0,006
4899635469358203071|1666369009793|32029051,00|32029051,00|funerals|0,026
4895131869730832576|1664991258512|6114666,00|6114666,00|other|0,081
4913427743217025217|1670596008813|5438525,00|5438525,00|education|0,003
4667418613571911874|1594976504631|33547587,00|33547587,00|medical expenses|0,073
4838273924435280067|1647453076169|42782747,00|42782747,00|other|0,056
4903013169078730948|1667416864785|64232116,00|64232116,00|other|0,029
4830955575040803013|1645213167345|83548462,00|83548462,00|vacations|0,011
4865858472152924358|1655939406763|64926387,00|64926387,00|weddings|0,089
4899916944334913735|1666474903711|19782115,00|19782115,00|business ventures|0,088
4910050043496497352|1669550722844|8679337,00|8679337,00|medical expenses|0,024
4877680421174771913|1659590836009|5803945,00|5803945,00|weddings|0,098
4662070589014409418|1593350483488|45149721,00|45149721,00|weddings|0,005
4789578753464336587|1632498781098|74642927,00|74642927,00|major purchases|0,049
