id|createTime|loanAmount|balance|usage|interestRate
4840526823760592896|1648228595578|34124999,00|34124999,00|weddings|0,051
4917369492402601985|1671776636007|52659654,00|52659654,00|funerals|0,040
4910614092961546242|1669730602641|62382705,00|62382705,00|vacations|0,008
4774661679210299395|1627970241368|18002428,00|18002428,00|major purchases|0,074
4898510668962988036|1666018375627|51476024,00|51476024,00|debt consolidation|0,049
4842778623574278149|1648873159070|60197777,00|60197777,00|business ventures|0,046
4886407244964429830|1662286682057|99777872,00|99777872,00|business ventures|0,002
4912302942821810183|1670281196187|22515405,00|22515405,00|major purchases|0,048
4857415322363232264|1653359591395|88263539,00|88263539,00|weddings|0,082
4917932442356023305|1671971965243|10357533,00|10357533,00|medical expenses|0,088
4894288544312328202|1664695340501|38192320,00|38192320,00|investing|0,079
4899073618916409355|1666136298313|69666713,00|69666713,00|funerals|0,052
4914836217612206092|1671041729461|15689370,00|15689370,00|vacations|0,029
4828141924785324045|1644418189666|31201602,00|31201602,00|weddings|0,088
4763965630095294478|1624705436009|69707752,00|69707752,00|funerals|0,066
4872333496128897039|1657987968815|54470016,00|54470016,00|weddings|0,023
4840526823760592912|1648201234582|88682437,00|88682437,00|other|0,039
4663197588432879633|1593701794957|27577989,00|27577989,00|renovations|0,095
4838837973900328978|1647708199648|39500118,00|39500118,00|major purchases|0,066
4792676077719781395|1633458235119|81600743,00|81600743,00|other|0,036
4790987227859517460|1632942292010|33433955,00|33433955,00|funerals|0,081
4881903645337059349|1660941011108|67489395,00|67489395,00|debt consolidation|0,040
4817445875670319126|1641073253415|78068981,00|78068981,00|funerals|0,057
4795490827486887959|1634386282445|42309207,00|42309207,00|other|0,070
4910332617984835608|1669618678844|94768780,00|94768780,00|investing|0,100
4918495392309444633|1672169980998|65080668,00|65080668,00|education|0,053
4826734549901770778|1643921724135|31737838,00|31737838,00|investing|0,013
4666856763130118171|1594812911111|73181313,00|73181313,00|investing|0,022
4826453074925060124|1643886349544|98693297,00|98693297,00|debt consolidation|0,002
4677271337268412445|1598035857878|74289134,00|74289134,00|education|0,097
4847563698178359326|1650366380434|74425035,00|74425035,00|investing|0,015
4810409001252552735|1638969927040|11165362,00|11165362,00|renovations|0,039
4756084330747396128|1622201536729|55205925,00|55205925,00|renovations|0,084
4911739992868388897|1670101370089|15745709,00|15745709,00|renovations|0,049
4907236393241018402|1668676261620|10407287,00|10407287,00|medical expenses|0,074
4893444119382196259|1664412013970|11183087,00|11183087,00|medical expenses|0,036
4918495392309444644|1672133290424|2254485,00|2254485,00|other|0,096
4915117692588916773|1671100741857|87958332,00|87958332,00|debt consolidation|0,047
4903295743567069222|1667491972682|20749345,00|20749345,00|medical expenses|0,070
4831801099482562599|1645472169100|25594830,00|25594830,00|debt consolidation|0,038
4705700309916188712|1606732983650|85055826,00|85055826,00|medical expenses|0,044
4860511547107049513|1654290263250|14782411,00|14782411,00|medical expenses|0,017
4656442188991823914|1591595773419|50467919,00|50467919,00|major purchases|0,094
4831519624505851947|1645445752666|15925216,00|15925216,00|education|0,002
4908643768124571692|1669135012992|40068224,00|40068224,00|other|0,064
4918495392309444653|1672108444117|38831246,00|38831246,00|medical expenses|0,077
4813223751019659310|1639811242200|76455934,00|76455934,00|education|0,026
4810409001252552751|1638891097582|47993230,00|47993230,00|education|0,042
4891192319568511024|1663736987577|37764487,00|37764487,00|renovations|0,089
4835460274179801137|1646633256405|50961909,00|50961909,00|major purchases|0,040
4857133847386521650|1653315475966|68134472,00|68134472,00|vacations|0,021
4907799343194439731|1668883202225|23548223,00|23548223,00|medical expenses|0,009
4815757025810055220|1640572814382|57170214,00|57170214,00|debt consolidation|0,014
4917088017425891381|1671716646180|30095421,00|30095421,00|education|0,083
4917650967379312694|1671869517068|55951087,00|55951087,00|funerals|0,096
4917088017425891383|1671700381955|76826084,00|76826084,00|medical expenses|0,037
4893444119382196280|1664433896370|30307991,00|30307991,00|business ventures|0,067
4919339817239576633|1672425251535|41547970,00|41547970,00|investing|0,034
4893162644405485626|1664322417301|33982421,00|33982421,00|funerals|0,054
4819979150460715067|1641910539051|95864913,00|95864913,00|education|0,045
4893444119382196284|1664415666468|4558141,00|4558141,00|other|0,024
4908643768124571709|1669101711208|2963871,00|2963871,00|education|0,030
4906673443287597118|1668509918534|32736974,00|32736974,00|renovations|0,033
4902732793613647935|1667263953216|27601768,00|27601768,00|debt consolidation|0,070
4899355093893120064|1666269171823|93070907,00|93070907,00|business ventures|0,046
4835178799203090497|1646528780243|2944020,00|2944020,00|other|0,038
4640116640342605890|1586657154330|60384301,00|60384301,00|renovations|0,092
4751017781166604355|1620716315283|17745699,00|17745699,00|renovations|0,091
4895695919195881540|1665133102884|98738878,00|98738878,00|education|0,016
4917932442356023365|1671970495706|4559283,00|4559283,00|major purchases|0,088
4919058342262865990|1672334855333|94179404,00|94179404,00|weddings|0,017
4847563698178359367|1650390381983|1170525,00|1170525,00|medical expenses|0,008
4743699431772127304|1618432567123|60339914,00|60339914,00|major purchases|0,067
4873177921059029065|1658186574879|89087079,00|89087079,00|other|0,069
4783950353441751114|1630822253633|67638535,00|67638535,00|investing|0,058
4888940519754825803|1663076687625|33334445,00|33334445,00|funerals|0,086
4857978272316653644|1653533814797|78597827,00|78597827,00|medical expenses|0,005
4771283979489771597|1626916043117|39870465,00|39870465,00|vacations|0,031
4796053777440309326|1634552388792|52085303,00|52085303,00|vacations|0,086
4826171599948349519|1643780978631|31599440,00|31599440,00|investing|0,049
4917932442356023376|1672000129343|53755602,00|53755602,00|medical expenses|0,055
4913428842728652881|1670581678239|64153424,00|64153424,00|funerals|0,032
4761995305258319954|1624092752525|14225228,00|14225228,00|weddings|0,090
4848689598085202003|1650706445663|44562515,00|44562515,00|weddings|0,007
4857415322363232340|1653398073333|69428055,00|69428055,00|vacations|0,061
4852630247759151189|1651878180654|75769100,00|75769100,00|education|0,082
4861637447013892182|1654650148597|84215268,00|84215268,00|funerals|0,023
4845030423387963479|1649539720837|67844042,00|67844042,00|debt consolidation|0,017
4797461152323862616|1634989046696|946157,00|946157,00|weddings|0,027
4695567210754605145|1603672771397|36263728,00|36263728,00|investing|0,092
4808157201438867546|1638268436222|97180968,00|97180968,00|business ventures|0,035
4917088017425891419|1671705471867|29999424,00|29999424,00|weddings|0,038
4799150002184126556|1635501535935|29771561,00|29771561,00|medical expenses|0,083
4861918921990602845|1654793572897|85741153,00|85741153,00|weddings|0,043
4744262381725548638|1618630357885|5387622,00|5387622,00|funerals|0,041
4682056411872493663|1599465467644|93141467,00|93141467,00|business ventures|0,038
4767624804792533088|1625765217868|29460732,00|29460732,00|medical expenses|0,009
4897384769056145505|1665652320050|78655151,00|78655151,00|medical expenses|0,042
4850378447945465954|1651193256898|91540297,00|91540297,00|medical expenses|0,087
4818008825623740515|1641307461512|57772523,00|57772523,00|vacations|0,095
4886688719941140580|1662343887792|73689512,00|73689512,00|funerals|0,067
4769313654652797029|1626324662762|97199944,00|97199944,00|investing|0,046
4763684155118583910|1624536262243|87480644,00|87480644,00|education|0,021
4682619361825914983|1599702791782|69999263,00|69999263,00|education|0,089
4745951231585812584|1619107118046|52695119,00|52695119,00|business ventures|0,062
4677271337268412521|1598035343391|48424371,00|48424371,00|debt consolidation|0,026
4897103294079434858|1665537922970|4621758,00|4621758,00|investing|0,054
4835178799203090539|1646582503878|98327075,00|98327075,00|investing|0,057
4771565454466482284|1626987307558|90243559,00|90243559,00|education|0,033
4915117692588916845|1671133957006|41248415,00|41248415,00|education|0,097
4908080818171150446|1668941988437|56536774,00|56536774,00|major purchases|0,003
4890347894638379119|1663485396774|85471274,00|85471274,00|vacations|0,054
4794927877533466736|1634143538969|78233338,00|78233338,00|vacations|0,096
4850378447945465969|1651185967734|3432745,00|3432745,00|investing|0,011
4722307333542117490|1611886326543|56809448,00|56809448,00|major purchases|0,044
4902169843660226675|1667118605865|32523988,00|32523988,00|other|0,014
4869237271385079924|1657040507484|36338650,00|36338650,00|medical expenses|0,027
4834334374272958581|1646326907990|7426548,00|7426548,00|medical expenses|0,017
4821668000320979062|1642356421602|55931288,00|55931288,00|medical expenses|0,030
4855163522549547127|1652673246298|85165501,00|85165501,00|education|0,037
4867829896501526648|1656597560544|75148626,00|75148626,00|renovations|0,091
4799712952137547897|1635642441160|97069979,00|97069979,00|other|0,001
4874585295942582394|1658683192239|32226002,00|32226002,00|vacations|0,002
4919058342262866043|1672281601455|43977367,00|43977367,00|investing|0,015
4818571775577161852|1641457602207|13800953,00|13800953,00|business ventures|0,025
4890629369615089789|1663569454884|29348294,00|29348294,00|other|0,097
