id|createTime|loanAmount|balance|usage|interestRate
276408976885678080|1662770007919|53038469,00|53038469,00|debt consolidation|0,022
299489924975951873|1669872738587|25800914,00|25800914,00|weddings|0,027
285416176140419074|1665608550823|75198645,00|75198645,00|major purchases|0,021
231372980611973123|1648936945374|34285168,00|34285168,00|other|0,004
209136457451831300|1642128135546|98219437,00|98219437,00|renovations|0,054
297519600138977285|1669293500898|29860953,00|29860953,00|debt consolidation|0,022
262335228050145286|1658441567811|47641488,00|47641488,00|debt consolidation|0,063
162411611317862407|1627791754207|81568569,00|81568569,00|investing|0,045
265431452793962504|1659414597142|2077889,00|2077889,00|major purchases|0,043
231654455588683785|1649046028520|76670420,00|76670420,00|investing|0,007
280068151582916618|1663927471718|68492788,00|68492788,00|major purchases|0,037
256987203492642827|1656814033099|99068241,00|99068241,00|weddings|0,069
249105904144744460|1654435310540|39081780,00|39081780,00|funerals|0,033
142989837924827149|1621848735066|1810041,00|1810041,00|education|0,008
115686765183893518|1613419954262|97221640,00|97221640,00|renovations|0,070
301460249812926479|1670493706745|30872331,00|30872331,00|medical expenses|0,052
302304674743058448|1670729538211|53670537,00|53670537,00|vacations|0,038
293016000511606801|1667890339336|14591293,00|14591293,00|education|0,005
229684130751709202|1648418136003|78495453,00|78495453,00|medical expenses|0,090
128353139135873043|1617313893733|19150044,00|19150044,00|medical expenses|0,089
96264991790858260|1607429276757|29412232,00|29412232,00|renovations|0,039
262898178003566613|1658686656294|46741393,00|46741393,00|vacations|0,001
199284833266958358|1639113086357|19189882,00|19189882,00|debt consolidation|0,083
245446729447505943|1653321339162|46745742,00|46745742,00|major purchases|0,093
215891856892887064|1644235025550|60639545,00|60639545,00|funerals|0,079
94857616907304985|1607049265834|54587249,00|54587249,00|investing|0,004
177329785083527194|1632324516884|73503328,00|73503328,00|medical expenses|0,037
238972804983160859|1651267329460|20370608,00|20370608,00|major purchases|0,066
288512400884236316|1666482045613|63655681,00|63655681,00|education|0,001
141863938017984541|1621472075819|47929413,00|47929413,00|major purchases|0,011
182677809641029662|1634022664461|67975960,00|67975960,00|weddings|0,073
157063586760359967|1626124383210|1127987,00|1127987,00|renovations|0,075
141019513087852576|1621196078913|87296754,00|87296754,00|business ventures|0,004
202381058010775585|1640088487350|22924157,00|22924157,00|funerals|0,079
287386500977393698|1666141065158|32466256,00|32466256,00|major purchases|0,012
289356825814368291|1666788722094|83050021,00|83050021,00|renovations|0,039
231091505635262500|1648889114173|18750182,00|18750182,00|medical expenses|0,030
280631101536337957|1664057341586|38018882,00|38018882,00|renovations|0,049
305119424510165030|1671646544329|92969717,00|92969717,00|other|0,033
287667975954104359|1666256657499|40867171,00|40867171,00|business ventures|0,070
302867624696479784|1670917769524|61312096,00|61312096,00|medical expenses|0,030
171981760526024745|1630701096037|26934955,00|26934955,00|business ventures|0,011
305682374463586346|1671775910162|39295746,00|39295746,00|weddings|0,074
207447607591567403|1641591951057|30568396,00|30568396,00|vacations|0,000
307089749347139628|1672198204839|2998461,00|2998461,00|debt consolidation|0,081
294423375395160109|1668318294408|24850037,00|24850037,00|other|0,065
257550153446064174|1657049216061|6424547,00|6424547,00|funerals|0,078
211106782288805935|1642703198475|59596498,00|59596498,00|business ventures|0,058
265712927770673200|1659484548011|79014918,00|79014918,00|major purchases|0,030
277253401815810097|1663061873958|12441826,00|12441826,00|major purchases|0,075
287667975954104370|1666282731205|91323014,00|91323014,00|investing|0,051
252202128888561715|1655331183018|75707086,00|75707086,00|weddings|0,061
262616703026855988|1658582776037|82048459,00|82048459,00|medical expenses|0,069
260646378189881397|1657946140423|51359781,00|51359781,00|investing|0,086
254172453725536310|1655972487673|33067842,00|33067842,00|investing|0,014
202381058010775607|1640057679377|20402750,00|20402750,00|investing|0,037
301460249812926520|1670534057499|72673806,00|72673806,00|education|0,068
292734525534896185|1667857942118|27980475,00|27980475,00|weddings|0,012
292734525534896186|1667826368706|98067032,00|98067032,00|vacations|0,025
306526799393718331|1672086146134|57312167,00|57312167,00|vacations|0,068
238972804983160892|1651288462846|49391312,00|49391312,00|renovations|0,043
271060952328175677|1661168092838|14766513,00|14766513,00|investing|0,085
305400899486875710|1671670597435|15568220,00|15568220,00|vacations|0,043
236158055216054335|1650439228773|92050081,00|92050081,00|vacations|0,038
100205641464807488|1608660873087|35819003,00|35819003,00|weddings|0,006
129760514019426369|1617731520684|2776886,00|2776886,00|other|0,022
44755071052808258|1591597916578|55664130,00|55664130,00|medical expenses|0,050
223773156240785475|1646635676634|96687781,00|96687781,00|renovations|0,029
294986325348581444|1668528733133|36090484,00|36090484,00|other|0,076
296675175208845381|1669012788230|29203082,00|29203082,00|business ventures|0,016
66428644259528774|1598252056087|78008914,00|78008914,00|major purchases|0,091
214203007032623175|1643680360086|17576513,00|17576513,00|business ventures|0,008
116531190114025544|1613643264788|84153655,00|84153655,00|major purchases|0,048
302023199766347849|1670656569295|68887317,00|68887317,00|business ventures|0,053
193373858756034634|1637328939465|16483714,00|16483714,00|major purchases|0,099
191685008895770699|1636741664321|26510708,00|26510708,00|medical expenses|0,022
188588784151953484|1635814984544|40523456,00|40523456,00|medical expenses|0,098
279223726652784717|1663708589318|17321088,00|17321088,00|major purchases|0,017
266275877724094542|1659682786202|1777994,00|1777994,00|business ventures|0,079
113997915323629647|1612887820107|14438680,00|14438680,00|renovations|0,029
15763148451610704|1582691376316|40786677,00|40786677,00|other|0,075
235595105262633041|1650234290668|81370448,00|81370448,00|renovations|0,048
303712049626611794|1671177381292|31660947,00|31660947,00|major purchases|0,067
300897299859505235|1670319194532|3531101,00|3531101,00|funerals|0,055
305119424510165076|1671638284880|78189891,00|78189891,00|renovations|0,084
307371224323850325|1672324622204|74117024,00|74117024,00|investing|0,049
306526799393718358|1672033119692|6153550,00|6153550,00|major purchases|0,073
92324342116909143|1606267463810|69888254,00|69888254,00|funerals|0,091
232780355495526488|1649374852226|27547361,00|27547361,00|education|0,080
89509592349802585|1605379258379|52582202,00|52582202,00|medical expenses|0,095
93450242023751770|1606548578275|25269234,00|25269234,00|weddings|0,087
302867624696479835|1670961498375|25709602,00|25709602,00|debt consolidation|0,032
300615824882794588|1670238389099|39435297,00|39435297,00|other|0,096
297519600138977373|1669305095276|63545041,00|63545041,00|weddings|0,021
306245324417007710|1671996224132|58066685,00|58066685,00|renovations|0,089
257550153446064223|1657043975698|95571746,00|95571746,00|other|0,049
117094140067446880|1613879233087|39761877,00|39761877,00|weddings|0,023
144960162761801825|1622430943870|41589518,00|41589518,00|investing|0,091
295549275302002786|1668645726450|45079307,00|45079307,00|renovations|0,039
285979126093840483|1665760559167|76973426,00|76973426,00|weddings|0,036
145804587691933796|1622669848607|67843918,00|67843918,00|weddings|0,006
153404412063121509|1624998381131|76741078,00|76741078,00|renovations|0,045
189433209082085478|1636070106697|4215956,00|4215956,00|debt consolidation|0,026
269653577444622439|1660723596513|94926685,00|94926685,00|renovations|0,010
253890978748825704|1655894721380|89208367,00|89208367,00|renovations|0,049
271060952328175721|1661179061683|52055908,00|52055908,00|funerals|0,097
229402655774998634|1648356733407|44975152,00|44975152,00|investing|0,049
251920653911851115|1655242986690|87466272,00|87466272,00|business ventures|0,027
188307309175242860|1635717634026|1767880,00|1767880,00|education|0,077
101894491325071469|1609227048324|77421510,00|77421510,00|debt consolidation|0,088
281194051489759342|1664275200796|19352100,00|19352100,00|other|0,068
302586149719769199|1670854603006|93108942,00|93108942,00|vacations|0,048
251639178935140464|1655230741207|51499403,00|51499403,00|vacations|0,042
149182287412461681|1623739505425|34178146,00|34178146,00|weddings|0,070
240098704890003570|1651626858169|39522322,00|39522322,00|vacations|0,016
167196685921943667|1629287426905|71960048,00|71960048,00|funerals|0,019
196188608523141236|1638114210726|18086174,00|18086174,00|education|0,076
263179652980277365|1658742983906|14429508,00|14429508,00|investing|0,033
307934174277271670|1672501439163|75138916,00|75138916,00|funerals|0,071
288512400884236407|1666483903663|526197,00|526197,00|investing|0,046
297519600138977400|1669287679272|12823518,00|12823518,00|other|0,025
256142778562510969|1656575929826|38372325,00|38372325,00|funerals|0,080
258676053352906874|1657323817006|95832207,00|95832207,00|education|0,010
189714684058796155|1636150184077|87338937,00|87338937,00|weddings|0,088
280068151582916732|1663929207250|9005830,00|9005830,00|business ventures|0,026
271905377258307709|1661392063529|99889782,00|99889782,00|medical expenses|0,067
282601426373312638|1664703212877|98254487,00|98254487,00|renovations|0,020
186055509361557631|1635002989904|14906194,00|14906194,00|investing|0,087
121316264718106752|1615165999995|2411392,00|2411392,00|major purchases|0,004
285134701163708545|1665453862969|4119772,00|4119772,00|weddings|0,059
159315386574045314|1626832883707|71656151,00|71656151,00|major purchases|0,029
253890978748825731|1655893728914|7742619,00|7742619,00|other|0,024
225462006101049476|1647154907649|50813375,00|50813375,00|major purchases|0,039
301460249812926597|1670466344067|31563930,00|31563930,00|debt consolidation|0,049
303430574649901190|1671082584207|58856008,00|58856008,00|funerals|0,031
306526799393718407|1672081676479|96533715,00|96533715,00|major purchases|0,072
298364025069109384|1669547001791|88607018,00|88607018,00|business ventures|0,026
198158933360115849|1638736337713|16282089,00|16282089,00|education|0,033
288230925907525770|1666473121356|67584105,00|67584105,00|education|0,009
280068151582916747|1663908965913|57711487,00|57711487,00|renovations|0,022
187744359221821580|1635583990221|24122539,00|24122539,00|investing|0,088
293578950465028237|1668109621183|15244477,00|15244477,00|vacations|0,034
270216527398043790|1660876504148|51763922,00|51763922,00|renovations|0,034
255016878655668367|1656242823278|58700300,00|58700300,00|other|0,024
240098704890003600|1651674788162|39060750,00|39060750,00|vacations|0,013
265149977817251985|1659373146561|63209103,00|63209103,00|other|0,032
230528555681841298|1648734829986|82224272,00|82224272,00|debt consolidation|0,026
297238125162266771|1669188236054|13714031,00|13714031,00|renovations|0,088
241224604796846228|1651976721015|38053620,00|38053620,00|investing|0,002
203788432894328981|1640533091011|19328597,00|19328597,00|business ventures|0,048
239817229913292950|1651555020526|80676141,00|80676141,00|business ventures|0,053
246291154377638039|1653537619773|52991479,00|52991479,00|business ventures|0,003
304837949533454488|1671527828678|86768047,00|86768047,00|investing|0,066
264587027863830681|1659185506226|18350909,00|18350909,00|renovations|0,097
255016878655668378|1656212466790|37236420,00|37236420,00|renovations|0,036
275001602002124955|1662349723459|41558472,00|41558472,00|vacations|0,088
287105026000683164|1666067605066|88461249,00|88461249,00|medical expenses|0,088
275283076978835613|1662453324259|17550468,00|17550468,00|medical expenses|0,053
288230925907525790|1666418436128|31849492,00|31849492,00|funerals|0,075
237002480146186399|1650726210850|93286164,00|93286164,00|investing|0,051
227150855961313440|1647646295596|33116696,00|33116696,00|investing|0,072
222928731310653601|1646375953959|78389046,00|78389046,00|funerals|0,005
214203007032623266|1643667189746|32039246,00|32039246,00|renovations|0,035
237565430099607715|1650893310239|43267797,00|43267797,00|debt consolidation|0,079
306808274370429092|1672111508308|64725579,00|64725579,00|education|0,031
207166132614856869|1641517756904|7339927,00|7339927,00|investing|0,034
233906255402369190|1649725777043|27169223,00|27169223,00|education|0,075
263461127956988071|1658783580651|74395781,00|74395781,00|major purchases|0,031
276971926839099560|1662990116253|25156384,00|25156384,00|business ventures|0,050
238691330006450345|1651238551879|86810800,00|86810800,00|weddings|0,091
257268678469353642|1656941100252|83655464,00|83655464,00|education|0,036
