mediumId|accountId|multiplicityId|createTime|deleteTime|isExplicitDeleted|location
39582418649936|229121180798303694|0|1655937932581|1893196800000|false|India -> Raniganj
39582418649936|229121180798303694|1|1650665300986|1893196800000|false|India -> New_Delhi
39582418649936|229121180798303694|2|1654226152705|1893196800000|false|Puerto_Rico -> Ponce
39582418649936|229121180798303694|3|1654861949796|1893196800000|false|Romania -> Constanța
39582418649936|229121180798303694|4|1668064216085|1893196800000|false|Germany -> Lörrach
39582418649936|229121180798303694|5|1650744030482|1893196800000|false|Philippines -> Intramuros
39582418649936|229121180798303694|6|1652093203698|1893196800000|false|Russia -> Magnitogorsk
39582418649936|4737506157650791987|0|1670774583444|1893196800000|false|Indonesia -> Manado
39582418649936|4737506157650791987|1|1667213970023|1893196800000|false|Mexico -> Villahermosa
13194139583313|4874021246477536700|0|1663916443659|1893196800000|false|England -> Durham
13194139583313|4874021246477536700|1|1665426672244|1893196800000|false|China -> Danjiangkou
13194139583313|4874021246477536700|2|1666175574658|1893196800000|false|Argentina -> Presidencia_Roque_Sáenz_Peña
13194139583313|4874021246477536700|3|1668926879205|1893196800000|false|Pakistan -> http://maps.google.com/maps?ll=25.530889,69.017306&spn=0.01,0.01&t=m&q=25.530889,69.017306
4398046561106|4870644921146555170|0|1667281854343|1669220542391|true|China -> Cenxi
4398046561106|4870644921146555170|1|1665339437263|1669220542391|true|Canada -> Montreal
4398046561106|4870644921146555170|2|1664808945944|1669220542391|true|Japan -> Akita_City
4398046561106|4870644921146555170|3|1661659700457|1669220542391|true|Mexico -> Oaxaca
4398046561106|4897102194567807525|0|1666995142665|1893196800000|false|Vietnam -> Tam_Kỳ
4398046561106|4897102194567807525|1|1671511922211|1893196800000|false|Philippines -> Bislig
4398046561106|4897102194567807525|2|1668965008525|1893196800000|false|Pakistan -> Karachi
4398046561106|4897102194567807525|3|1666578552644|1893196800000|false|Cameroon -> Yaoundé
4398046561106|4897102194567807525|4|1665897670557|1893196800000|false|Pakistan -> Sahiwal_Division
4398046561106|4897102194567807525|5|1665936171296|1893196800000|false|Turkey -> Çankaya
8796093072211|289638300791081166|0|1667296885746|1893196800000|false|China -> Nanjing
8796093072211|289638300791081166|1|1668376635349|1893196800000|false|India -> Hyderabad
8796093072211|289638300791081166|2|1670261739593|1893196800000|false|Pakistan -> Topi
8796093072211|289638300791081166|3|1669179460406|1893196800000|false|Chile -> Temuco
8796093072211|289638300791081166|4|1670624245056|1893196800000|false|India -> Loni
8796093072211|4790141153661946278|0|1666784773013|1893196800000|false|Vietnam -> Bến
8796093072211|4790141153661946278|1|1634689078173|1893196800000|false|Philippines -> Kalibo
8796093072211|4790141153661946278|2|1665386219926|1893196800000|false|Czech_Republic -> Ostrava
8796093072211|4790141153661946278|3|1647381968373|1893196800000|false|China -> Gejiu
30786325627733|4823638600035865742|0|1644485565578|1893196800000|false|China -> Kaohsiung
30786325627733|4906108844066741618|0|1668433831318|1893196800000|false|India -> Baharampur
30786325627733|4906108844066741618|1|1670523630197|1893196800000|false|Philippines -> Santa_Rosa
26388279116630|4908925243101301367|0|1670520784036|1893196800000|false|India -> Srikakulam
39582418649943|4875711470727336128|0|1671328330530|1893196800000|false|India -> Jhansi
39582418649943|4857696797339948384|0|1667727515368|1893196800000|false|Egypt -> El_Shorouk
39582418649943|4857696797339948384|1|1672224999042|1893196800000|false|India -> Nellore
39582418649943|4857696797339948384|2|1665353340678|1893196800000|false|Spain -> Barcelona
48378511672152|4906391418555077557|0|1671531437411|1672089860780|true|India -> Midnapore
48378511672152|4906391418555077557|1|1669142846328|1672089860780|true|Portugal -> Funchal
48378511672152|4906391418555077557|2|1671957997247|1672089860780|true|India -> Guntur
48378511672152|4906391418555077557|3|1669968201846|1672089860780|true|China -> Gaoping
48378511672152|4906391418555077557|4|1671021918003|1672089860780|true|South_Korea -> Yongin
48378511672152|4906391418555077557|5|1672080090296|1672089860780|true|India -> Kalyani
48378511672152|4906391418555077557|6|1670230143909|1672089860780|true|India -> Krishnanagar
21990232605530|4917086368158460396|0|1671839793935|1893196800000|false|India -> Greater_Noida
21990232605530|4917086368158460396|1|1671912855968|1893196800000|false|Madagascar -> Mahajanga
21990232605530|4917086368158460396|2|1672410241099|1893196800000|false|China -> Anyang
21990232605530|4917086368158460396|3|1672514032574|1893196800000|false|China -> Dalian
21990232605530|4917086368158460396|4|1671968501743|1893196800000|false|India -> Bankura
21990232605530|4917086368158460396|5|1671942902228|1893196800000|false|India -> Anand
21990232605530|4917086368158460396|6|1672270695640|1893196800000|false|India -> Moradabad
21990232605530|4917086368158460396|7|1672182757723|1893196800000|false|Pakistan -> Khuzdar
61572651205468|4879651295767578499|0|1671250104921|1893196800000|false|Iran -> Shahrekord
