companyId|accountId|createTime|deleteTime|isExplicitDeleted
13194139540812|299771674830569472|1669969124036|1893196800000|false
13194139540812|282038751297798145|1664554795431|1665399830875|true
15393162806364|301741999667544066|1670578751235|1893196800000|false
15393162806364|304556749434650627|1671478132690|1893196800000|false
15393162806364|300897574737412100|1670337845889|1893196800000|false
15393162806364|307652974178467845|1672362447922|1893196800000|false
7696581421932|194500033540784134|1637654955318|1893196800000|false
7696581421932|282601701251219463|1664667061765|1893196800000|false
5497558176380|299771674830569480|1670001311381|1893196800000|false
5497558176380|144960437639708681|1622415668184|1893196800000|false
10995116285261|237002755024093194|1650709061794|1893196800000|false
7696581411933|269653852322529291|1660738129065|1893196800000|false
1099511655277|119064739782328332|1614503606811|1893196800000|false
1099511655277|231373255489880077|1649008602816|1893196800000|false
1099511655277|156782386661556238|1626038226076|1662151571586|true
1099511655277|263461402834894863|1658839661416|1662979005029|true
3298534920829|255861578463707152|1656466790840|1658186101121|true
3298534920829|237565704977514513|1650856739876|1893196800000|false
3298534920829|223773431118692370|1646652945403|1893196800000|false
3298534920829|154530586847870995|1625324297490|1893196800000|false
7502|81347092903100436|1602895621923|1893196800000|false
7502|27585372351365141|1586318232094|1893196800000|false
7502|146086337546551318|1622795916596|1893196800000|false
7502|194781508517494807|1637686004681|1893196800000|false
3298534900830|179018909821698072|1632874603411|1893196800000|false
6597069794158|173389410287484953|1631145871711|1658979096582|true
6597069794158|165789585916297242|1628830311367|1893196800000|false
6597069794158|147775187406815259|1623244337271|1635009524677|true
4398046548606|164382211032743964|1628423418023|1893196800000|false
4398046548606|111746390387851293|1612233243115|1893196800000|false
4398046548606|230528830559748126|1648729241370|1893196800000|false
7503|13793098492543007|1582151870144|1893196800000|false
7503|242069304604885024|1652253433715|1893196800000|false
7503|97672641552318497|1607846723747|1893196800000|false
7503|288231200785432610|1666444936302|1893196800000|false
12094627923039|285979400971747363|1665783359712|1893196800000|false
4398046538607|284009076134772772|1665125244376|1893196800000|false
12094627943039|239254554837778469|1651426797183|1893196800000|false
12094627943039|255017153533575206|1656224254391|1893196800000|false
7504|218988356514611239|1645132510753|1893196800000|false
4398046528608|156219436708134952|1625855303930|1893196800000|false
4398046528608|202099857911971881|1640002735299|1663162191582|true
14293651188592|287668250832011306|1666230496540|1667495456678|true
12094627943040|267683527485554731|1660147603375|1893196800000|false
12094627943040|302867899574386732|1670972928021|1893196800000|false
12094627943040|287949725808721965|1666357900002|1893196800000|false
12094627943040|243758154465148974|1652737084729|1668693205641|true
4398046518609|287949725808721967|1666391041345|1893196800000|false
12094627923041|301179049714122800|1670397754550|1671708251176|true
12094627923041|247980279115808817|1654092669875|1664556524944|true
12094627923041|265994677625290802|1659597774932|1660571885989|true
12094627923041|254172728603443251|1655961475836|1893196800000|false
6597069794161|153967636894449716|1625158462637|1893196800000|false
14293651198593|305401174364782645|1671675634781|1893196800000|false
14293651198593|291608900505960502|1667440622953|1893196800000|false
4398046518610|271905652136214583|1661379378413|1893196800000|false
9895604667490|244602579395280952|1652995916159|1893196800000|false
9895604667490|229121455676194873|1648263189940|1893196800000|false
7696581421938|227151130839220282|1647701999352|1893196800000|false
7696581421938|247135854185676859|1653774426762|1893196800000|false
7696581421938|247698804139098172|1654005675541|1893196800000|false
7696581421938|295831025156620349|1668736551787|1893196800000|false
10995116315266|243758154465148990|1652794822397|1893196800000|false
10995116315266|289357100692275263|1666752588034|1893196800000|false
10995116315266|268527952415686720|1660391188437|1893196800000|false
10995116315266|266839102555422785|1659831999839|1893196800000|false
1099511635283|214203281910530114|1643701491010|1893196800000|false
9895604667491|246572904232255555|1653599250572|1893196800000|false
9895604667491|227432605815930948|1647785130064|1893196800000|false
9895604667491|283446126181351493|1664974564299|1893196800000|false
7696581421939|169167285636825158|1629897076712|1668268745992|true
7696581421939|280631376414244935|1664127134159|1893196800000|false
4398046548611|195907408424337480|1638041158297|1893196800000|false
4398046548611|170574660520378441|1630298958154|1893196800000|false
9895604657492|303430849527808074|1671064801113|1893196800000|false
8796093039716|305964124318203979|1671897395568|1893196800000|false
8796093039716|215047706840662092|1643967972588|1893196800000|false
10995116305268|256424528417128525|1656676803356|1893196800000|false
10995116305268|249669128976072782|1654614131800|1893196800000|false
10995116305268|280068426460823631|1663913231515|1893196800000|false
12094627943044|266839102555422800|1659898706615|1893196800000|false
12094627943044|256987478370549841|1656850745341|1893196800000|false
1099511635285|135953238384967762|1619618429557|1893196800000|false
1099511635285|152560262010896467|1624721600750|1893196800000|false
12094627923045|292453325436092500|1667744704154|1893196800000|false
12094627923045|261209603021209685|1658123370972|1893196800000|false
14293651188597|301179049714122838|1670432545607|1893196800000|false
14293651188597|304275274457940055|1671337298300|1893196800000|false
14293651188597|301179049714122840|1670402650253|1893196800000|false
14293651188597|300053149807280217|1670102289534|1893196800000|false
12094627943045|268246477438976090|1660281164510|1893196800000|false
12094627943045|300053149807280219|1670060177609|1893196800000|false
9895604657494|219832781444743260|1645444559996|1893196800000|false
9895604657494|254454203580153949|1656038466055|1893196800000|false
9895604657494|279786951484112990|1663836147126|1893196800000|false
8796093039718|207447882469474399|1641608961497|1659861073293|true
8796093039718|235876855117250656|1650344990552|1893196800000|false
8796093039718|186337259216175201|1635168588898|1893196800000|false
8796093039718|195907408424337506|1638068248089|1893196800000|false
4398046538614|278098101623849059|1663323525455|1667574896054|true
4398046538614|262898452881473636|1658615510723|1893196800000|false
4398046538614|217299506654347365|1644607007767|1893196800000|false
7696581431942|183522509449068646|1634229023537|1893196800000|false
4398046518615|275564826833453159|1662580443333|1893196800000|false
4398046518615|195907408424337512|1638110364907|1639329364162|true
7696581411943|263461402834894953|1658802306039|1893196800000|false
7696581411943|296675450086752362|1669044714746|1669974353258|true
7696581411943|167759910753271915|1629417058596|1893196800000|false
7696581411943|294423650273067116|1668336778431|1893196800000|false
7696581421943|273594501996478573|1661933444309|1668324330514|true
7696581421943|252483878743179374|1655471645645|1893196800000|false
7696581421943|236721280047382639|1650568494416|1651758480974|true
7696581421943|267120577532133488|1659958295149|1893196800000|false
9895604687495|296112500133331057|1668874080691|1893196800000|false
9895604687495|217862456607768690|1644790043930|1893196800000|false
8796093029720|265713202648580211|1659533891998|1893196800000|false
17512|37999946489659508|1589515251152|1893196800000|false
15393162816376|305964124318204021|1671900528506|1672190136610|true
15393162816376|306527074271625334|1672071089120|1893196800000|false
15393162816376|307652974178467959|1672363578656|1893196800000|false
5497558176392|222366056235139192|1646220717220|1893196800000|false
5497558176392|245728479302123641|1653345435014|1893196800000|false
5497558176392|154812061824581754|1625450492462|1893196800000|false
7513|113153765271404667|1612675073540|1893196800000|false
7513|121316539596013692|1615139095005|1893196800000|false
7513|46444195790979197|1592185419427|1893196800000|false
15393162806377|303712324504518782|1671156118786|1893196800000|false
15393162806377|304556749434650751|1671478770089|1893196800000|false
15393162806377|302867899574386816|1670900143112|1893196800000|false
15393162806377|305964124318204033|1671895025015|1893196800000|false
8796093049721|173670885264195714|1631213176493|1654131027326|true
8796093049721|240661929721331843|1651846630429|1893196800000|false
4398046548617|280912851390955652|1664184537722|1893196800000|false
4398046548617|199848058098286725|1639263266307|1893196800000|false
9895604657498|205759032609210502|1641069020380|1893196800000|false
9895604657498|294705125249777799|1668398071932|1893196800000|false
10995116295274|225180806002245768|1647091787577|1893196800000|false
4398046538618|232499155396722825|1649308567590|1893196800000|false
4398046538618|237002755024093322|1650702948254|1893196800000|false
1099511665290|115968515038511243|1613514268528|1893196800000|false
1099511665290|137923563221942412|1620224477766|1893196800000|false
1099511665290|79376768066125965|1602300980875|1893196800000|false
1099511665290|121316539596013710|1615185451122|1893196800000|false
3298534890843|276972201717006479|1662933802251|1893196800000|false
1099511645291|264024352788316304|1658969229365|1893196800000|false
1099511645291|298645774923726993|1669607839401|1893196800000|false
1099511645291|281475801344376978|1664361252041|1893196800000|false
8796093049723|305964124318204051|1671842151294|1893196800000|false
8796093049723|276127776786874516|1662741060822|1893196800000|false
8796093049723|224054906095403157|1646713954512|1660174346880|true
8796093049723|212232957073555606|1643055144907|1893196800000|false
37515|299490199853858967|1669890123657|1893196800000|false
37515|18578173096624280|1583588362645|1893196800000|false
37515|100205916342714521|1608697686618|1893196800000|false
37515|119064739782328474|1614461086222|1658541634773|true
6597069774172|245728479302123675|1653353475957|1893196800000|false
5497558156396|297238400040173724|1669231231893|1672396057133|true
15393162816380|307090024225046685|1672246378781|1893196800000|false
15393162816380|304838224411361438|1671579667926|1893196800000|false
15393162816380|306808549248336031|1672154332003|1672299740988|true
15393162816380|304275274457940128|1671349497702|1893196800000|false
14293651198604|292171850459381921|1667604972036|1893196800000|false
14293651198604|302867899574386850|1670900173071|1893196800000|false
14293651198604|303430849527808163|1671078788655|1893196800000|false
1099511635293|256706003393839268|1656710564765|1893196800000|false
1099511635293|76562018299019429|1601379816614|1893196800000|false
1099511635293|238973079861067942|1651271956862|1893196800000|false
13194139550829|286823825901879463|1665989038025|1893196800000|false
13194139550829|297519875016884392|1669323287203|1893196800000|false
3298534910845|142990112802734249|1621830246566|1893196800000|false
3298534910845|212232957073555626|1643054758263|1663985069479|true
3298534910845|173107935310774443|1631104442891|1893196800000|false
3298534910845|142708637826023596|1621761333166|1893196800000|false
4398046548621|238973079861067949|1651290451851|1893196800000|false
4398046518622|213358856980398254|1643400346090|1893196800000|false
4398046518622|175359735124459695|1631773858713|1893196800000|false
4398046518622|242069304604885168|1652239392834|1893196800000|false
15393162806382|303430849527808177|1671144075526|1672137494617|true
15393162806382|303430849527808178|1671141262909|1893196800000|false
13194139560830|296675450086752435|1669061852064|1893196800000|false
13194139560830|268246477438976180|1660325409113|1893196800000|false
3298534920846|175078260147749045|1631668160914|1893196800000|false
10995116285279|237565704977514678|1650911016655|1667654122586|true
10995116285279|238973079861067959|1651332249451|1893196800000|false
10995116285279|262335502928052408|1658512042258|1893196800000|false
9895604667503|213640331957108921|1643503918189|1893196800000|false
9895604667503|249669128976072890|1654574128893|1893196800000|false
13194139560831|277535151670427835|1663136708522|1893196800000|false
13194139560831|271342702182793404|1661251319148|1893196800000|false
13194139560831|289357100692275389|1666779120029|1893196800000|false
6597069804175|203507232795525310|1640377495572|1893196800000|false
6597069804175|298645774923727039|1669611638279|1893196800000|false
12094627913056|303149374551097536|1670987812683|1893196800000|false
7696581411952|173952360240906433|1631352130821|1638835331124|true
7696581411952|262054027951341762|1658398326821|1893196800000|false
7696581411952|238973079861067971|1651283360369|1893196800000|false
15393162816384|304556749434650820|1671442629788|1672513231823|true
15393162816384|301460524690833605|1670517788641|1893196800000|false
15393162816384|305401174364782790|1671736928295|1893196800000|false
15393162816384|301741999667544263|1670600497216|1893196800000|false
5497558176400|219269831491322056|1645289333972|1893196800000|false
13194139540833|300053149807280329|1670070302188|1671196740033|true
13194139540833|286260875948458186|1665863256950|1893196800000|false
2199023273073|50384845464928459|1593398634339|1893196800000|false
9895604677505|296112500133331148|1668883155805|1893196800000|false
9895604677505|232217680420012237|1649257804625|1893196800000|false
9895604677505|217862456607768782|1644825160730|1893196800000|false
9895604677505|211107057166713039|1642713462347|1649464394942|true
4398046548625|138767988152074448|1620492678823|1893196800000|false
6597069774178|225462280978956497|1647186815528|1893196800000|false
6597069774178|188589059029860562|1635798020809|1893196800000|false
6597069774178|140738312989049043|1621130237556|1671511015838|true
2199023273074|223773431118692564|1646638414507|1893196800000|false
8796093049730|246854379208966357|1653692170797|1655296986036|true
8796093049730|307371499201757398|1672334841743|1672487504744|true
8796093049730|264868777718448343|1659289841165|1893196800000|false
8796093049730|199848058098286808|1639320811637|1893196800000|false
2199023293074|93450516901658841|1606562261933|1893196800000|false
5497558146403|252765353719890138|1655551960423|1893196800000|false
5497558156403|126946039130226907|1616921204771|1893196800000|false
8796093049731|256424528417128668|1656700447787|1893196800000|false
8796093049731|207729357446185181|1641717152825|1893196800000|false
8796093049731|280631376414245086|1664061473950|1893196800000|false
8796093049731|194218558564073695|1637590505783|1893196800000|false
1099511665299|196470358377758944|1638220755934|1893196800000|false
1099511665299|204914607679078625|1640808513148|1893196800000|false
1099511665299|234750955210408162|1649995917643|1893196800000|false
1099511665299|117094414945353955|1613815001246|1893196800000|false
12094627913060|294142175296356580|1668285593746|1893196800000|false
12094627913060|297801349993595109|1669374143236|1671813497495|true
12094627913060|264305827765027046|1659068229143|1669101190994|true
17524|104428040993374439|1609927190882|1893196800000|false
7696581421956|193092658657231080|1637176456585|1893196800000|false
7696581431956|276972201717006569|1663004031508|1666568848273|true
8796093029733|282320226274509034|1664644986368|1893196800000|false
8796093029733|266557627578712299|1659777247435|1893196800000|false
8796093029733|226306705909088492|1647392405925|1893196800000|false
2199023273077|197314783307890925|1638500738413|1893196800000|false
2199023273077|194781508517495022|1637745390392|1893196800000|false
2199023273077|227714080792641775|1647834576665|1893196800000|false
3298534910853|71776943694938352|1599919062292|1893196800000|false
3298534910853|156219436708135153|1625854840625|1893196800000|false
3298534910853|86413642483892466|1604414373545|1658237029529|true
3298534910853|89791342204420339|1605448513333|1893196800000|false
5497558176405|275001876880031988|1662381505153|1666614726944|true
5497558176405|209981157259870453|1642401973856|1893196800000|false
6597069774182|290201525622407414|1667020536350|1893196800000|false
6597069774182|306808549248336119|1672139393289|1893196800000|false
1099511645302|174233835217617144|1631382288918|1893196800000|false
1099511645302|74310218485334265|1600739687878|1893196800000|false
1099511645302|37436996536238330|1589423319468|1893196800000|false
1099511645302|32088971978735867|1587752356307|1893196800000|false
14293651188614|295549550179909884|1668696482879|1893196800000|false
14293651188614|285134976041615613|1665457416504|1893196800000|false
14293651188614|287949725808722174|1666336514189|1893196800000|false
14293651188614|295549550179909887|1668662794516|1893196800000|false
13194139570838|307652974178468096|1672362229855|1893196800000|false
2199023263079|70651043788095745|1599597111511|1893196800000|false
2199023263079|213640331957108994|1643523196211|1893196800000|false
4398046528631|168604335683404035|1629708159874|1893196800000|false
2199023283079|95702316715344132|1607280095182|1893196800000|false
14293651198615|307371499201757445|1672292362334|1893196800000|false
14293651198615|301179049714123014|1670395023403|1670673659089|true
14293651198615|299208724877148423|1669813365314|1893196800000|false
14293651198615|296675450086752520|1669030228003|1893196800000|false
10995116285288|245728479302123785|1653381521098|1893196800000|false
10995116285288|262898452881473802|1658678776264|1893196800000|false
1099511645304|230528830559748363|1648680702870|1893196800000|false
10995116305288|295831025156620556|1668769501581|1893196800000|false
4398046548632|237565704977514765|1650827550135|1893196800000|false
4398046548632|201818382935261454|1639898153372|1893196800000|false
1099511635305|167759910753272079|1629454004347|1893196800000|false
1099511635305|115405565085090064|1613353824853|1634856705749|true
1099511635305|280068426460823825|1663916288872|1893196800000|false
4398046528633|289075625715564818|1666670575380|1893196800000|false
13194139560841|260928128044499219|1658055984779|1667844868446|true
13194139560841|270498277252661524|1661014291380|1893196800000|false
8796093059737|208010832422895893|1641775046796|1893196800000|false
13194139540842|276409251763585302|1662781352884|1893196800000|false
10995116295290|292734800412803351|1667805188696|1893196800000|false
4398046538634|164382211032744216|1628409609263|1893196800000|false
7696581431962|199285108144865561|1639063955752|1893196800000|false
5497558146411|271342702182793498|1661224002290|1893196800000|false
5497558146411|201255432981840155|1639725863569|1893196800000|false
5497558146411|133982913547993372|1619045327772|1893196800000|false
5497558146411|196470358377759005|1638253124028|1893196800000|false
8796093039739|189714958936703262|1636163083251|1893196800000|false
15393162816395|307090024225046815|1672268360449|1893196800000|false
15393162816395|306808549248336160|1672161972948|1893196800000|false
8796093059739|180144809728540961|1633184664307|1893196800000|false
8796093059739|302304949620965666|1670798303644|1893196800000|false
8796093059739|288231200785432867|1666403017451|1893196800000|false
8796093059739|254172728603443492|1655974437869|1893196800000|false
4398046518636|124131289363120421|1616009019293|1657860202905|true
4398046518636|205196082655789350|1640933823764|1893196800000|false
17532|263742877811605799|1658946784579|1893196800000|false
17532|118783264805617960|1614344103301|1893196800000|false
17532|292171850459382057|1667641712097|1893196800000|false
12094627933068|249669128976073002|1654608431961|1893196800000|false
12094627933068|295831025156620587|1668732972944|1893196800000|false
12094627933068|294423650273067308|1668295023907|1893196800000|false
5497558176412|232499155396722989|1649319022945|1893196800000|false
5497558176412|262054027951341870|1658422646842|1893196800000|false
5497558176412|212232957073555759|1643046046260|1893196800000|false
2199023263085|109776065550876976|1611580522472|1893196800000|false
2199023263085|285134976041615665|1665456431189|1893196800000|false
2199023263085|177048584984723762|1632278679274|1893196800000|false
15393162806397|305119699388072243|1671613687741|1893196800000|false
15393162806397|306245599294914868|1671967876592|1893196800000|false
15393162806397|303430849527808309|1671091265048|1893196800000|false
5497558166413|142708637826023734|1621681607315|1893196800000|false
5497558166413|121035064619303223|1615037570238|1893196800000|false
5497558166413|226025230932377912|1647283093117|1893196800000|false
5497558166413|196751833354469689|1638300473744|1893196800000|false
6597069804189|217580981631058234|1644736800312|1893196800000|false
12094627913070|278379576600559931|1663384285761|1893196800000|false
3298534900862|271624177159504188|1661297864374|1893196800000|false
13194139560846|265994677625291069|1659561144639|1893196800000|false
12094627943070|264868777718448446|1659243671273|1893196800000|false
10995116285295|253046828696600895|1655593779268|1893196800000|false
10995116285295|303149374551097664|1671007794478|1893196800000|false
10995116285295|282320226274509121|1664649606961|1893196800000|false
12094627923071|251076503859626306|1655059977741|1893196800000|false
8796093049743|185774309262754115|1634991322509|1893196800000|false
8796093049743|219832781444743492|1645394717491|1668454911802|true
8796093049743|192529708703809861|1637069828617|1893196800000|false
1099511665311|116249990015222086|1613618027131|1893196800000|false
13194139540848|264024352788316487|1658970617149|1893196800000|false
13194139540848|280068426460823880|1663911577776|1893196800000|false
13194139540848|272750077066346825|1661672822686|1893196800000|false
2199023273088|259239278184235338|1657557905104|1893196800000|false
6597069794192|303712324504518987|1671216983974|1893196800000|false
6597069804192|293860700319646028|1668178775859|1893196800000|false
7537|29274222211629389|1586875814242|1612956735608|true
5497558156417|202099857911972174|1640001137052|1893196800000|false
12094627933073|249950603952783695|1654708994684|1893196800000|false
12094627933073|278379576600559952|1663433214144|1893196800000|false
12094627933073|293016275389514065|1667914272297|1893196800000|false
1099511665313|151715837080764754|1624467153162|1893196800000|false
13194139540850|292171850459382099|1667617432482|1893196800000|false
14293651178626|300334624783991124|1670124564403|1893196800000|false
14293651178626|294705125249778005|1668409342596|1893196800000|false
4398046538642|185211359309332822|1634777276650|1893196800000|false
4398046538642|217862456607768919|1644849235398|1893196800000|false
4398046538642|213358856980398424|1643453622693|1893196800000|false
4398046548642|303430849527808345|1671110469553|1893196800000|false
4398046548642|255861578463707482|1656457568596|1662479620300|true
4398046548642|212232957073555803|1643059914349|1652350878366|true
6597069774195|248824704045941084|1654286718041|1893196800000|false
6597069774195|215610656794083677|1644161750450|1668501331133|true
9895604667523|266839102555423070|1659865589786|1893196800000|false
9895604667523|246291429255545183|1653520633690|1893196800000|false
8796093049747|242632254558306656|1652460905327|1655729968087|true
5497558176419|231091780513169761|1648865741592|1893196800000|false
6597069774196|303149374551097698|1671018752700|1893196800000|false
3298534900868|218143931584479587|1644861968889|1893196800000|false
3298534900868|203225757818814820|1640315708924|1893196800000|false
15393162816404|305964124318204261|1671844424643|1893196800000|false
15393162816404|304556749434650982|1671463986743|1893196800000|false
8796093059748|212795907026977127|1643223250048|1893196800000|false
8796093059748|304838224411361640|1671545133715|1893196800000|false
10995116285301|227714080792641897|1647879549101|1655916017592|true
17541|79095293089415530|1602191444472|1893196800000|false
6597069794197|265431727671869803|1659407758886|1893196800000|false
6597069794197|144116012709577068|1622127096001|1893196800000|false
1099511665317|244039629441859949|1652896515165|1893196800000|false
1099511665317|279786951484113262|1663869381258|1893196800000|false
1099511665317|72621368625070447|1600187038393|1893196800000|false
10995116285302|229965880606327152|1648522894387|1893196800000|false
10995116285302|271624177159504241|1661352209705|1893196800000|false
13194139550854|284290551111483762|1665228440941|1893196800000|false
2199023283094|123286864432988531|1615766628998|1893196800000|false
7696581431974|223491956141982068|1646511775017|1893196800000|false
7696581431974|167478435776561525|1629329276104|1665011565614|true
7696581431974|237002755024093558|1650730638307|1893196800000|false
7696581431974|196470358377759095|1638203299493|1893196800000|false
10995116285303|304838224411361656|1671560652297|1893196800000|false
10995116285303|303149374551097721|1671020630667|1672087019661|true
8796093039751|275846301810164090|1662611528221|1893196800000|false
8796093039751|201536907958550907|1639829716222|1650859110614|true
8796093039751|294423650273067388|1668334377178|1893196800000|false
8796093039751|215047706840662397|1643985032342|1644992932647|true
1099511655319|163819261079323006|1628220592193|1893196800000|false
9895604687527|220395731398164863|1645602528051|1893196800000|false
9895604687527|246291429255545216|1653533638066|1893196800000|false
9895604687527|233906530280276353|1649718210908|1669603700972|true
9895604687527|203507232795525506|1640431227865|1893196800000|false
15393162796408|304556749434651011|1671436057601|1893196800000|false
15393162796408|302304949620965764|1670778193596|1893196800000|false
4398046528648|101613291226268037|1609080838390|1893196800000|false
4398046528648|215329181817373062|1644028876881|1893196800000|false
4398046528648|214203281910530439|1643724370752|1893196800000|false
1099511655320|299771674830569864|1670014248285|1893196800000|false
1099511655320|185492834286043529|1634831553023|1893196800000|false
1099511655320|244039629441859978|1652874908661|1669014171012|true
1099511655320|285697925995037067|1665649278375|1893196800000|false
1099511665320|62769744440197516|1597133249409|1893196800000|false
10995116285305|247417329162387853|1653897791841|1893196800000|false
10995116285305|302304949620965774|1670769055777|1893196800000|false
10995116285305|286260875948458383|1665834811157|1671922947383|true
10995116285305|231091780513169808|1648912689497|1893196800000|false
14293651178633|301460524690833809|1670484260501|1893196800000|false
14293651178633|301179049714123154|1670423968562|1672385336994|true
12094627933081|291890375482671507|1667541218179|1893196800000|false
4398046548649|241506354651464084|1652063561395|1893196800000|false
10995116285306|215047706840662421|1643909606489|1893196800000|false
10995116285306|238410129907646870|1651149521134|1893196800000|false
10995116285306|239536029814489495|1651474171753|1893196800000|false
10995116285306|240661929721332120|1651791133373|1893196800000|false
10995116295306|238973079861068185|1651339916888|1893196800000|false
15393162816410|306808549248336282|1672176953640|1893196800000|false
15393162816410|305682649341493659|1671794919428|1893196800000|false
37546|91480192064684444|1605976883899|1893196800000|false
15393162796411|305119699388072349|1671597134851|1893196800000|false
2199023273099|232780630373433758|1649396490530|1671685278818|true
2199023273099|222647531211850143|1646243936384|1653115205185|true
15393162816411|307090024225046944|1672248783361|1893196800000|false
15393162816411|307371499201757601|1672335837055|1893196800000|false
15393162816411|307371499201757602|1672334025843|1893196800000|false
15393162816411|307090024225046947|1672267663669|1893196800000|false
1099511665323|282883176227930532|1664772148171|1893196800000|false
1099511665323|220395731398164901|1645627947157|1893196800000|false
1099511665323|61643844533354918|1596831110968|1893196800000|false
14293651168636|300053149807280551|1670039008198|1670974665824|true
14293651168636|304838224411361704|1671552888293|1893196800000|false
14293651168636|297801349993595305|1669383907459|1893196800000|false
9895604667532|233062105350144426|1649503047103|1893196800000|false
9895604677532|291045950552539563|1667268268204|1670239545512|true
6597069804204|296675450086752684|1669045471597|1893196800000|false
6597069804204|195062983494205869|1637829427049|1893196800000|false
7549|275283351856742830|1662462611848|1893196800000|false
9895604667533|226588180885799343|1647529164104|1893196800000|false
9895604667533|227432605815931312|1647735304852|1893196800000|false
9895604667533|254454203580154289|1656022250474|1893196800000|false
