companyId|accountId|createTime|deleteTime|isExplicitDeleted
13194139538312|295267800325292032|1668587389052|1893196800000|false
9895604664984|238691330006450177|1651182520551|1893196800000|false
9895604664984|208573507498409986|1641926211082|1893196800000|false
9895604664984|305400899486875651|1671716680391|1893196800000|false
1099511652776|125819864345477124|1616530457252|1893196800000|false
1099511652776|112027590486654981|1612331923756|1893196800000|false
1099511652776|211669732242227206|1642928529559|1893196800000|false
12094627940536|300334349906083847|1670154525541|1893196800000|false
12094627940536|293016000511606792|1667871501115|1893196800000|false
12094627910537|306808274370428937|1672144255336|1893196800000|false
12094627910537|286260601070551050|1665789624998|1672272593511|true
14293651176089|299771399952662539|1669968243273|1893196800000|false
14293651176089|306245324417007628|1671992059394|1672196502265|true
14293651176089|306526799393718285|1672029684220|1893196800000|false
14293651176089|303149099673190414|1671038524357|1893196800000|false
25001|81909767978614799|1603065922467|1635388217848|true
25001|149182287412461584|1623755513691|1893196800000|false
25001|91198442210066449|1605891775078|1893196800000|false
13194139568313|266557352700805138|1659762763188|1893196800000|false
10995116282762|238972804983160851|1651309075483|1893196800000|false
15002|176203885176684564|1632046071008|1893196800000|false
15002|69243394026635285|1599155247242|1893196800000|false
8796093047210|210543832335384598|1642558675766|1893196800000|false
8796093047210|261490803120013335|1658200939459|1893196800000|false
8796093047210|258957528329617432|1657417251230|1893196800000|false
8796093047210|227713805914734617|1647815101126|1661989974809|true
7696581429434|237283955122896922|1650814658172|1893196800000|false
7696581429434|253046553818693659|1655606065838|1893196800000|false
7696581429434|265712927770673180|1659553150716|1893196800000|false
8796093027211|246854104331059229|1653714860592|1893196800000|false
8796093027211|186336984338268190|1635139843563|1893196800000|false
4398046526107|217862181729861663|1644810900416|1893196800000|false
4398046526107|161848661364441120|1627628589216|1636379706645|true
4398046526107|288793875860946977|1666646556518|1893196800000|false
4398046526107|179018634943791138|1632916989400|1893196800000|false
3298534908331|121597739694817315|1615246876574|1893196800000|false
10995116312763|290482725721210916|1667157620465|1893196800000|false
5497558143884|235313630285922341|1650161099142|1893196800000|false
14293651176092|306526799393718310|1672072883693|1893196800000|false
14293651176092|297519600138977319|1669268410779|1893196800000|false
14293651176092|298364025069109288|1669573883289|1670023196758|true
4398046536108|206603182661435433|1641360374386|1893196800000|false
4398046536108|307089749347139626|1672211592837|1893196800000|false
4398046536108|201255158103932971|1639735024998|1893196800000|false
10995116312764|251076228981719084|1655058128949|1893196800000|false
10995116282765|307371224323850285|1672345769664|1672465466534|true
10995116282765|214765956986044462|1643845230799|1893196800000|false
2199023270557|124131014485213231|1616049848504|1893196800000|false
2199023270557|57139970028077104|1595430548292|1671914854930|true
7696581419437|233343305448947761|1649583111248|1893196800000|false
7696581419437|211106782288805938|1642772914675|1653451793172|true
7696581419437|302304674743058483|1670778443658|1893196800000|false
1099511662781|285416176140419124|1665567101507|1670841794756|true
1099511662781|232498880518815797|1649280120991|1663505378999|true
1099511662781|266838827677515830|1659889319028|1893196800000|false
2199023260558|206884657638146103|1641420173521|1893196800000|false
8796093037214|294704850371870776|1668411204914|1893196800000|false
8796093037214|300052874929373241|1670031682602|1893196800000|false
8796093037214|284008801256865850|1665119222800|1670192883833|true
8796093037214|203788432894328891|1640455888109|1893196800000|false
13194139558318|262616703026855996|1658590574080|1893196800000|false
2199023290558|147211962575487037|1623087420471|1893196800000|false
2199023290558|291327150651342910|1667347777277|1893196800000|false
5497558143887|233906255402369087|1649723644962|1893196800000|false
5497558143887|172263235502735424|1630829665864|1893196800000|false
15007|177048310106816577|1632246538575|1893196800000|false
15007|282319951396601922|1664642538120|1893196800000|false
9895604674991|203506957917618243|1640408949484|1893196800000|false
9895604674991|206040232708014148|1641161770599|1893196800000|false
9895604674991|259801953259749445|1657720871800|1893196800000|false
9895604674991|258113103399485510|1657147751724|1893196800000|false
6597069801663|249105904144744519|1654422069098|1893196800000|false
5497558143888|241506079773556808|1652085471955|1893196800000|false
5497558143888|246291154377637961|1653527276421|1893196800000|false
5497558143888|214203007032623178|1643685795916|1893196800000|false
8796093037216|236158055216054347|1650436086898|1893196800000|false
8796093037216|188025834198532172|1635628110160|1893196800000|false
6597069791664|263742602933698637|1658950746388|1671180626584|true
6597069791664|207166132614856782|1641545927411|1893196800000|false
6597069791664|273594227118571599|1661962497829|1893196800000|false
6597069791664|138767713274167376|1620544970640|1893196800000|false
2199023290560|156219161830228049|1625853711956|1893196800000|false
4398046516113|262335228050145362|1658460888731|1893196800000|false
8796093037217|253609503772115027|1655804487958|1672372247633|true
9895604674993|237565430099607636|1650831575055|1893196800000|false
9895604674993|272468327211728981|1661576821195|1893196800000|false
9895604674993|262335228050145366|1658479449378|1666718932315|true
12094627940545|257831628422774871|1657077526213|1893196800000|false
12094627940545|304837949533454424|1671557587690|1893196800000|false
12094627940545|268246202561069145|1660275314464|1893196800000|false
12094627940545|258957528329617498|1657468149631|1893196800000|false
12094627910546|297801075115688027|1669405028971|1893196800000|false
12094627910546|301460249812926556|1670533207924|1893196800000|false
12094627910546|287386500977393757|1666172786098|1893196800000|false
8796093037218|227150855961313374|1647684120669|1893196800000|false
8796093037218|286260601070551135|1665797302323|1893196800000|false
8796093037218|238409855029739616|1651119950549|1893196800000|false
14293651186098|301741724789637217|1670614558543|1893196800000|false
14293651186098|289638300791079010|1666870093786|1893196800000|false
14293651186098|306526799393718371|1672067633691|1672366588566|true
2199023290562|280349626559627364|1664016261484|1893196800000|false
2199023290562|131730838856400997|1618345569550|1893196800000|false
2199023290562|250513279028297830|1654850033349|1893196800000|false
5011|222365781357232231|1646211971681|1893196800000|false
3298534898339|179018634943791208|1632873479444|1893196800000|false
10995116302771|304274999580033129|1671349811405|1893196800000|false
2199023290563|128353139135873130|1617301728794|1893196800000|false
2199023290563|304556474556743787|1671445811751|1893196800000|false
1099511632788|257831628422774892|1657120212998|1893196800000|false
1099511632788|65021269375975533|1597889298643|1893196800000|false
1099511632788|288793875860947054|1666647271776|1893196800000|false
1099511632788|70369293933477999|1599492976608|1893196800000|false
9895604664996|246291154377638000|1653589528215|1893196800000|false
9895604664996|223210206287364209|1646426069524|1893196800000|false
14293651186100|307089749347139698|1672189292328|1893196800000|false
14293651186100|290764200697921651|1667232848124|1893196800000|false
14293651186100|288512400884236404|1666502556007|1669379670474|true
35012|131730838856401013|1618336772669|1893196800000|false
35012|143834262854959222|1622089188755|1893196800000|false
35012|75154368537559159|1600978929909|1651157028355|true
35012|131449363879690360|1618239671599|1893196800000|false
5013|68680444073214073|1599015611536|1893196800000|false
5013|238972804983160954|1651290578439|1893196800000|false
6597069781669|260646378189881467|1657948330968|1893196800000|false
8796093047221|234469205355790460|1649900613509|1893196800000|false
2199023290565|246291154377638013|1653578939739|1893196800000|false
2199023290565|192529433825902718|1637063170291|1893196800000|false
13194139538326|280068151582916735|1663901259862|1893196800000|false
13194139538326|278379301722652800|1663411351663|1893196800000|false
13194139538326|293860425441738881|1668159266936|1893196800000|false
8796093037222|236158055216054402|1650468352271|1661477849070|true
