fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
4858821322857250818|218143931584487933|prepaid card|debit card|0|1668928438144|1893196800000|7308781,91|false
4858821322857250818|163256311125913115|prepaid card|debit card|0|1664252133203|1893196800000|4100808,11|false
4858821322857250818|4862763621798653698|prepaid card|debit card|0|1667781555146|1893196800000|2077148,41|false
4858821322857250818|4780852479430513372|prepaid card|debit card|0|1657635975145|1893196800000|3327170,56|false
4858821322857250818|267683252607668624|prepaid card|debit card|0|1668190032522|1893196800000|9677559,09|false
4858821322857250818|4902731694102021936|prepaid card|debit card|0|1670120941962|1893196800000|61171,82|false
4858821322857250818|4855444997526261028|prepaid card|debit card|0|1672200672272|1893196800000|9637047,97|false
4858821322857250818|4855726197625068472|prepaid card|debit card|0|1670215886405|1893196800000|9398653,89|false
4858821322857250818|203506408161823599|prepaid card|debit card|0|1665328377971|1893196800000|9471949,18|false
4858821322857250818|273030727409341994|prepaid card|debit card|0|1667087460808|1893196800000|9370821,49|false
4858821322857250818|74591143706247097|prepaid card|debit card|0|1667137134738|1893196800000|3971743,42|false
4858821322857250818|281193501733952907|prepaid card|debit card|0|1670809095961|1893196800000|3475180,29|false
4858821322857250818|4913709767949568497|prepaid card|debit card|0|1671289389948|1672301995851|2940570,32|false
4858821322857250818|4774379929355700590|prepaid card|debit card|0|1661899400861|1893196800000|5064836,27|false
4858821322857250818|4737505333017055231|prepaid card|debit card|0|1670126234712|1893196800000|1159670,88|false
4858821322857250818|4801682727218726657|prepaid card|debit card|0|1655614048385|1893196800000|7705358,80|false
4858821322857250818|4746795931393859011|prepaid card|debit card|0|1657083305380|1665424598998|6598927,09|false
4858821322857250818|4837711799115594592|prepaid card|debit card|0|1663771093359|1664660175066|1567468,91|false
4858821322857250818|4874866221163486866|prepaid card|debit card|0|1663828655333|1893196800000|3782020,45|false
4858821322857250818|197314233552089813|prepaid card|debit card|0|1663329691871|1893196800000|1397626,83|false
4858821322857250818|4890629644493004412|prepaid card|debit card|0|1666600637767|1893196800000|6949479,80|false
4858821322857250818|4856007672601786579|prepaid card|debit card|0|1662222920323|1893196800000|8052277,71|false
4858821322857250818|238972530105260550|prepaid card|debit card|0|1672317704425|1893196800000|50251,76|false
4858821322857250818|4917649592989796655|prepaid card|debit card|0|1672474705833|1893196800000|5231351,56|false
4858821322857250818|239816955035392834|prepaid card|debit card|0|1664174717615|1893196800000|7439844,86|false
4858821322857250818|4833488300075387246|prepaid card|debit card|0|1660069838729|1893196800000|1420227,03|false
4858821322857250818|4839962774295552939|prepaid card|debit card|0|1663064459007|1893196800000|4817283,02|false
4858821322857250818|4864451372147278529|prepaid card|debit card|0|1663262822346|1672268894869|5445548,09|false
