fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
4908079993537429504|279505476507419168|trust account|debit card|0|1670470233585|1893196800000|7310573,69|false
4908079993537429504|197596258284612536|trust account|debit card|0|1670335348105|1893196800000|709920,35|false
4908079993537429504|4643774990406127513|trust account|debit card|0|1670280570578|1893196800000|671200,09|false
4908079993537429504|4905546718747048016|trust account|debit card|0|1670667290671|1893196800000|7681569,84|false
4908079993537429504|240943404698052097|trust account|debit card|0|1671978353541|1893196800000|2273346,61|false
4908079993537429504|159878061649576660|trust account|debit card|0|1670140355214|1893196800000|6603196,17|false
4908079993537429504|146086337546562380|trust account|debit card|0|1670374353349|1893196800000|8066735,58|false
4908079993537429504|265431727671889239|trust account|debit card|0|1672255645145|1893196800000|298176,77|false
4908079993537429504|4681491812651647346|trust account|debit card|0|1671547024427|1893196800000|8111701,18|false
4908079993537429504|4872332946373091140|trust account|debit card|0|1670373158457|1893196800000|9454162,25|false
4908079993537429504|265430903038164489|trust account|debit card|0|1669878271370|1893196800000|1527336,05|false
4908079993537429504|4682619361825935727|trust account|debit card|0|1670748264624|1893196800000|9102762,58|false
4908079993537429504|4911458243013781907|trust account|debit card|0|1670082413605|1893196800000|9991462,68|false
4908079993537429504|4757209680898441698|trust account|debit card|0|1672367720898|1893196800000|5399926,33|false
4908079993537429504|4870925846367443000|trust account|debit card|0|1671196100200|1893196800000|9775124,26|false
4908079993537429504|4866985196693501561|trust account|debit card|0|1671179708344|1893196800000|1584378,26|false
4908079993537429504|4871487696809238335|trust account|debit card|0|1670672901108|1893196800000|5490886,64|false
4908079993537429504|4909769942909342479|trust account|debit card|0|1672520612113|1893196800000|935458,66|false
4908079993537429504|4896257494759769028|trust account|debit card|0|1671414106516|1893196800000|4433903,61|false
4908079993537429504|4886969920039945738|trust account|debit card|0|1670651707576|1893196800000|4128618,85|false
4908079993537429504|262898452881473636|trust account|debit card|0|1671302077494|1893196800000|2864975,77|false
4908079993537429504|306245324417013067|trust account|debit card|0|1672032869348|1893196800000|1692379,08|false
4908079993537429504|249668304342365980|trust account|debit card|0|1670856517585|1671952257823|4874576,20|false
4908079993537429504|4845592273829777050|trust account|debit card|0|1670125451532|1893196800000|9431689,55|false
4908079993537429504|4808437302026063883|trust account|debit card|0|1669045394747|1893196800000|8906096,71|false
4908079993537429504|173107385554963064|trust account|debit card|0|1671597752000|1893196800000|5357579,97|false
4908079993537429504|4848407298474780201|trust account|debit card|0|1669872276876|1893196800000|5716705,53|false
4908079993537429504|4783104554122101083|trust account|debit card|0|1670491754891|1893196800000|2541151,99|false
4908079993537429504|293860425441753502|trust account|debit card|0|1669668525877|1893196800000|6907794,20|false
4916242767862038536|4897384219300340007|credit card|debit card|0|1671679106357|1893196800000|9612112,36|false
4916242767862038536|299490199853866550|credit card|debit card|0|1671596273874|1893196800000|3337848,55|false
4916242767862038536|4880776096162775854|credit card|debit card|0|1671675405115|1893196800000|2600071,33|false
