fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
299771674830569472|276127227031082025|trust account|debit card|0|1670857967154|1893196800000|7303407,15|false
299771674830569472|238409580151840856|trust account|debit card|0|1671870859780|1893196800000|4273471,86|false
299771674830569472|4742010032156050901|trust account|debit card|0|1671587615462|1893196800000|6294993,82|false
299771674830569472|189995884157609985|trust account|debit card|0|1670236964719|1893196800000|263972,87|false
299771674830569472|4788734053656306615|trust account|debit card|0|1672493899775|1893196800000|1890196,40|false
299771674830569472|4899072244526879852|trust account|debit card|0|1672274887423|1893196800000|435099,09|false
299771674830569472|304837674655561657|trust account|debit card|0|1671835943644|1893196800000|4347985,60|false
299771674830569472|285978576338028887|trust account|debit card|0|1669998983581|1893196800000|6700085,40|false
299771674830569472|300053149807282194|trust account|debit card|0|1672194086569|1893196800000|3552692,87|false
299771674830569472|204351657725677192|trust account|debit card|0|1672239224994|1893196800000|9120799,21|false
299771674830569472|4718647334211175635|trust account|debit card|0|1671955550098|1893196800000|1304965,10|false
299771674830569472|182677534763125229|trust account|debit card|0|1672023255708|1893196800000|6592433,89|false
299771674830569472|4878243371128200996|trust account|debit card|0|1670396276885|1893196800000|1787893,23|false
299771674830569472|4821385425832640573|trust account|debit card|0|1672208306574|1893196800000|4059565,82|false
299771674830569472|4832645249534796873|trust account|debit card|0|1670044799750|1893196800000|5313311,03|false
299771674830569472|4904139068985593945|trust account|debit card|0|1670241417388|1893196800000|6068300,56|false
299771674830569472|4892035644987026183|trust account|debit card|0|1670346912224|1893196800000|9923048,58|false
299771674830569472|4827859900052817625|trust account|debit card|0|1672348290190|1893196800000|3463499,64|false
299771674830569472|4869799396704796093|trust account|debit card|0|1672027828909|1893196800000|1826370,40|false
299771674830569472|4792393503231462866|trust account|debit card|0|1670496430342|1893196800000|3204650,62|false
299771674830569472|4903577493421698422|trust account|debit card|0|1670360493294|1893196800000|9202991,73|false
299771674830569472|4836304699109939277|trust account|debit card|0|1670890645622|1893196800000|7131973,93|false
299771674830569472|4874584746186773894|trust account|debit card|0|1671484549317|1893196800000|5577278,30|false
299771674830569472|251638629179327752|trust account|debit card|0|1671708302957|1893196800000|2630337,89|false
299771674830569472|280631376414248593|trust account|debit card|0|1670531420268|1893196800000|3041088,71|false
282038751297798145|220394906764450334|internet account|debit card|0|1665352829826|1665399830875|9608168,52|false
282038751297798145|278378751966852536|internet account|debit card|0|1665391262614|1665399830875|2119015,93|false
282038751297798145|4803372126834786377|internet account|debit card|0|1664970106806|1665399830875|4158736,22|false
282038751297798145|4844748673533350319|internet account|debit card|0|1664883896223|1665399830875|2360627,56|false
282038751297798145|230247355583052332|internet account|debit card|0|1665200557808|1665399830875|9360204,76|false
282038751297798145|4777475054587891622|internet account|debit card|0|1664818916606|1665399830875|4921006,78|false
282038751297798145|4797179677347167975|internet account|debit card|0|1664787816516|1665399830875|9588070,06|false
282038751297798145|256424528417130077|internet account|debit card|0|1664643878729|1665399830875|7846047,94|false
282038751297798145|246572354476462432|internet account|debit card|0|1665246887305|1665399830875|2679809,22|false
282038751297798145|191402984163258687|internet account|debit card|0|1665226556797|1665399830875|4686369,56|false
282038751297798145|4848125548620161809|internet account|debit card|0|1664905889172|1665399830875|7558659,00|false
282038751297798145|4861073672426755819|internet account|debit card|0|1664641382858|1665399830875|3878482,10|false
282038751297798145|4784230454028946336|internet account|debit card|0|1664688659052|1665399830875|6274645,86|false
282038751297798145|4874022345989175412|internet account|debit card|0|1665075020893|1665399830875|7290283,93|true
282038751297798145|4841934473522065064|internet account|debit card|0|1664628784568|1665399830875|3670755,66|false
282038751297798145|4825889300337928508|internet account|debit card|0|1664711184145|1665399830875|1947661,67|false
282038751297798145|4893444394260122683|internet account|debit card|0|1665399184240|1665399830875|4376152,37|false
282038751297798145|4876835996244650348|internet account|debit card|0|1664777249460|1665399830875|5538746,04|false
282038751297798145|4821948375786076720|internet account|debit card|0|1665053767139|1665399830875|1943603,01|false
282038751297798145|4864450822391473718|internet account|debit card|0|1664689596309|1665399830875|8412322,93|false
282038751297798145|4740040531952796567|internet account|debit card|0|1664714726725|1665399830875|4592922,64|false
300897574737412100|4859948047397817641|brokerage account|debit card|0|1671406651985|1893196800000|7808323,12|false
300897574737412100|4912301843310199165|brokerage account|debit card|0|1670631345608|1893196800000|4135788,77|false
300897574737412100|4862480497554501154|brokerage account|debit card|0|1672482650811|1893196800000|2623818,08|false
300897574737412100|4884153795883315211|brokerage account|debit card|0|1671251372453|1893196800000|1710380,27|false
300897574737412100|4852910348346347494|brokerage account|debit card|0|1670740608791|1893196800000|3551341,78|false
