fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
4913429117606559746|287386500977410139|custodial account|debit card|0|1670675166038|1893196800000|7306990,42|false
4913429117606559746|257268953347279621|custodial account|debit card|0|1671750458452|1893196800000|7491696,03|false
4913429117606559746|48414245750052491|custodial account|debit card|0|1670613037254|1893196800000|3483097,03|false
4913429117606559746|267120302654236404|custodial account|debit card|0|1671525512933|1893196800000|8972771,43|false
4913429117606559746|4837430324138881585|custodial account|debit card|0|1671596051374|1893196800000|7081771,58|false
4913429117606559746|300897299859522120|custodial account|debit card|0|1671646166203|1893196800000|3519147,78|false
4913429117606559746|4833771149441648671|custodial account|debit card|0|1670649718996|1893196800000|1207360,51|false
4913429117606559746|4913990143414637161|custodial account|debit card|0|1671658428434|1893196800000|8499131,01|false
4913429117606559746|289356550936481292|custodial account|debit card|0|1671613976210|1893196800000|832197,17|false
4913429117606559746|106116066219939136|custodial account|debit card|0|1671190052308|1893196800000|9287480,73|false
4913429117606559746|4736943757453165814|custodial account|debit card|0|1671806051843|1893196800000|6416150,50|false
4913429117606559746|4908643768124593258|custodial account|debit card|0|1670827376032|1893196800000|7847598,31|false
4913429117606559746|4898792418817626133|custodial account|debit card|0|1670909125461|1893196800000|5889677,96|false
4913429117606559746|4904702568694808997|custodial account|debit card|0|1671357176230|1893196800000|4729746,07|false
4913429117606559746|4649685690039142197|custodial account|debit card|0|1670696135337|1893196800000|2544217,65|false
4913429117606559746|175640385467467022|custodial account|debit card|0|1672391670377|1893196800000|3826339,34|false
4913429117606559746|4859946947886202071|custodial account|debit card|0|1671511003996|1893196800000|7706967,54|false
4913429117606559746|4813505225996372622|custodial account|debit card|0|1670892240768|1893196800000|2199479,15|false
4913429117606559746|147493162674303871|custodial account|debit card|0|1670969683543|1893196800000|3130137,15|false
4913429117606559746|4912583043408989476|custodial account|debit card|0|1672502838335|1893196800000|8666634,81|false
4913429117606559746|4882466870168399900|custodial account|debit card|0|1670833061229|1893196800000|1033983,82|false
4913429117606559746|4785639203302019354|custodial account|debit card|0|1672097656815|1893196800000|4412176,35|false
4913429117606559746|4801400702486203973|custodial account|debit card|0|1671107241740|1893196800000|5225927,32|false
4913429117606559746|232780355495533062|custodial account|debit card|0|1672093009647|1893196800000|1031013,87|false
4913429117606559746|4885281619935510019|custodial account|debit card|0|1671017595069|1671211736163|5973592,71|false
4913429117606559746|4784793953738171781|custodial account|debit card|0|1671655400379|1893196800000|7482874,24|false
4913429117606559746|4848970798184012488|custodial account|debit card|0|1672496187945|1893196800000|3917860,80|false
4913429117606559746|51791945470594800|custodial account|debit card|0|1672316442027|1893196800000|8349944,18|false
