fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
4830674924697812994|236721005169489518|corporate account|debit card|0|1662427532790|1893196800000|7305198,64|false
4830674924697812994|217580706753168065|corporate account|debit card|0|1648237682984|1893196800000|882584,10|false
4830674924697812994|4840245073905976085|corporate account|debit card|0|1671752968697|1893196800000|4889045,50|false
4830674924697812994|4910895567938274337|corporate account|debit card|0|1672033699663|1893196800000|4618372,15|false
4830674924697812994|267401502753050971|corporate account|debit card|0|1660429427986|1893196800000|4485983,91|false
4830674924697812994|138204488442840897|corporate account|debit card|0|1665522720545|1893196800000|6977123,43|false
4830674924697812994|4843904523481134526|corporate account|debit card|0|1667592590102|1893196800000|2777673,06|false
4830674924697812994|4781416528895545744|corporate account|debit card|0|1657370716007|1893196800000|7599608,28|false
4830674924697812994|4887532045359661860|corporate account|debit card|0|1670645324063|1893196800000|2192445,02|false
4830674924697812994|4814067626193981388|corporate account|debit card|0|1655863447062|1893196800000|9204140,12|false
4830674924697812994|196470083499853497|corporate account|debit card|0|1647244265141|1893196800000|8860557,87|false
4830674924697812994|263461127956998166|corporate account|debit card|0|1668434576002|1893196800000|2220016,02|false
4830674924697812994|4810126976520037579|corporate account|debit card|0|1670151270178|1893196800000|8838785,59|false
4830674924697812994|303430024894087612|corporate account|debit card|0|1672487730924|1893196800000|4394655,87|false
4830674924697812994|4902450494003231113|corporate account|debit card|0|1667654689981|1893196800000|3928764,41|false
4830674924697812994|4776912654390267939|corporate account|debit card|0|1672208140827|1893196800000|9947320,02|false
4830674924697812994|193091834023510711|corporate account|debit card|0|1649203538551|1893196800000|8815007,98|false
4830674924697812994|260646653067808517|corporate account|debit card|0|1658290577502|1893196800000|2831489,39|false
4830674924697812994|304274724702127354|corporate account|debit card|0|1672123647300|1893196800000|2478253,70|false
4830674924697812994|4875428346483198314|corporate account|debit card|0|1662660277770|1893196800000|5935642,79|false
4830674924697812994|248824704045959439|corporate account|debit card|0|1664677966714|1893196800000|5118487,85|false
4830674924697812994|4747077406370580420|corporate account|debit card|0|1662059427867|1893196800000|772075,14|false
4830674924697812994|4716114884054496517|corporate account|debit card|0|1653307398622|1893196800000|401602,74|false
4830674924697812994|248824704045948692|corporate account|debit card|0|1662990644060|1893196800000|6830675,88|false
4830674924697812994|276126952153163668|corporate account|debit card|0|1664402363494|1893196800000|4507340,71|false
4830674924697812994|289638025913178849|corporate account|debit card|0|1668459351860|1668818715632|3545521,46|false
4830674924697812994|4897946069742146674|corporate account|debit card|0|1668970636271|1893196800000|3018438,44|false
4830674924697812994|4871769721541773434|corporate account|debit card|0|1668208766000|1893196800000|1254340,13|false
4830674924697812994|4879368721279237225|corporate account|debit card|0|1661104577407|1893196800000|3497419,30|false
4830674924697812994|255861578463708170|corporate account|debit card|0|1665351482327|1893196800000|6923181,66|false
4873177646181122052|224054356339596105|prepaid card|debit card|0|1659589178498|1660405227279|2025217,37|false
4873177646181122052|4698098836277570233|prepaid card|debit card|0|1659734470301|1660405227279|341070,34|false
4873177646181122052|4842214024353418848|prepaid card|debit card|0|1660052339808|1660405227279|1932980,00|false
4873177646181122052|4776069054093873514|prepaid card|debit card|0|1659738481188|1660405227279|2323350,61|false
4873177646181122052|4815757025810060055|prepaid card|debit card|0|1660318900093|1660405227279|384429,15|false
4873177646181122052|210543282579581500|prepaid card|debit card|0|1659143148682|1660405227279|6840429,60|false
4873177646181122052|4775223529652109164|prepaid card|debit card|0|1658436771879|1660405227279|5831768,20|false
4873177646181122052|4859947497642001950|prepaid card|debit card|0|1659837822161|1660405227279|8334519,23|false
4873177646181122052|230528830559766457|prepaid card|debit card|0|1658544804466|1660405227279|6175259,02|false
4873177646181122052|4829267274936361731|prepaid card|debit card|0|1659037173279|1660405227279|6505844,19|false
4873177646181122052|251357978836344103|prepaid card|debit card|0|1660141407559|1660405227279|2738463,99|false
4873177646181122052|4746795931393859011|prepaid card|debit card|0|1660121325968|1660405227279|7027954,23|true
4873177646181122052|4796052677928690805|prepaid card|debit card|0|1658643381202|1660405227279|9992193,25|false
4873177646181122052|74028468630716726|prepaid card|debit card|0|1659806760464|1660405227279|4756824,99|false
4743980631870930950|4874584471308864587|corporate account|debit card|0|1659429426536|1893196800000|916146,15|false
4743980631870930950|266839102555443870|corporate account|debit card|0|1660112068770|1893196800000|8579193,92|false
4743980631870930950|4858821322857251703|corporate account|debit card|0|1655669379044|1893196800000|5605012,22|false
4743980631870930950|4852065648538297126|corporate account|debit card|0|1663241194916|1893196800000|4932114,92|false
4743980631870930950|4692752186109601244|corporate account|debit card|0|1665262980847|1893196800000|8363621,39|false
4743980631870930950|4868111096600344394|corporate account|debit card|0|1661958172484|1893196800000|1829378,54|false
