fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
4810126426764214274|4904421368596026183|brokerage account|debit card|0|1671993071363|1893196800000|7311469,36|false
4810126426764214274|4910895293060369973|brokerage account|debit card|0|1670460802804|1893196800000|9014476,24|false
4810126426764214274|4868391197187509976|brokerage account|debit card|0|1665983616815|1893196800000|4968225,93|false
4810126426764214274|4908362018269972431|brokerage account|debit card|0|1671365423178|1893196800000|9858769,33|false
4810126426764214274|193655608610658269|brokerage account|debit card|0|1664897530426|1893196800000|8571240,44|false
4810126426764214274|4666855388740597346|brokerage account|debit card|0|1658265000111|1893196800000|9874208,34|false
4810126426764214274|259801678381855792|brokerage account|debit card|0|1660652604689|1893196800000|2281579,30|false
4810126426764214274|4905266343281970003|brokerage account|debit card|0|1668608302464|1893196800000|747938,28|false
4810126426764214274|290200700988694082|brokerage account|debit card|0|1669831482620|1893196800000|7431577,18|false
4810126426764214274|234468655599980746|brokerage account|debit card|0|1672236763543|1893196800000|9495832,70|false
4810126426764214274|4918495392309448832|brokerage account|debit card|0|1672215922570|1672265507532|305132,29|false
4810126426764214274|4914554742635500340|brokerage account|debit card|0|1671789961689|1671924430738|6916553,79|false
4810126426764214274|277816076891342085|brokerage account|debit card|0|1671926696479|1893196800000|8516908,94|false
4810126426764214274|4912864518385706257|brokerage account|debit card|0|1671797933980|1893196800000|567471,43|false
4810126426764214274|306527074271639248|brokerage account|debit card|0|1672185347158|1893196800000|4082850,96|false
4810126426764214274|4805904851869377071|brokerage account|debit card|0|1641514590357|1644617963091|3523887,92|false
4810126426764214274|4871770821053401483|brokerage account|debit card|0|1665366615162|1665972386747|9936866,41|false
4810126426764214274|4773816429646464191|brokerage account|debit card|0|1646008761943|1893196800000|5619453,39|false
4810126426764214274|227432056060120746|brokerage account|debit card|0|1660292768132|1893196800000|4759845,41|false
4810126426764214274|4915961292885348524|brokerage account|debit card|0|1672145891804|1893196800000|494114,78|false
4810126426764214274|269934502665520395|brokerage account|debit card|0|1670506725719|1671696923168|5822723,68|false
4810126426764214274|4890910569713896446|brokerage account|debit card|0|1666525311259|1893196800000|8512429,68|false
4810126426764214274|4788735428045833827|brokerage account|debit card|0|1660489495362|1893196800000|2286738,34|false
4810126426764214274|4782824453534911128|brokerage account|debit card|0|1650196084515|1893196800000|1531858,69|false
4810126426764214274|276689902106583431|brokerage account|debit card|0|1672012397493|1893196800000|9639222,86|false
4810126426764214274|4895975744905170320|brokerage account|debit card|0|1665418275327|1893196800000|2326256,44|false
4810126426764214274|4914272443025069184|brokerage account|debit card|0|1671048975444|1893196800000|6166416,56|false
4810126426764214274|296675175208855806|brokerage account|debit card|0|1671119414263|1893196800000|6088954,02|false
4810126426764214274|253890978748829522|brokerage account|debit card|0|1660405392206|1893196800000|2476189,99|false
4769875505094590480|4792112028254735773|foreign currency|debit card|0|1651654207012|1893196800000|8393600,88|false
4769875505094590480|4743417681917524806|foreign currency|debit card|0|1630933937269|1893196800000|6889953,84|false
4769875505094590480|4917650142745600724|foreign currency|debit card|0|1672215272529|1893196800000|7976571,47|false
4769875505094590480|4895132969242473995|foreign currency|debit card|0|1670941951693|1893196800000|1237242,20|false
4769875505094590480|290200700988702737|foreign currency|debit card|0|1670836485539|1893196800000|1075745,24|false
4769875505094590480|4685152636616329124|foreign currency|debit card|0|1643739029121|1893196800000|327637,92|false
4769875505094590480|4865859021908749511|foreign currency|debit card|0|1657720553218|1893196800000|9326626,47|false
4769875505094590480|4749328656428444772|foreign currency|debit card|0|1632607821591|1893196800000|2668269,25|false
4769875505094590480|161566911509844870|foreign currency|debit card|0|1630835455538|1893196800000|5544075,38|false
4769875505094590480|4801963377561702265|foreign currency|debit card|0|1642243788007|1893196800000|2272671,48|false
4769875505094590480|4802244577660503827|foreign currency|debit card|0|1647993246859|1893196800000|1428654,04|false
4769875505094590480|4875148245896018136|foreign currency|debit card|0|1659725365547|1893196800000|506272,22|false
