fromId|toId|fromType|toType|multiplicityId|createTime|deleteTime|amount|isExplicitDeleted
295267800325292032|4810126976520037669|brokerage account|debit card|0|1670407322572|1893196800000|7304302,97|false
295267800325292032|4861637721891804433|brokerage account|debit card|0|1669928346414|1893196800000|2578027,91|false
295267800325292032|4816038225908867547|brokerage account|debit card|0|1670621155636|1893196800000|592019,66|false
295267800325292032|249668854098168017|brokerage account|debit card|0|1670092156642|1893196800000|2441172,51|false
295267800325292032|4918495117431543093|brokerage account|debit card|0|1672219386444|1672358766321|8188090,23|false
295267800325292032|249387104243568265|brokerage account|debit card|0|1670033598559|1893196800000|3706111,26|false
295267800325292032|4879933320500104151|brokerage account|debit card|0|1668645290445|1668798804631|8562829,33|false
295267800325292032|4889501820440808482|brokerage account|debit card|0|1670479479272|1893196800000|7149846,76|false
295267800325292032|184929609454728151|brokerage account|debit card|0|1669485389101|1893196800000|2872568,87|false
295267800325292032|65584494207307811|brokerage account|debit card|0|1669506825164|1893196800000|9162469,51|false
295267800325292032|4777475604343700446|brokerage account|debit card|0|1669650544945|1893196800000|82761,48|false
295267800325292032|4893724494847282505|brokerage account|debit card|0|1669703058539|1893196800000|4406224,80|false
295267800325292032|4835742024034431078|brokerage account|debit card|0|1671610212956|1893196800000|313339,48|false
295267800325292032|4916524792594563684|brokerage account|debit card|0|1672239026162|1893196800000|9227110,77|false
295267800325292032|4904703393328540498|brokerage account|debit card|0|1669888234748|1893196800000|9621037,57|false
295267800325292032|4746512807149704450|brokerage account|debit card|0|1668617249843|1893196800000|8007810,22|false
295267800325292032|4841652723667447418|brokerage account|debit card|0|1672413302520|1893196800000|4369028,36|false
295267800325292032|4914271893269267913|brokerage account|debit card|0|1671857707767|1893196800000|8147494,37|false
295267800325292032|213077107125796946|brokerage account|debit card|0|1670410525145|1893196800000|2152312,20|false
295267800325292032|280631376414260218|brokerage account|debit card|0|1670866505593|1893196800000|9570146,71|false
295267800325292032|4765934580542755295|brokerage account|debit card|0|1671912281484|1893196800000|2160739,79|false
295267800325292032|4919057242751238153|brokerage account|debit card|0|1672497428130|1893196800000|3952024,53|false
295267800325292032|161848386486538609|brokerage account|debit card|0|1670168961261|1893196800000|2989440,44|false
295267800325292032|4684307387052479737|brokerage account|debit card|0|1668898172759|1893196800000|4730506,73|false
295267800325292032|295268075203210270|brokerage account|debit card|0|1668650161818|1893196800000|3774214,71|false
238691330006450177|4775506104140434384|brokerage account|debit card|0|1666442149336|1893196800000|6576844,99|false
238691330006450177|4912301843310204202|brokerage account|debit card|0|1670811553181|1893196800000|2568727,26|false
238691330006450177|283164376326737003|brokerage account|debit card|0|1668347755860|1669380424805|7706538,25|false
238691330006450177|4784512203883556106|brokerage account|debit card|0|1655163352923|1893196800000|7929023,50|false
238691330006450177|4691907486301553124|brokerage account|debit card|0|1662366363638|1893196800000|8141693,28|false
238691330006450177|4832645249534798320|brokerage account|debit card|0|1670939236341|1893196800000|8473112,08|false
238691330006450177|4919339267483767544|brokerage account|debit card|0|1672448433909|1893196800000|4964570,20|false
238691330006450177|4735535008180088297|brokerage account|debit card|0|1654676247983|1893196800000|4889514,12|false
238691330006450177|245727654668419771|brokerage account|debit card|0|1661094130026|1893196800000|2501579,84|false
238691330006450177|4704855335230252086|brokerage account|debit card|0|1672531043672|1893196800000|7535399,43|false
238691330006450177|220676931496979698|brokerage account|debit card|0|1651224334406|1893196800000|2199544,22|false
238691330006450177|4881622445238272074|brokerage account|debit card|0|1662435029125|1893196800000|4855125,00|false
238691330006450177|4693314036551401401|brokerage account|debit card|0|1662564920809|1893196800000|7304582,47|false
238691330006450177|4870080871681496228|brokerage account|debit card|0|1661383595140|1893196800000|6732771,40|false
238691330006450177|278378751966850841|brokerage account|debit card|0|1670691405564|1893196800000|88300,08|false
238691330006450177|139330113471789169|brokerage account|debit card|0|1668950497939|1893196800000|7343062,90|false
238691330006450177|4905547818258664274|brokerage account|debit card|0|1669687772688|1893196800000|702053,38|false
238691330006450177|4905546718747053522|brokerage account|debit card|0|1668154603832|1893196800000|2765469,57|false
238691330006450177|4912584142920632953|brokerage account|debit card|0|1670609382999|1893196800000|3350213,93|false
238691330006450177|175640660345371498|brokerage account|debit card|0|1657767264892|1893196800000|4664234,62|false
238691330006450177|4903294918933369089|brokerage account|debit card|0|1667914695926|1670267550284|6586058,28|false
238691330006450177|150870862394832425|brokerage account|debit card|0|1669071870818|1893196800000|6706667,67|false
238691330006450177|293860150563852415|brokerage account|debit card|0|1672122114285|1893196800000|4533951,77|false
238691330006450177|4904420543962290491|brokerage account|debit card|0|1669720977572|1893196800000|493719,73|false
238691330006450177|206603182661451577|brokerage account|debit card|0|1658970229316|1893196800000|6769879,33|false
238691330006450177|4890911119469707985|brokerage account|debit card|0|1671595628146|1893196800000|1917200,82|false
238691330006450177|4916523693082947140|brokerage account|debit card|0|1672038851640|1893196800000|8646362,77|false
238691330006450177|115686215428090297|brokerage account|debit card|0|1660574104808|1893196800000|2749951,47|false
238691330006450177|4890629369615105282|brokerage account|debit card|0|1669211789412|1893196800000|5880930,01|false
293016000511606792|4906672618653881544|merchant account|debit card|0|1669950823225|1893196800000|537956,66|false
293016000511606792|4861919196868518092|merchant account|debit card|0|1670312566745|1893196800000|7249310,12|false
293016000511606792|4809563201932892074|merchant account|debit card|0|1668165371626|1893196800000|8522169,89|false
293016000511606792|4803653601811508549|merchant account|debit card|0|1669721015561|1893196800000|4901444,39|false
293016000511606792|263460853079096277|merchant account|debit card|0|1670242927032|1893196800000|6304374,52|false
293016000511606792|168040835974183807|merchant account|debit card|0|1669644087049|1893196800000|972496,27|false
293016000511606792|4792113127766364498|merchant account|debit card|0|1669885330775|1893196800000|7623604,67|false
293016000511606792|4714143184827974621|merchant account|debit card|0|1670854212496|1893196800000|2270823,23|false
293016000511606792|4779445654302771055|merchant account|debit card|0|1669285391496|1893196800000|9171635,74|false
293016000511606792|4695284911144183300|merchant account|debit card|0|1668773233688|1893196800000|7525105,89|false
293016000511606792|4895131594852925598|merchant account|debit card|0|1668690393201|1893196800000|498225,47|false
293016000511606792|4772409879396615316|merchant account|debit card|0|1671595335133|1893196800000|7254529,44|false
293016000511606792|4899073069160600530|merchant account|debit card|0|1670052854299|1893196800000|295777,39|false
293016000511606792|4808156651683055251|merchant account|debit card|0|1672193152513|1893196800000|8236361,01|false
293016000511606792|4759180005735417072|merchant account|debit card|0|1669287365304|1893196800000|5671800,27|false
293016000511606792|115967690404802074|merchant account|debit card|0|1669706048821|1893196800000|8887943,23|false
293016000511606792|133982913548010826|merchant account|debit card|0|1671017414328|1893196800000|4285093,59|false
293016000511606792|4879369545912956631|merchant account|debit card|0|1670064409992|1893196800000|9914840,27|false
293016000511606792|4916805168059651302|merchant account|debit card|0|1672440295011|1893196800000|1713385,01|false
293016000511606792|4718366408990276110|merchant account|debit card|0|1669037144044|1893196800000|5219606,23|false
293016000511606792|106679016173346247|merchant account|debit card|0|1670095168533|1893196800000|9317833,21|false
293016000511606792|4891473519667330087|merchant account|debit card|0|1669377336128|1893196800000|388684,60|false
293016000511606792|287948901175019239|merchant account|debit card|0|1669304705282|1893196800000|8761258,97|false
293016000511606792|4891754170010324182|merchant account|debit card|0|1672287851249|1893196800000|1806792,76|false
293016000511606792|4890628544981380834|merchant account|debit card|0|1670482188741|1893196800000|4716343,94|false
293016000511606792|291045950552550469|merchant account|debit card|0|1669365311666|1893196800000|5473579,95|false
293016000511606792|109493765940462524|merchant account|debit card|0|1670908939731|1893196800000|5067715,38|false
293016000511606792|116249440259418046|merchant account|debit card|0|1668856118324|1893196800000|5457367,99|false
306245324417007628|205758757731317881|retirement account|debit card|0|1672065048315|1672196502265|9874450,64|false
306245324417007628|291890100604774666|retirement account|debit card|0|1672097642654|1672196502265|2312664,67|false
306245324417007628|4796333878027501732|retirement account|debit card|0|1672108360370|1672196502265|4730004,93|false
306245324417007628|273031002287250813|retirement account|debit card|0|1672093667357|1672196502265|9065406,61|false
306245324417007628|4796052952806599882|retirement account|debit card|0|1672036868524|1672196502265|8054000,01|false
306245324417007628|4732440707581621843|retirement account|debit card|0|1672185402368|1672196502265|9042283,47|false
306245324417007628|4756927106410102674|retirement account|debit card|0|1672110607722|1672196502265|3800115,29|false
306245324417007628|4881340145627829045|retirement account|debit card|0|1672185311700|1672196502265|6054057,80|false
306245324417007628|4878806321081631709|retirement account|debit card|0|1672024521970|1672196502265|3498141,99|false
306245324417007628|243757879587242291|retirement account|debit card|0|1672093939126|1672196502265|3559772,70|false
306245324417007628|306245324417026675|retirement account|debit card|0|1672175243596|1672196502265|3303972,69|false
306245324417007628|4897947993887493478|retirement account|debit card|0|1672034851916|1672196502265|8417665,49|false
306245324417007628|231654455588688943|retirement account|debit card|0|1672120645092|1672196502265|553056,10|false
306245324417007628|219832506566851517|retirement account|debit card|0|1672101632170|1672196502265|4804222,09|false
306245324417007628|4816883200594816041|retirement account|debit card|0|1672030523927|1672196502265|9351026,88|false
306245324417007628|4733002558023418675|retirement account|debit card|0|1672073839014|1672196502265|646158,18|false
306245324417007628|4801963377561704285|retirement account|debit card|0|1672184851817|1672196502265|9046481,56|false
306245324417007628|4852348772782454164|retirement account|debit card|0|1672035771087|1672196502265|8408434,34|false
306245324417007628|4916524792594564331|retirement account|debit card|0|1672126560895|1672196502265|2478087,84|false
306245324417007628|4914272168147165143|retirement account|debit card|0|1672103796842|1672196502265|2918250,91|false
306245324417007628|266275327968292657|retirement account|debit card|0|1672135948433|1672196502265|1040536,14|false
306245324417007628|4680085537279722050|retirement account|debit card|0|1672131213849|1672196502265|4840058,51|false
306245324417007628|234750130576704142|retirement account|debit card|0|1672142827600|1672196502265|646655,20|false
306245324417007628|4784231828418472743|retirement account|debit card|0|1672096023457|1672196502265|866002,83|false
306245324417007628|4905547818258667764|retirement account|debit card|0|1672002968244|1672196502265|257962,41|false
306245324417007628|4795209077632270684|retirement account|debit card|0|1672088411485|1672196502265|2222146,62|false
306245324417007628|4865859571664559886|retirement account|debit card|0|1672169922962|1672196502265|2900890,77|false
306245324417007628|4906109118944651593|retirement account|debit card|0|1672042236832|1672196502265|5941804,85|false
266557352700805138|4916523967960854954|merchant account|debit card|0|1672184864398|1893196800000|6975073,84|false
266557352700805138|4890346795126763715|merchant account|debit card|0|1667375322475|1893196800000|7908145,08|false
266557352700805138|4885561995400579520|merchant account|debit card|0|1663417779633|1893196800000|3593759,21|false
266557352700805138|307089199591338945|merchant account|debit card|0|1672430264920|1893196800000|9959873,82|false
266557352700805138|4818852975675979903|merchant account|debit card|0|1663744255679|1663892918169|7981314,19|false
266557352700805138|4823355475791727929|merchant account|debit card|0|1665716934554|1893196800000|2583597,59|false
266557352700805138|273030727409355519|merchant account|debit card|0|1671328513291|1893196800000|301761,62|false
266557352700805138|4880495995575620257|merchant account|debit card|0|1665079975667|1893196800000|9737855,29|false
266557352700805138|241224604796852748|merchant account|debit card|0|1661168203729|1893196800000|3324486,31|false
266557352700805138|4826453349802982523|merchant account|debit card|0|1662956303069|1893196800000|8176604,62|false
266557352700805138|4914834843222690212|merchant account|debit card|0|1671484085924|1893196800000|2074076,66|false
266557352700805138|295549550179919156|merchant account|debit card|0|1671457949328|1893196800000|2930146,84|false
266557352700805138|4900480444044164624|merchant account|debit card|0|1666887458643|1672453135868|8992346,61|false
266557352700805138|4750735756434080636|merchant account|debit card|0|1669725414657|1893196800000|6181348,01|false
266557352700805138|4775223804530014707|merchant account|debit card|0|1664245524647|1893196800000|8499809,51|false
266557352700805138|93449967145857015|merchant account|debit card|0|1662417953356|1893196800000|4123071,58|false
266557352700805138|4900198144433732285|merchant account|debit card|0|1667854375856|1893196800000|7425401,35|false
266557352700805138|135952963507076877|merchant account|debit card|0|1664077183630|1893196800000|6133754,87|false
266557352700805138|250232078929503748|merchant account|debit card|0|1666263019366|1893196800000|4227445,45|false
266557352700805138|4734410757540696411|merchant account|debit card|0|1671437849090|1893196800000|1053046,99|false
266557352700805138|4736661732720654469|merchant account|debit card|0|1669933066402|1893196800000|5812379,76|false
266557352700805138|4881059220406928973|merchant account|debit card|0|1665302204331|1665456687088|4925641,09|false
266557352700805138|231654180710780344|merchant account|debit card|0|1663160725645|1893196800000|8033491,88|false
266557352700805138|4731595183139855163|merchant account|debit card|0|1668117600788|1893196800000|4412410,62|false
266557352700805138|247698804139110077|merchant account|debit card|0|1661789105049|1663603846492|5489005,82|false
266557352700805138|4913710042827474561|merchant account|debit card|0|1670829215622|1893196800000|6403441,80|false
266557352700805138|4899916669457015547|merchant account|debit card|0|1670466667191|1893196800000|312683,68|false
69243394026635285|294423375395172081|corporate account|debit card|0|1671569286590|1893196800000|1123576,64|false
69243394026635285|4874583921553064680|corporate account|debit card|0|1664872360856|1893196800000|4442322,90|false
