investorId|companyId|createTime|ratio
2199023287102|14293651191088|1668334236928|0.3228539405197268
2199023259765|14293651191088|1667903486268|0.08716405844913717
1099511665748|5497558168881|1647334013584|0.3658721776905595
15393162809973|5497558168881|1672474007574|0.16836724882259235
5497558160413|5497558168881|1646806369463|0.1313810326600749
7696581410704|5497558168881|1640356110740|0.3343795408267732
25441|6597069796659|1650285057327|0.01874204823288222
6597069775464|6597069796659|1627443571906|0.06774702315453623
9895604650992|6597069796659|1656537024545|0.06807006203012314
10995116306660|6597069796659|1652861918044|0.10467553913594539
37546|8796093052212|1635832112555|0.02832502428371028
15393162822222|7696581424437|1672275393002|0.24770869200028434
9895604688901|6597069796662|1665523467042|0.1574790402347016
12094627924842|10995116307767|1663441114419|0.26342016652140127
25979|2199023285560|1654446183720|0.29154809280201305
12094627931923|2199023285560|1655534735335|0.0661209413146063
5497558171543|2199023285560|1645378829412|0.11487506861455352
3298534913048|2199023285560|1608097049924|0.30842832940239745
9895604661547|3298534913338|1642437263567|0.1470335085634057
4398046532215|3298534913338|1634909363615|0.20672219088628527
7982|1099511657787|1666320379840|0.09055644721220564
8796093048865|1099511657787|1667954444842|0.03246682152902268
3298534918311|1099511657787|1616569926231|0.4227295429185522
7696581423946|1099511657787|1661664013645|0.18442727170801293
13376|1099511657788|1667859556696|0.006345538047776076
5497558166621|1099511657788|1631609111907|0.1615946902760214
7696581409253|10995116307773|1655479685726|0.3049833142494413
9895604683452|7696581424446|1645618184779|0.09623471387981905
14293651180150|7696581424446|1669432747103|0.018652678440415522
3298534918279|13194139563327|1662995766461|0.4018997596569164
9895604661405|8796093052224|1642623999066|0.09385964755306932
6597069801369|8796093052224|1658164438793|0.008874772444477281
3298534921057|8796093052224|1647588292273|0.07290076551934917
15393162799572|8796093052224|1672025312053|0.1540450293128208
5497558178650|6597069796673|1670512331545|0.14546373736912335
15393162801570|6597069796673|1672473374921|0.24487230290359666
1099511633829|6597069796673|1647623808545|0.15424368056522625
6597069805197|6597069796673|1638370556860|0.17603083726176771
9895604667084|14293651191106|1665222130626|0.3318973886007289
5497558165113|13194139563331|1663894654251|0.2317478733076314
4398046526816|13194139563331|1661129431471|0.23897530380653495
12094627915723|2199023285572|1654094787813|0.07103593003970649
9895604672261|2199023285572|1657584632122|0.03361550328652649
15393162817214|2199023285572|1672350574442|0.019735694037315708
3298534901909|14293651191109|1671549431639|0.167919401409455
14293651166501|30022|1670319053484|0.05263770950853293
10995116309602|30022|1660262856223|0.07838456892131707
6597069806224|30022|1623056715169|0.18970732526477657
12094627945009|30022|1656636529716|0.02578927247786413
1099511633171|30022|1621902951769|0.05175903924221149
1099511652251|5497558168903|1654087849170|0.15252846296217087
13194139540050|5497558168903|1666429242697|0.17203515959425636
2199023263355|5497558168903|1628862315349|0.1622270205390681
10995116304941|14293651191114|1663862057354|0.25317101879227005
4398046531225|14293651191114|1663780917808|0.04969813740879456
13194139570741|10995116307787|1671221470347|0.11405652151625639
10995116294899|10995116307787|1659876289465|0.15098243269482672
3298534911098|10995116307787|1655573824956|0.0023876059096034808
12094627923837|10995116307787|1666078201064|0.21766501373015848
13194139556129|5497558168908|1658336138524|0.023371702614499015
1099511662781|5497558168908|1631845126547|0.06834112962796952
6597069775842|7696581424462|1637242161603|0.06373394309294887
23705|7696581424462|1632961166805|0.17132809374165225
13194139538226|7696581424462|1671226233800|0.04849089844425034
7696581394541|7696581424463|1634930172645|0.08402103170674498
14293651189209|7696581424463|1668307842055|0.11538981361088113
5497558169355|7696581424463|1663036265749|0.1497457145294689
9895604688297|7696581424463|1641328704658|0.09310960957335153
5497558153439|7696581424463|1660686247151|0.09023183420562288
14293651175186|14293651191121|1668728775275|0.25516098129451825
9895604664301|9895604680018|1657011320062|0.3233989956641013
13194139569015|9895604680018|1670493114543|0.2883042920143943
5497558172663|30035|1664745858610|0.13101653998030172
10995116290614|30035|1666867541305|0.08699130453591658
8796093050121|2199023285588|1638772308429|0.24776469251655814
6066|2199023285588|1664599298554|0.27462420733734394
6597069793323|14293651191125|1665610939989|0.2304181575168758
15393162805862|10995116307799|1670942724691|0.3276202536328164
4398046526331|3298534913368|1624519320538|0.09901707810176986
15393162807008|3298534913368|1670718539924|0.014069468473671878
8243|3298534913368|1610051701933|0.2015993450521753
15393162789458|15393162818905|1672457800541|0.15380087125817388
9895604668303|15393162818905|1672522668341|0.09289660038090401
8796093059813|13194139563356|1672181052885|0.11715781713643338
4398046523952|13194139563356|1666465658844|0.07524762692960835
2199023268792|6597069796701|1669645837749|0.011918498323400271
7696581417265|6597069796701|1629011202459|0.4345334830112195
6597069770389|13194139563358|1671109057238|0.07586811366538097
4398046526921|13194139563358|1671502441478|0.025556594657152567
35369|9895604680031|1667397784678|0.03684364231391964
7696581400193|9895604680031|1651363602056|0.15780965029658603
1099511667462|6597069796704|1632448317686|0.1401452930718232
7696581417476|6597069796704|1638360266327|0.45381112456794115
15393162807008|5497558168929|1671849349380|0.047902134099974715
2107|5497558168929|1653966653713|0.06291068170200136
7696581428573|5497558168929|1635473422848|0.18992482631833268
10995116287645|9895604680035|1648323670700|0.18439591697221086
8796093026957|9895604680035|1666933246936|0.3447959518212796
15393162810017|3298534913380|1671952365946|0.01360095717539752
2199023271621|3298534913380|1612430778004|0.11213365340050357
1099511657952|12094627935589|1672064690153|0.11277297579880526
8796093040552|8796093052262|1649162215616|0.13118357799082717
9664|8796093052262|1656467926881|0.2606797149601959
1099511649597|8796093052262|1667485247607|0.3323529266745489
13194139543370|5497558168935|1664959008186|0.09273585594793829
4398046532899|12094627935592|1658412662217|0.3681629562248918
1099511636122|12094627935592|1658766250820|0.32911811797667584
12094627922324|12094627935593|1672115709736|0.28910512051830295
6597069786882|12094627935593|1664690756721|0.34746841759874664
5497558153725|9895604680043|1639876189229|0.08526676580058914
4398046537472|9895604680043|1643624611560|0.17802501296557
8796093054483|9895604680043|1638200975317|0.10104672221273849
5497558178821|12094627935596|1661954601170|0.10271541243094366
3298534903711|12094627935596|1671800146516|0.2255184840363664
13194139555556|12094627935596|1668070188345|0.24434495672323084
30827|3298534913389|1647568245939|0.06742955273904445
2199023269151|3298534913389|1622505637975|0.14849457856231632
9895604668596|3298534913389|1644389050410|0.10320735737444689
8796093042613|3298534913389|1634640533236|0.06232215283903257
5497558144799|3298534913389|1670470945189|0.2300072868218176
14293651184260|7696581424494|1669393552378|0.2034025583953574
7696581431507|9895604680047|1654385263309|0.07653553144167698
6597069795466|9895604680047|1656186422492|0.021516460829021485
6597069806048|9895604680047|1658338242569|0.10534553573898521
14293651176941|9895604680047|1667847227671|0.01315001428657028
9895604680439|9895604680047|1652574332872|0.28231412264009925
13194139548976|7696581424496|1668585143957|0.24473583409571253
2199023269737|7696581424496|1671973385402|0.08967369430031912
6597069771813|7696581424496|1636446470807|0.28513765793736773
3298534886972|8796093052273|1635779026111|0.18523580222402236
9895604682191|8796093052273|1640300322288|0.1525982435442459
5497558139096|8796093052273|1641948130333|0.02070491104088267
9895604672793|7696581424498|1666615608287|0.1355197737407528
7696581428359|7696581424498|1640808827385|0.10121078750908286
12094627930623|7696581424498|1657869489741|0.045928999918439725
7696581420987|7696581424499|1633129322163|0.004061358559718525
10995116304813|7696581424499|1656387893023|0.06566075473206556
10995116280764|7696581424499|1652602955946|0.0445226771096003
12094627910401|7696581424499|1670428572197|0.045615570855925734
4398046546942|7696581424499|1626160276577|0.170424588398061
3298534915282|7696581424499|1648066367267|0.1794167339102417
5497558146491|7696581424499|1670005686048|0.18987747399814595
10995116304819|1099511657844|1667203800827|0.08505695099576452
8796093031168|1099511657844|1646105659363|0.1567383514855246
3298534915551|1099511657844|1638068287021|0.18292483309567334
8796093041760|1099511657844|1647718413745|0.04728172137490815
3298534911535|9895604680053|1644296618701|0.2997487473357127
3298534900929|9895604680053|1662430684155|0.4722706050438666
3298534895935|30071|1662579559139|0.24898587940624195
15393162825873|3298534913400|1671070624140|0.08336382450792537
3298534912282|3298534913400|1608365764138|0.10554267018079011
9895604675851|3298534913400|1670024640695|0.12037733366599868
2199023281640|3298534913400|1661672777378|0.14387719640459365
7696581401795|5497558168953|1634212966844|0.04969556196652652
6597069799580|5497558168953|1620224321955|0.14476468372514695
15393162825367|5497558168953|1670172617993|0.0824062571027065
4398046523670|3298534913402|1644779564718|0.36473359512468423
37482|3298534913402|1618164012993|0.07970778545155796
8796093030669|3298534913402|1631980179306|0.13354565041388733
16580|3298534913402|1664335358880|0.03581373172440602
14293651188391|8796093052283|1667168812495|0.31336695537029297
14293651200578|8796093052283|1671003641909|0.13018864921858744
10995116312372|8796093052283|1668563076227|0.12176321694357678
10995116280271|14293651191164|1665926097249|0.1083543584308778
5640|14293651191164|1668187048874|0.07197553550020509
10995116280616|14293651191164|1671509990537|0.12251240351902341
12094627942928|14293651191164|1668760868602|0.07476790521981834
5497558156949|14293651191164|1667450367934|0.189903198806306
13194139560516|7696581424510|1670221330577|0.22211118483025813
9895604659345|7696581424510|1659870239951|0.027506491820733024
1099511666760|7696581424511|1671848997915|0.052275706484863606
6597069801916|14293651191168|1669579837949|0.009856847519350677
1099511629499|14293651191168|1670951182128|0.5622100945981446
1099511632508|4398046541185|1625661328345|0.23760217881698717
14293651197519|4398046541185|1670857606974|0.029187302445901377
14664|4398046541186|1649320773594|0.38642986621805875
10995116301128|14293651191171|1670552386333|0.150734092309774
12094627924334|14293651191171|1669193170040|0.052326140105372745
12094627907675|14293651191171|1669478678480|0.11698168996222282
14293651199053|14293651191171|1670300668073|0.057016431976018654
14293651181270|30086|1670575810286|0.16908560328541747
2199023257623|30086|1639850058057|0.15359183498671633
1099511643665|30086|1670308530256|0.05952046341370557
2199023269788|12094627935623|1654264598195|0.2849307966709499
10995116301825|12094627935623|1659846142897|0.15989982198345484
8796093032203|4398046541192|1665182389381|0.28242105555191294
13194139555018|9895604680073|1667734416820|0.3938370474575817
9895604652167|8796093052298|1646285754828|0.052360587215701526
9895604668521|8796093052298|1664529373717|0.0405135787136816
12094627916587|8796093052298|1660288417805|0.08637112929846077
7696581431285|8796093052298|1660407600578|0.12768414575637976
6597069799086|8796093052298|1651603935479|0.1796577830866416
9895604668971|14293651191179|1667529771253|0.008833980748911013
3298534903243|9895604680076|1658702768587|0.39740894948101774
1099511650270|9895604680076|1642303061766|0.21671649262223194
14293651179744|30094|1672073526353|0.06973111985266017
8796093041184|30094|1633683983977|0.13542444379812388
4398046516113|14293651191184|1671623081168|0.3471522916366245
5497558171648|14293651191184|1669863988757|0.09168792676186832
1099511659524|14293651191184|1671444780875|0.06984802087132579
12843|7696581424529|1646399442790|0.0681887824558142
6597069768552|7696581424529|1640393312912|0.026158670183619278
15393162827348|7696581424529|1671957065668|0.14918731387503673
15393162818190|5497558168979|1672389043214|0.04101391096166339
8796093035006|5497558168979|1651885293417|0.16984138560679182
2199023289109|5497558168981|1661447031694|0.024948836135484685
5497558165016|5497558168981|1665573245516|0.20554965388602414
4398046527040|13194139563415|1670152936981|0.08707257123641922
14293651164475|13194139563415|1672517194337|0.08762806552398121
6597069791761|13194139563415|1670431434962|0.05770359878779337
14293651198528|13194139563415|1665440806794|0.149565293106126
10995116287305|13194139563415|1672254746860|0.1709855050652072
13194139568240|13194139563415|1670799824128|0.06398517439743746
8796093061648|13194139563415|1662896757700|0.10026888974599901
7696581400145|13194139563415|1672081401559|0.04078568311444891
13194139559647|3298534913433|1662344906818|0.4110195904394325
1099511637070|7696581424538|1648866579731|0.22753360010240406
15393162803346|7696581424538|1672026955660|0.15423705263291004
7696581431901|2199023285659|1671768395186|0.09834733055049831
10995116291296|2199023285659|1654941614733|0.1180885331321341
5497558142265|2199023285659|1643979689504|0.22182159842872587
7696581432440|10995116307868|1652058632046|0.1276139684549706
28377|10995116307868|1665641918893|0.0562762314832635
8796093059958|10995116307868|1652050591968|0.09768842730817666
8796093034318|10995116307868|1653326780712|0.2030270668264903
3298534891824|10995116307868|1655779011926|0.026233619638305495
8796093059497|10995116307868|1664646236992|0.12879259616978833
9895604650555|5497558168989|1671201540242|0.2787155303274054
