investorId|companyId|createTime|ratio
2199023287102|7696581414432|1648511304420|0.3228539405197268
2199023259765|7696581414432|1646046049019|0.08716405844913717
1099511665748|8796093042209|1655045414571|0.3658721776905595
15393162809973|8796093042209|1672474007574|0.16836724882259235
5497558160413|8796093042209|1654679251789|0.1313810326600749
7696581410704|8796093042209|1646473306954|0.3343795408267732
25441|12094627925539|1665030329504|0.01874204823288222
6597069775464|12094627925539|1657328723586|0.06774702315453623
9895604650992|12094627925539|1664264490211|0.06807006203012314
10995116306660|12094627925539|1660175002739|0.10467553913594539
37546|4398046531108|1609816993651|0.02832502428371028
15393162822222|6597069786661|1672275393002|0.24770869200028434
9895604688901|15393162808870|1672287983705|0.1574790402347016
12094627924842|13194139553319|1666944987734|0.26342016652140127
25979|4398046531112|1657372822057|0.29154809280201305
12094627931923|4398046531112|1655534735335|0.0661209413146063
5497558171543|4398046531112|1645378829412|0.11487506861455352
3298534913048|4398046531112|1616566098733|0.30842832940239745
9895604661547|1099511647786|1642437263567|0.1470335085634057
4398046532215|1099511647786|1634909363615|0.20672219088628527
7982|5497558158891|1668376279067|0.09055644721220564
8796093048865|5497558158891|1667954444842|0.03246682152902268
3298534918311|5497558158891|1629212224059|0.4227295429185522
7696581423946|5497558158891|1661664013645|0.18442727170801293
13376|12094627925548|1671566606908|0.006345538047776076
5497558166621|12094627925548|1660641924720|0.1615946902760214
7696581409253|8796093042221|1646456501352|0.3049833142494413
9895604683452|5497558158894|1645618184779|0.09623471387981905
14293651180150|5497558158894|1669432747103|0.018652678440415522
3298534918279|10995116297775|1649945677573|0.4018997596569164
9895604661405|2199023275568|1642623999066|0.09385964755306932
6597069801369|2199023275568|1653305950796|0.008874772444477281
3298534921057|2199023275568|1624026456429|0.07290076551934917
15393162799572|2199023275568|1672025312053|0.1540450293128208
5497558178650|13194139553329|1671968784742|0.14546373736912335
15393162801570|13194139553329|1672473374921|0.24487230290359666
1099511633829|13194139553329|1665592512668|0.15424368056522625
6597069805197|13194139553329|1663014746932|0.17603083726176771
9895604667084|12094627925554|1656387119965|0.3318973886007289
5497558165113|2199023275571|1631794786087|0.2317478733076314
4398046526816|2199023275571|1616732221076|0.23897530380653495
12094627915723|1099511647796|1654094787813|0.07103593003970649
9895604672261|1099511647796|1657584632122|0.03361550328652649
15393162817214|1099511647796|1672350574442|0.019735694037315708
3298534901909|2199023275573|1661414390988|0.167919401409455
14293651166501|10995116297782|1670319053484|0.05263770950853293
10995116309602|10995116297782|1660668825942|0.07838456892131707
6597069806224|10995116297782|1646436731146|0.18970732526477657
12094627945009|10995116297782|1656636529716|0.02578927247786413
1099511633171|10995116297782|1656610563089|0.05175903924221149
1099511652251|20023|1645116585634|0.15252846296217087
13194139540050|20023|1666429242697|0.17203515959425636
2199023263355|20023|1610936120882|0.1622270205390681
10995116304941|13194139553338|1659681998218|0.25317101879227005
