loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
276408976885678080|295267800325292032|1670225551351|1893196800000|38740904,65|false
276408976885678080|295267800325292032|1670042050640|1893196800000|3685951,99|false
276408976885678080|295267800325292032|1668984819260|1893196800000|628228,31|false
276408976885678080|295267800325292032|1671404125625|1893196800000|2437116,27|false
276408976885678080|295267800325292032|1669334368757|1893196800000|15174621,96|false
299489924975951873|295267800325292032|1670317717000|1893196800000|11368462,72|false
299489924975951873|295267800325292032|1670692870750|1893196800000|452225,68|false
285416176140419074|295267800325292032|1670678756727|1893196800000|29718688,99|false
285416176140419074|295267800325292032|1669507962620|1893196800000|43044736,11|false
285416176140419074|295267800325292032|1668858384426|1893196800000|28517237,68|false
231372980611973123|238691330006450177|1663418173278|1893196800000|8576708,51|false
231372980611973123|208573507498409986|1672313097723|1893196800000|5654689,36|false
231372980611973123|238691330006450177|1654518963490|1893196800000|14648441,78|false
209136457451831300|305400899486875651|1671848033481|1893196800000|72123150,43|false
297519600138977285|306245324417007628|1672038802275|1672196502265|10004058,06|true
297519600138977285|299771399952662539|1671608036994|1893196800000|9261721,68|false
297519600138977285|306245324417007628|1672187796243|1672196502265|10556730,01|true
297519600138977285|306526799393718285|1672500750615|1893196800000|21269816,11|false
297519600138977285|299771399952662539|1670605974361|1893196800000|915709,26|false
262335228050145286|176203885176684564|1660513633192|1893196800000|28017625,64|false
262335228050145286|69243394026635285|1671983503748|1893196800000|15318581,87|false
262335228050145286|176203885176684564|1660563144743|1893196800000|16589803,66|false
262335228050145286|176203885176684564|1672102784689|1893196800000|10225019,09|false
162411611317862407|69243394026635285|1638718812504|1893196800000|61381211,94|false
162411611317862407|69243394026635285|1644399645820|1893196800000|16863534,84|false
162411611317862407|176203885176684564|1657659245818|1893196800000|7088080,12|false
162411611317862407|176203885176684564|1665942117898|1893196800000|860842,82|false
162411611317862407|176203885176684564|1650547517616|1893196800000|13968333,34|false
265431452793962504|265712927770673180|1660196611331|1893196800000|1084576,24|false
265431452793962504|265712927770673180|1672117596011|1893196800000|870267,04|false
265431452793962504|237283955122896922|1666793667920|1893196800000|1672205,85|false
231654455588683785|253046553818693659|1661396013741|1893196800000|36265146,45|false
231654455588683785|237283955122896922|1658044732063|1893196800000|36629023,40|false
231654455588683785|265712927770673180|1664221300503|1893196800000|23745101,95|false
280068151582916618|253046553818693659|1667292638711|1893196800000|22629830,11|false
280068151582916618|265712927770673180|1665521638411|1893196800000|2536478,85|false
280068151582916618|265712927770673180|1665069296754|1893196800000|2799575,87|false
256987203492642827|246854104331059229|1672507878197|1893196800000|83300880,00|false
256987203492642827|186336984338268190|1666201191485|1893196800000|4170120,06|false
256987203492642827|186336984338268190|1657337276128|1893196800000|3463224,39|false
256987203492642827|186336984338268190|1657430217758|1893196800000|942277,04|false
256987203492642827|246854104331059229|1664375011170|1893196800000|7907600,18|false
249105904144744460|235313630285922341|1660518448859|1893196800000|23221631,00|false
249105904144744460|235313630285922341|1663348708646|1893196800000|11062571,03|false
249105904144744460|235313630285922341|1669724656031|1893196800000|13662808,41|false
142989837924827149|235313630285922341|1656952675332|1893196800000|1762591,73|false
142989837924827149|235313630285922341|1656493615501|1893196800000|517922,88|false
142989837924827149|235313630285922341|1661615919657|1893196800000|531906,03|false
142989837924827149|235313630285922341|1653107760016|1893196800000|654659,65|false
115686765183893518|235313630285922341|1655053929753|1893196800000|56508909,25|false
301460249812926479|297519600138977319|1672456178533|1893196800000|16945840,46|false
301460249812926479|297519600138977319|1671827319456|1893196800000|8917747,17|false
302304674743058448|297519600138977319|1671042271431|1893196800000|42668186,74|false
302304674743058448|297519600138977319|1671369214212|1893196800000|209834,72|false
302304674743058448|306526799393718310|1672127472597|1893196800000|10459934,21|false
302304674743058448|306526799393718310|1672107053575|1893196800000|1212802,60|false
293016000511606801|214765956986044462|1669175806174|1893196800000|1157998,19|false
293016000511606801|307371224323850285|1672412419839|1672465466534|12125356,17|true
293016000511606801|214765956986044462|1668038496111|1893196800000|1123819,05|false
293016000511606801|214765956986044462|1668272405708|1893196800000|127613,79|false
293016000511606801|214765956986044462|1671217570007|1893196800000|32511,75|false
229684130751709202|57139970028077104|1667663696280|1671914854930|74372309,79|true
229684130751709202|57139970028077104|1651251118974|1671914854930|72136372,17|true
128353139135873043|57139970028077104|1625247960892|1671914854930|13379833,21|true
128353139135873043|57139970028077104|1668063511585|1671914854930|13946642,47|true
128353139135873043|57139970028077104|1624113777367|1671914854930|256151,49|true
96264991790858260|124131014485213231|1642899485128|1893196800000|17153007,01|false
96264991790858260|57139970028077104|1655062158071|1671914854930|7248975,52|true
96264991790858260|124131014485213231|1662540384729|1893196800000|3182376,65|false
262898178003566613|233343305448947761|1667680183804|1893196800000|16412097,97|false
262898178003566613|302304674743058483|1671651031199|1893196800000|24100825,36|false
199284833266958358|302304674743058483|1672290653949|1893196800000|18339560,03|false
199284833266958358|302304674743058483|1671966776474|1893196800000|4045571,45|false
199284833266958358|233343305448947761|1654828706938|1893196800000|4792129,99|false
199284833266958358|211106782288805938|1646783725381|1653451793172|8288453,86|true
199284833266958358|302304674743058483|1671373384311|1893196800000|590993,76|false
245446729447505943|302304674743058483|1670834110489|1893196800000|2122638,10|false
245446729447505943|211106782288805938|1653345978885|1653451793172|25331669,19|true
215891856892887064|302304674743058483|1672102415007|1893196800000|48097752,51|false
215891856892887064|302304674743058483|1671861935561|1893196800000|14565862,97|false
94857616907304985|206884657638146103|1656303095968|1893196800000|53141032,64|false
94857616907304985|206884657638146103|1651191913037|1893196800000|151106,34|false
94857616907304985|206884657638146103|1643015699717|1893196800000|345715,08|false
94857616907304985|206884657638146103|1665455285814|1893196800000|519094,52|false
94857616907304985|206884657638146103|1646895555119|1893196800000|164321,60|false
177329785083527194|206884657638146103|1645682411561|1893196800000|38283327,26|false
177329785083527194|206884657638146103|1659214866517|1893196800000|11511402,91|false
177329785083527194|206884657638146103|1646831362355|1893196800000|48415400,67|false
177329785083527194|206884657638146103|1656393351472|1893196800000|2921307,59|false
238972804983160859|206884657638146103|1662330820940|1893196800000|15901033,00|false
238972804983160859|206884657638146103|1656244400465|1893196800000|2550740,19|false
238972804983160859|206884657638146103|1657380667697|1893196800000|746147,85|false
238972804983160859|206884657638146103|1655152816337|1893196800000|68839,97|false
238972804983160859|206884657638146103|1652921248082|1893196800000|206032,90|false
288512400884236316|172263235502735424|1670539139661|1893196800000|15572979,10|false
288512400884236316|172263235502735424|1668338591059|1893196800000|15870792,53|false
288512400884236316|233906255402369087|1668208470377|1893196800000|4860763,48|false
288512400884236316|233906255402369087|1668479618904|1893196800000|37520026,62|false
288512400884236316|172263235502735424|1669140452791|1893196800000|5056760,17|false
141863938017984541|233906255402369087|1665975613300|1893196800000|16060286,54|false
141863938017984541|172263235502735424|1645221393893|1893196800000|11720479,95|false
141863938017984541|172263235502735424|1640070337123|1893196800000|16351812,39|false
141863938017984541|172263235502735424|1656810421611|1893196800000|8842129,66|false
182677809641029662|249105904144744519|1655688933951|1893196800000|40494777,89|false
182677809641029662|249105904144744519|1660082720573|1893196800000|17805061,25|false
182677809641029662|249105904144744519|1655011351102|1893196800000|6058780,51|false
182677809641029662|249105904144744519|1657335732633|1893196800000|1530731,31|false
182677809641029662|249105904144744519|1662577321927|1893196800000|655348,29|false
157063586760359967|249105904144744519|1663733273349|1893196800000|1056888,72|false
157063586760359967|249105904144744519|1661829504226|1893196800000|1039,81|false
157063586760359967|249105904144744519|1669592686312|1893196800000|40531,51|false
157063586760359967|249105904144744519|1668766461893|1893196800000|101232,83|false
157063586760359967|249105904144744519|1661180026650|1893196800000|25805,90|false
141019513087852576|241506079773556808|1653028052326|1893196800000|43284363,71|false
141019513087852576|246291154377637961|1666135092910|1893196800000|27167999,38|false
141019513087852576|214203007032623178|1644481465470|1893196800000|16817902,86|false
202381058010775585|246291154377637961|1658257380118|1893196800000|6483846,35|false
202381058010775585|241506079773556808|1656503188866|1893196800000|1048443,79|false
202381058010775585|214203007032623178|1659031037676|1893196800000|17392143,93|false
202381058010775585|246291154377637961|1655013408213|1893196800000|1305477,82|false
287386500977393698|214203007032623178|1667797687023|1893196800000|9824531,08|false
