loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
4801119777265287168|4825326625262403584|1656397819976|1893196800000|21377676,74|false
4801119777265287168|4825326625262403584|1655323843450|1893196800000|1737503,35|false
4801119777265287168|4825326625262403584|1647470370978|1893196800000|408001,01|false
4854037072886890497|4825326625262403584|1663358612329|1893196800000|65330154,93|false
4854037072886890497|4825326625262403584|1667373680023|1893196800000|186718,34|false
4854037072886890497|4825326625262403584|1669023900952|1893196800000|13309439,48|false
4854037072886890497|4825326625262403584|1658284720940|1893196800000|18662371,41|false
4854037072886890497|4825326625262403584|1662698510207|1893196800000|28984837,27|false
4843341023771885570|4825326625262403584|1655560403325|1893196800000|4532484,15|false
4843341023771885570|4825326625262403584|1649889052221|1893196800000|12246979,05|false
4843341023771885570|4825326625262403584|1663172151286|1893196800000|8399585,92|false
4648278864911400963|4893443569626382337|1666968046020|1893196800000|51649248,66|false
4648278864911400963|4893443569626382337|1666041401594|1893196800000|22235224,72|false
4648278864911400963|4893443569626382337|1666889668131|1893196800000|83481566,06|false
4849814948236230660|4854600022840311810|1657310787340|1893196800000|29433014,28|false
4849814948236230660|4854600022840311810|1652659008490|1893196800000|6712072,68|false
4849814948236230660|4854600022840311810|1655474024243|1893196800000|15309597,09|false
4849814948236230660|4854600022840311810|1656583785693|1893196800000|21900867,07|false
4849814948236230660|4854600022840311810|1653296881468|1893196800000|5200273,00|false
4849814948236230660|4854600022840311810|1669171007343|1893196800000|2320316,45|false
4849814948236230660|4854600022840311810|1663700893947|1893196800000|412825,44|false
4799430927405023237|4854600022840311810|1667172027999|1893196800000|40228513,06|false
4867266396792291334|4845029873632149507|1668304933702|1893196800000|5921008,41|false
4867266396792291334|4845029873632149507|1671031606910|1893196800000|29105258,38|false
4867266396792291334|4845029873632149507|1670064881103|1893196800000|13788643,70|false
4821667450565165063|4746232156806709253|1664377903583|1893196800000|25134657,48|false
4821667450565165063|4838555949167804420|1656564572931|1893196800000|3736145,96|false
4821667450565165063|4746232156806709253|1662181061954|1893196800000|1547337,49|false
4821667450565165063|4823637775402139654|1669457280101|1893196800000|3438988,08|false
4821667450565165063|4746232156806709253|1655004674159|1893196800000|831758,39|false
4821667450565165063|4838555949167804420|1649658138841|1893196800000|319733,56|false
4918213367576920072|4746232156806709253|1672375537960|1893196800000|11435250,72|false
4918213367576920072|4823637775402139654|1672504368871|1893196800000|1495730,33|false
4918213367576920072|4823637775402139654|1672262212164|1893196800000|27622540,17|false
