loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
304838224411361280|299771674830569472|1672278079487|1893196800000|37412739,34|false
303149374551097346|299771674830569472|1672477357759|1893196800000|24619752,67|false
302867899574386691|304556749434650627|1671747148357|1893196800000|50937984,24|false
302867899574386691|300897574737412100|1671505591826|1893196800000|32749155,08|false
302867899574386691|307652974178467845|1672481749526|1893196800000|5340124,66|false
302867899574386691|307652974178467845|1672485363451|1893196800000|7658755,01|false
302867899574386691|304556749434650627|1672267419241|1893196800000|14945770,55|false
307652974178467844|304556749434650627|1672480205302|1893196800000|1441879,68|false
307652974178467844|301741999667544066|1672468166433|1893196800000|1228553,71|false
307652974178467844|304556749434650627|1672377574309|1893196800000|2701139,23|false
307652974178467844|307652974178467845|1672459302863|1893196800000|1290008,08|false
307652974178467844|304556749434650627|1672426528004|1893196800000|2629380,90|false
302023474644254725|307652974178467845|1672435771890|1893196800000|71944002,32|false
302023474644254725|307652974178467845|1672501158665|1893196800000|18290990,27|false
302023474644254725|304556749434650627|1672142431883|1893196800000|15676055,20|false
302023474644254725|300897574737412100|1671233921870|1893196800000|43319814,26|false
254454203580153862|237002755024093194|1662064047539|1893196800000|1990540,02|false
254454203580153862|237002755024093194|1658285813517|1893196800000|4558173,63|false
254454203580153862|237002755024093194|1664429048101|1893196800000|2270855,46|false
277816626647138311|119064739782328332|1665519723045|1893196800000|35803052,91|false
277816626647138311|231373255489880077|1665554336671|1893196800000|4896023,45|false
255580103486996488|146086337546551318|1660576235337|1893196800000|86292162,64|false
255580103486996488|194781508517494807|1666537543239|1893196800000|5232759,61|false
255580103486996488|27585372351365141|1662227916276|1893196800000|13633634,05|false
255580103486996488|27585372351365141|1657425417349|1893196800000|37204971,60|false
123568339409698825|194781508517494807|1664294973308|1893196800000|34874484,27|false
123568339409698825|27585372351365141|1650598552343|1893196800000|11563877,89|false
123568339409698825|194781508517494807|1663505522439|1893196800000|1146552,73|false
123568339409698825|194781508517494807|1669406250669|1893196800000|5555438,93|false
