loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
4854880948061208576|4843903423969492992|1666561128191|1893196800000|38778914,10|false
4854880948061208576|4843903423969492992|1660975534399|1893196800000|7084469,05|false
4854880948061208576|4843903423969492992|1670354348541|1893196800000|7073751,64|false
4854880948061208576|4843903423969492992|1663035626490|1893196800000|86855,99|false
4854880948061208576|4843903423969492992|1658638323631|1893196800000|11948966,53|false
4854880948061208576|4843903423969492992|1662247671245|1893196800000|30040296,50|false
4911175943403339777|4909768568519786497|1672030415925|1893196800000|787269,19|false
4911175943403339777|4909768568519786497|1670587977416|1893196800000|21303893,51|false
4911175943403339777|4909768568519786497|1670900933303|1893196800000|1514636,16|false
4911175943403339777|4909768568519786497|1670651196892|1893196800000|9093306,70|false
4917086917914263554|4909768568519786497|1672456085157|1893196800000|43786093,10|false
4917086917914263554|4909768568519786497|1671714397657|1893196800000|67642880,47|false
4917086917914263554|4909768568519786497|1671981535357|1893196800000|11985001,25|false
4907235293729390595|4909768568519786497|1669849447514|1893196800000|23622322,50|false
4916523967960842244|4909768568519786497|1671842868312|1893196800000|10565909,19|false
4916523967960842244|4909768568519786497|1672063597716|1893196800000|23480691,22|false
4916523967960842244|4909768568519786497|1672230754850|1893196800000|35769828,70|false
4857132747874893829|4845592273829756932|1654535902233|1893196800000|4266097,12|false
4857132747874893829|4916805442937552899|1671954513025|1893196800000|3379311,29|false
4857132747874893829|4916805442937552899|1672311632822|1893196800000|12205903,69|false
4857132747874893829|4810126426764214274|1663243401689|1893196800000|14147625,10|false
4825326075506589702|4916805442937552899|1672067167971|1893196800000|34520415,72|false
4825326075506589702|4810126426764214274|1659202085348|1893196800000|2287521,31|false
4878524846104903687|4810126426764214274|1660140606133|1893196800000|43065935,16|false
4878524846104903687|4845592273829756932|1667647959829|1893196800000|1102653,72|false
4878524846104903687|4916805442937552899|1671701851602|1893196800000|66707575,17|false
4872332396617269256|4810126426764214274|1659401130506|1893196800000|684515,74|false
4872332396617269256|4810126426764214274|1660945351038|1893196800000|748122,03|false
4884717295592538121|4905827918845837318|1671910694316|1893196800000|37689728,47|false
4884717295592538121|4915116593077288967|1672292392206|1893196800000|54956167,52|false
4884717295592538121|4910612993449918472|1669806245205|1893196800000|5201717,08|false
4911457418380050442|4910612993449918472|1672461242550|1893196800000|44347056,75|false
4911457418380050442|4915116593077288967|1671673312994|1893196800000|1757949,09|false
4911457418380050442|4915116593077288967|1671735334204|1893196800000|35858189,92|false
4903294644055441419|4910612993449918472|1671833106833|1893196800000|85785155,88|false
4899353994381492236|4901324319218466829|1672182979479|1893196800000|10513849,47|false
4899353994381492236|4899635469358202892|1667962041889|1668015651705|28995684,74|true
4899353994381492236|4901324319218466829|1670872259813|1893196800000|1964491,97|false
4808156101927239693|4899635469358202892|1667298475199|1668015651705|392319,03|true
4808156101927239693|4901324319218466829|1669332038618|1893196800000|1393321,08|false
4802245127416315918|4901324319218466829|1668681069236|1893196800000|2060967,76|false
4802245127416315918|4901324319218466829|1669640124331|1893196800000|56244284,71|false
4802245127416315918|4899635469358202892|1667761152707|1668015651705|38033159,03|true
4802245127416315918|4901324319218466829|1668082327840|1893196800000|496210,06|false
4802245127416315918|4901324319218466829|1670060890120|1893196800000|100163,09|false
4802245127416315918|4899635469358202892|1667073950428|1668015651705|152468,36|true
