loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
4879651020889653248|4888939695121104898|1665914201455|1893196800000|6215102,32|false
4879651020889653248|4888939695121104898|1666336776145|1893196800000|5458962,43|false
4879651020889653248|4888939695121104898|1670559322833|1893196800000|58281921,06|false
4879651020889653248|4888939695121104898|1669901211369|1893196800000|2504591,97|false
4867829071867805697|4878525120982810627|1662950163715|1893196800000|14544812,33|false
4867829071867805697|4830111424988577796|1668917235317|1893196800000|73445757,89|false
4867829071867805697|4830111424988577796|1660689820592|1893196800000|15087901,90|false
4791267878202507266|4915961292885327877|1671558617856|1893196800000|13275148,86|false
4791267878202507266|4915961292885327877|1672382637428|1893196800000|5595147,58|false
4791267878202507266|4915961292885327877|1671721173962|1893196800000|25904789,49|false
4791267878202507266|4878525120982810627|1664196966483|1893196800000|1390156,26|false
4860792197450039299|4915961292885327877|1671462085290|1893196800000|28018268,87|false
4860792197450039299|4915961292885327877|1671874051887|1893196800000|14540335,78|false
4860792197450039299|4830111424988577796|1663187919024|1893196800000|17354893,53|false
4860792197450039299|4830111424988577796|1656646853698|1893196800000|23587982,57|false
4860792197450039299|4915961292885327877|1672487244550|1893196800000|7368529,96|false
4919620467582566404|4915398342931906580|1672469612739|1893196800000|1551429,89|false
4919620467582566404|4914553918001774613|1672500199698|1893196800000|1969515,53|false
4919620467582566404|4914553918001774613|1672518975139|1893196800000|1004079,07|false
4917931617722302469|4914553918001774613|1672258050151|1893196800000|26066156,29|false
4917931617722302470|4915398342931906580|1672511569873|1893196800000|2642409,43|false
4917931617722302470|4915398342931906580|1672051081782|1893196800000|1248551,80|false
4917931617722302470|4914553918001774613|1672212060045|1893196800000|4868429,48|false
4917931617722302470|4914553918001774613|1672421016754|1893196800000|1790261,39|false
4836022399499501575|4802526877270933526|1650652633827|1893196800000|44244186,36|false
4836022399499501575|4802526877270933526|1654894119369|1893196800000|3363197,35|false
4836022399499501575|4802526877270933526|1668489375666|1893196800000|8112050,20|false
4836022399499501575|4802526877270933526|1661947671826|1893196800000|28742174,43|false
4788734603412111368|4802526877270933526|1642583773458|1893196800000|73617603,28|false
4788734603412111368|4802526877270933526|1653217365188|1893196800000|4462303,03|false
4847844348521349129|4802526877270933526|1666815006903|1893196800000|43067497,92|false
4847844348521349129|4802526877270933526|1656225023635|1893196800000|2258240,99|false
4847844348521349129|4802526877270933526|1653754923793|1893196800000|527311,20|false
4847844348521349129|4802526877270933526|1655353424682|1893196800000|13926136,99|false
4763401855508152330|4857977447682932759|1669941506285|1893196800000|6186303,87|false
