loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
4912303217699717120|4913429117606559746|1672329393648|1893196800000|27715229,12|false
4912303217699717120|4913429117606559746|1671761761063|1893196800000|46528682,98|false
4912303217699717120|4904140443375108097|1672136036908|1893196800000|3772273,39|false
4904984868305240065|4913429117606559746|1671567226815|1893196800000|9481282,95|false
4904984868305240065|4913429117606559746|1670663372962|1893196800000|58684570,35|false
4904984868305240065|4904140443375108097|1672463795277|1893196800000|862419,22|false
4904984868305240065|4913429117606559746|1671387830418|1893196800000|8823794,41|false
4821668275198885890|4860511821984956421|1662671524118|1893196800000|15167687,04|false
4821668275198885890|4680086361913425923|1646351392972|1663626255119|12347504,48|true
4821668275198885890|4860511821984956421|1665382511730|1893196800000|13707123,08|false
4821668275198885890|4753832805811617796|1671290958533|1893196800000|26072429,92|false
4821668275198885890|4860511821984956421|1662258277418|1893196800000|1769835,85|false
4821668275198885890|4753832805811617796|1650945223108|1893196800000|1171348,65|false
4770439829437546499|4860511821984956421|1662957462069|1893196800000|6872570,27|false
4770439829437546499|4680086361913425923|1654661257462|1663626255119|47808975,73|true
4770439829437546499|4680086361913425923|1649618216247|1663626255119|6300788,59|true
4770439829437546499|4753832805811617796|1660477336950|1893196800000|8167437,76|false
4770439829437546499|4753832805811617796|1637540264075|1893196800000|747957,10|false
4746795931393851396|4753832805811617796|1644746074576|1893196800000|80639104,75|false
4746795931393851396|4680086361913425923|1652858169091|1663626255119|841302,82|true
4746795931393851396|4680086361913425923|1652212657627|1663626255119|4122648,64|true
4746795931393851396|4680086361913425923|1651453377646|1663626255119|536116,69|true
4746795931393851396|4860511821984956421|1672484748952|1893196800000|33417198,95|false
4746795931393851396|4753832805811617796|1645588950992|1893196800000|16478191,96|false
4693878635772248069|4905829293235372038|1668725228991|1893196800000|19923338,01|false
4693878635772248069|4905829293235372038|1670988489560|1893196800000|35358644,75|false
4693878635772248069|4905829293235372038|1669833704726|1893196800000|23733369,99|false
