loanId|accountId|createTime|deleteTime|amount|isExplicitDeleted
4845874573440188416|4868111096600330240|1665260770934|1893196800000|32556932,24|false
4873740596134543362|4743980631870930950|1669455034376|1893196800000|19026583,76|false
4873740596134543362|4765654205077651461|1664574266040|1893196800000|982056,83|false
4873740596134543362|4743980631870930950|1665226189973|1893196800000|6855710,68|false
4754958155962646531|4743980631870930950|1668832544999|1893196800000|283141,94|false
4754958155962646531|4765654205077651461|1656043450720|1893196800000|3050188,25|false
4754958155962646531|4765654205077651461|1647407049376|1893196800000|3964798,00|false
4706544459968413700|4765654205077651461|1642165802398|1893196800000|4881087,05|false
4706544459968413700|4765654205077651461|1645801081101|1893196800000|13861349,27|false
4706544459968413700|4743980631870930950|1621547481059|1893196800000|14015403,30|false
4706544459968413700|4765654205077651461|1630060494706|1893196800000|5647498,28|false
4895414169341263877|4845874573440188426|1665364641127|1893196800000|14499713,90|false
4895414169341263877|4891754994644025355|1667684259499|1668346947085|25185001,22|true
4895414169341263877|4891754994644025355|1666737936542|1668346947085|2543219,94|true
4895414169341263877|4891754994644025355|1665547604962|1668346947085|21633947,94|true
4895414169341263877|4891754994644025355|1666662479895|1668346947085|9357105,44|true
4860792747205853190|4845874573440188426|1672192521200|1893196800000|1881261,94|false
4860792747205853190|4845874573440188426|1662744613431|1893196800000|10541268,73|false
4860792747205853190|4891754994644025355|1664840310733|1668346947085|389431,48|true
4860792747205853190|4891754994644025355|1666339554002|1668346947085|51081113,50|true
4799431202282930183|4891754994644025355|1665786022007|1668346947085|12381391,54|true
4799431202282930183|4845874573440188426|1655681924507|1893196800000|18975494,75|false
4837148849162158088|4845874573440188426|1652403759772|1893196800000|1227830,50|false
4837148849162158088|4891754994644025355|1665978168162|1668346947085|14484369,74|true
4837148849162158088|4891754994644025355|1664160145306|1668346947085|135411,16|true
4746513906661326857|4912584142920613900|1671178958137|1893196800000|74796895,09|false
4746513906661326857|4912584142920613900|1670586359035|1893196800000|10238031,21|false
4746513906661326857|4912584142920613900|1671449581107|1893196800000|20300973,79|false
4899917768968634378|4870925846367436817|1671223506558|1893196800000|8588951,88|false
4899917768968634378|4870925846367436817|1667052548914|1893196800000|46179691,39|false
4912302667943903243|4859666847299010578|1671916707401|1893196800000|54040717,06|false
4912302667943903243|4862763072042827795|1670300269539|1893196800000|32470924,06|false
4912302667943903243|4870925846367436817|1670549996709|1893196800000|18256685,69|false
4912302667943903243|4859666847299010578|1672046499327|1893196800000|9232444,11|false
4912302667943903243|4862763072042827795|1670392210504|1893196800000|34471947,41|false
4785920403400818700|4878807145715335194|1664160483626|1893196800000|74519142,03|false
4785920403400818700|4878807145715335194|1662731466095|1893196800000|2866126,75|false
4785920403400818700|4776068779215945753|1653984918235|1893196800000|10291808,12|false
4785920403400818700|4776068779215945753|1649197292554|1893196800000|32645371,49|false
4872896171204411405|4878807145715335194|1662679555294|1893196800000|2911135,00|false
4872896171204411405|4878807145715335194|1661661790824|1893196800000|15945211,81|false
4872896171204411405|4878807145715335194|1665938883948|1893196800000|998752,16|false
4832363774558076942|4878807145715335194|1664554030329|1893196800000|20500600,84|false
4832363774558076942|4776068779215945753|1665105049112|1893196800000|11592748,68|false
4832363774558076942|4776068779215945753|1650645758745|1893196800000|17730610,74|false
4917087742547984399|4919058067384959008|1672338569691|1893196800000|38412676,22|false
4917087742547984399|4919058067384959008|1672316258737|1893196800000|45190617,72|false
4917087742547984399|4919058067384959008|1672482015918|1893196800000|6705461,86|false
4917087742547984399|4919058067384959008|1672301499217|1893196800000|62811516,19|false
4676426637460373520|4784513028517265442|1634957567074|1893196800000|65894630,97|false
4676426637460373520|4835459999301894179|1656755505824|1893196800000|22823842,88|false
4676426637460373520|4912865617897324580|1671728622936|1893196800000|2334493,21|false
4676426637460373520|4724277383501185061|1628910998100|1629124078842|222536,92|true
