accountId|loanId|createTime|deleteTime|amount|isExplicitDeleted
4671921663443468288|4820540451146694656|1643497466342|1893196800000|6090425,71|false
4671921663443468288|4820540451146694656|1653359079983|1893196800000|12257381,45|false
4857976623049211905|4741164507714289665|1655330560172|1662337554191|2923091,53|true
4857976623049211905|4741164507714289665|1658048117533|1662337554191|2721391,45|true
4857976623049211905|4741164507714289665|1658372628930|1662337554191|1840056,20|true
4857976623049211905|4689091637022818306|1661355621734|1662337554191|7395214,04|true
4857976623049211905|4689091637022818306|1657757090350|1662337554191|33740,60|true
4857976623049211905|4689091637022818306|1657898853040|1662337554191|26498,16|true
4857976623049211905|4689091637022818306|1658137825433|1662337554191|35905398,80|true
4857976623049211905|4689091637022818306|1659588896435|1662337554191|27155735,99|true
4899353444625678345|4907516218950287363|1669373881286|1893196800000|46310977,15|false
4905264419136602119|4907516218950287363|1668942815478|1893196800000|8568261,26|false
4899353444625678345|4906108844066734084|1672215618516|1893196800000|6518616,07|false
4905264419136602119|4906108844066734084|1671008832088|1893196800000|4129753,52|false
4906390319043444744|4906108844066734084|1670953393401|1893196800000|83075905,85|false
4905264419136602119|4906108844066734084|1669395662558|1893196800000|15181013,86|false
4905264419136602119|4906108844066734084|1669257008675|1893196800000|46650011,17|false
4901323769462652938|4849250898771181573|1670780238228|1893196800000|7066363,45|false
4901323769462652938|4849250898771181573|1668498399625|1893196800000|6292842,22|false
4901323769462652938|4808718502124847110|1668885251863|1893196800000|63546076,68|false
4901323769462652938|4808718502124847110|1667294592019|1893196800000|16384516,41|false
4901323769462652938|4808718502124847110|1669923145198|1893196800000|3445105,80|false
4901323769462652938|4808718502124847110|1670350387625|1893196800000|2014413,81|false
4867265297280663563|4825044050774065159|1656762062644|1893196800000|333702,43|false
4901323769462652938|4825044050774065159|1666963642588|1893196800000|47664,98|false
4901323769462652938|4825044050774065159|1671335852807|1893196800000|298824,73|false
4901323769462652938|4829266175424725000|1670404871065|1893196800000|41953656,39|false
4867265297280663563|4829266175424725000|1664810184529|1893196800000|10660468,44|false
4867265297280663563|4829266175424725000|1663079008327|1893196800000|3982876,04|false
