accountId|loanId|createTime|deleteTime|amount|isExplicitDeleted
302022924888440833|294706774517219328|1670679243065|1893196800000|341081,51|false
302022924888440833|294706774517219328|1670832939138|1893196800000|60175,59|false
156218886952321024|294706774517219328|1669843514963|1893196800000|16215,32|false
302022924888440833|54327144406319106|1671812964549|1893196800000|4720232,51|false
156218886952321024|54327144406319106|1636666973843|1893196800000|22610199,65|false
269090352613294085|267122226799575043|1667470998941|1893196800000|4123294,47|false
269090352613294085|267122226799575043|1672178603622|1893196800000|27418333,97|false
173951810485092362|227715730060083204|1649207604538|1893196800000|45228382,21|false
238691055128543240|227715730060083204|1670730429931|1893196800000|3968546,85|false
238691055128543240|227715730060083204|1657121731608|1893196800000|9249733,26|false
305682099585679371|301743648934985733|1672435122870|1893196800000|1254024,58|false
305682099585679371|301743648934985733|1671861777008|1893196800000|398027,59|false
305682099585679371|301743648934985733|1671984321643|1893196800000|1434246,49|false
305682099585679371|301743648934985733|1671992701210|1893196800000|605600,48|false
304556199678836748|259240927451676678|1671538915309|1893196800000|28608135,28|false
258675778474999821|223775080386134023|1665244346719|1893196800000|2854813,38|false
246009404523020302|223775080386134023|1662010659787|1893196800000|16802344,00|false
304556199678836748|223775080386134023|1671928777982|1893196800000|20305857,00|false
246009404523020302|223775080386134023|1662390213500|1893196800000|25814373,45|false
212795357271162895|223775080386134023|1657408361969|1893196800000|21885556,01|false
291608350750146576|251922578057199624|1668843199308|1669798957007|7463041,91|true
290482450843303954|251922578057199624|1667604719412|1893196800000|2216878,08|false
267682977729740817|251922578057199624|1661620085137|1893196800000|48331,31|false
291608350750146576|251922578057199624|1668946667522|1669798957007|198137,56|true
267682977729740817|251922578057199624|1670713814844|1893196800000|4066711,72|false
290482450843303954|267122226799575049|1668402583180|1893196800000|1499209,26|false
290482450843303954|267122226799575049|1672059051999|1893196800000|1074286,38|false
290482450843303954|267122226799575049|1671248185738|1893196800000|4182850,69|false
291608350750146576|267122226799575049|1668326078055|1669798957007|652436,18|true
128915814211387416|192812832947961866|1667478524238|1893196800000|13212,98|false
176485085275488281|192812832947961866|1658107838814|1893196800000|4781,45|false
268808877636583457|273033201310498828|1669163256912|1893196800000|6993255,36|false
297800800237781023|282884825495371789|1669855604882|1893196800000|12226629,99|false
268808877636583457|282884825495371789|1665708794638|1893196800000|1430324,22|false
305119149632258078|282884825495371789|1672515172697|1893196800000|1072809,68|false
297800800237781023|282884825495371789|1671807815548|1893196800000|24667507,04|false
272468052333821984|288795800006295566|1669768537697|1893196800000|10928873,83|false
297800800237781023|288795800006295566|1671075662780|1893196800000|34156474,21|false
305119149632258078|299210374144589839|1672289464301|1893196800000|45465247,37|false
242631704802492450|280351550704975889|1664054782075|1668514069886|4829678,04|true
242631704802492450|280351550704975889|1665299452558|1668514069886|78155495,64|true
242631704802492450|280351550704975889|1664333077995|1668514069886|52977716,51|true
242631704802492450|280351550704975889|1665024294596|1668514069886|74234407,52|true
242631704802492450|146932411744124946|1659946400108|1668514069886|876063,26|true
242631704802492450|146932411744124946|1653332246194|1668514069886|630932,21|true
305119149632258084|165509760207028243|1672106580142|1893196800000|5442547,43|false
269090352613294115|165509760207028243|1671606744412|1893196800000|12763233,96|false
269090352613294115|168887459927556116|1668473345535|1893196800000|43504030,83|false
269090352613294115|188872183274012693|1671457266356|1893196800000|35209908,82|false
269090352613294115|188872183274012693|1664290445077|1893196800000|26161152,65|false
305119149632258084|188872183274012693|1671810628007|1893196800000|21314331,01|false
280349351681720359|283166300472082454|1664869511387|1893196800000|18218793,78|false
280349351681720359|283166300472082454|1672158117181|1893196800000|418291,19|false
274719852147507240|283166300472082454|1665846614850|1893196800000|7744081,62|false
270779202473558070|256426177684570135|1666285724893|1893196800000|28376348,86|false
270779202473558070|256426177684570135|1667156054349|1893196800000|29591032,50|false
270779202473558070|256426177684570135|1669835161006|1893196800000|34854086,95|false
270779202473558070|292454974703534105|1672193200187|1893196800000|613519,97|false
279504926751588409|263463052102336538|1664198989761|1893196800000|3713591,77|false
216454531968401474|171702209694662684|1659226806358|1893196800000|66117904,77|false
216454531968401474|171702209694662684|1657468210220|1893196800000|18921305,04|false
203225208063000640|156784035928997917|1649075066524|1893196800000|79119,15|false
224617306293010499|156784035928997917|1658002914186|1663366660949|8715091,77|true
224617306293010499|156784035928997917|1647676624361|1663366660949|780941,56|true
224617306293010499|139051112396226590|1653845236059|1663366660949|13721737,27|true
224617306293010499|139051112396226590|1660108377290|1663366660949|567428,76|true
216454531968401474|139051112396226590|1660323665491|1893196800000|205446,26|false
216454531968401474|139051112396226590|1668760118143|1893196800000|49017,24|false
263460853079081028|251922578057199647|1672216941255|1893196800000|6889625,08|false
301459974935019589|251922578057199647|1671412380852|1672067237842|6156284,38|true
301459974935019589|302306598888407072|1671315248587|1672067237842|21658754,86|true
301459974935019589|302306598888407072|1671298496306|1672067237842|3476971,28|true
263460853079081028|302306598888407072|1671423476419|1893196800000|1286020,59|false
301459974935019589|211108706434154529|1671389164358|1672067237842|5077621,24|true
301459974935019589|238693254151798818|1671431420568|1672067237842|54285,87|true
301459974935019589|238693254151798818|1670750959823|1672067237842|50033676,25|true
251357429080522823|218708530805342243|1655177797677|1893196800000|27177195,11|false
223772881362878534|218708530805342243|1664082518410|1893196800000|52074143,09|false
185492284530229320|272470251357077540|1665137990525|1893196800000|4388108,06|false
185492284530229320|272470251357077540|1662432221908|1893196800000|11629060,37|false
185492284530229320|272470251357077540|1663510260520|1893196800000|9021062,85|false
263460853079081033|266840751822864421|1671790141974|1893196800000|32492396,28|false
263460853079081033|266840751822864421|1662345157054|1893196800000|8759790,08|false
295549000424095818|266840751822864421|1672492033985|1893196800000|527636,59|false
263460853079081033|266840751822864421|1667116162377|1893196800000|1554616,34|false
262616428148949068|74593342729486374|1663040212609|1893196800000|39639633,97|false
272749527310532686|270781401496813607|1667457236430|1893196800000|3579529,04|false
272749527310532686|270781401496813607|1669516921194|1893196800000|1869114,25|false
265149702939344973|270781401496813607|1663760211300|1893196800000|9332,66|false
256705453638025295|304558398702092328|1672512123757|1893196800000|10945595,11|false
272749527310532686|267122226799575081|1665459399503|1893196800000|8104676,01|false
272749527310532686|267122226799575081|1669507714202|1893196800000|11734836,77|false
256705453638025295|267122226799575081|1665890502911|1893196800000|26341661,01|false
287949176052908122|301180698981564458|1672055024940|1893196800000|46115424,75|false
287949176052908122|301180698981564458|1672288075320|1893196800000|37694724,65|false
287949176052908122|301180698981564458|1671888028585|1893196800000|1363342,41|false
287949176052908122|301180698981564458|1672215379594|1893196800000|576991,87|false
87820467611631707|109214764864897067|1612748000930|1893196800000|4283998,16|false
181551634856280156|109214764864897067|1637719693676|1893196800000|9410730,86|false
87820467611631707|109214764864897067|1667468150928|1893196800000|1749873,20|false
159315111696138336|206886581783494700|1659334686270|1893196800000|41316659,50|false
159315111696138336|206886581783494700|1670611955258|1893196800000|6804634,73|false
159315111696138336|206886581783494700|1669612490918|1893196800000|39446852,83|false
159315111696138336|94859541052653613|1630688113561|1893196800000|14622547,39|false
159315111696138336|94859541052653613|1669788399067|1893196800000|18109983,19|false
159315111696138336|94859541052653613|1664515529790|1893196800000|2233773,10|false
159315111696138336|175079909415190574|1655631492532|1893196800000|747426,52|false
159315111696138336|175079909415190574|1635184843109|1893196800000|252157,34|false
159315111696138336|175079909415190574|1637235517110|1893196800000|355721,08|false
159315111696138336|175079909415190574|1659497365408|1893196800000|92592,32|false
268527402659872865|236441454338113584|1670176830492|1893196800000|1203134,74|false
268527402659872865|236441454338113584|1670332657804|1893196800000|439240,56|false
268527402659872865|307373148469198897|1672526586036|1893196800000|1954332,17|false
268527402659872865|307373148469198897|1672331945186|1893196800000|4639588,68|false
268527402659872865|269092551636549682|1664574838476|1893196800000|34411471,77|false
268527402659872865|258396502521544755|1663724473136|1893196800000|85865408,40|false
268527402659872865|258396502521544755|1660675495480|1893196800000|1825358,47|false
226024681176563810|271907301403656246|1668923828233|1893196800000|9449541,01|false
226024681176563810|271907301403656246|1672169999797|1893196800000|9240736,52|false
226024681176563810|271907301403656246|1663934477611|1893196800000|9380322,32|false
226024681176563810|248544878336671799|1654665743812|1893196800000|3998031,36|false
226024681176563810|248544878336671799|1667173263833|1893196800000|2335149,94|false
252483328987365475|246293078522986552|1671572675595|1893196800000|3296079,70|false
252483328987365475|246293078522986552|1662601460032|1893196800000|9493017,61|false
252483328987365475|246293078522986552|1668457795224|1893196800000|195338,65|false
252483328987365475|246293078522986552|1668603356404|1893196800000|1454338,77|false
252483328987365475|95985440959496250|1659173647383|1893196800000|2350532,31|false
252483328987365475|95985440959496250|1663021054355|1893196800000|7667462,20|false
252483328987365475|95985440959496250|1658747294743|1893196800000|59886,92|false
252483328987365475|95985440959496250|1663535689546|1893196800000|233223,34|false
252483328987365475|95985440959496250|1659047456725|1893196800000|526158,94|false
252483328987365475|95985440959496250|1659910903342|1893196800000|337043,86|false
252483328987365475|187464808390459451|1667484769812|1893196800000|12817699,88|false
252483328987365475|187464808390459451|1665814849201|1893196800000|3686548,00|false
252483328987365475|187464808390459451|1667161350554|1893196800000|4956553,96|false
252483328987365475|187464808390459451|1670996731954|1893196800000|7389838,62|false
287386226099486822|282884825495371836|1672001765099|1893196800000|8341907,16|false
204914057923264615|28149971572228157|1645146305398|1893196800000|6609425,02|false
204914057923264615|28149971572228157|1657205184883|1893196800000|265068,99|false
204914057923264615|28149971572228157|1671524543380|1893196800000|5942905,83|false
204914057923264615|47571744965263422|1668636520654|1893196800000|5531379,92|false
204914057923264615|47571744965263422|1659371967314|1893196800000|6550197,63|false
204914057923264615|47571744965263422|1646050830673|1893196800000|6712608,38|false
131449089001783403|122162613793587263|1655917431674|1893196800000|683203,49|false
131449089001783403|303995448748671040|1671551901092|1893196800000|1372907,78|false
131449089001783403|303995448748671040|1671801196975|1893196800000|1189545,21|false
131449089001783403|252204053033910337|1659033033402|1893196800000|24304872,27|false
131449089001783403|252204053033910337|1660601776144|1893196800000|3043213,01|false
131449089001783403|252204053033910337|1658831537804|1893196800000|973522,50|false
131449089001783403|252204053033910337|1669641719552|1893196800000|985188,34|false
131449089001783403|252204053033910337|1671330562504|1893196800000|2281329,46|false
131449089001783403|54608619383029826|1667398457084|1893196800000|33484056,16|false
238409580151832686|161287635556368451|1657872626266|1893196800000|4813813,37|false
238409580151832686|161287635556368451|1656594463656|1893196800000|5348429,15|false
238409580151832686|161287635556368451|1660091961507|1893196800000|1729752,85|false
238409580151832686|161287635556368451|1662794369451|1893196800000|69453,33|false
238409580151832686|161287635556368451|1654024576903|1893196800000|97543,75|false
238409580151832686|161287635556368451|1652672714755|1893196800000|50922,46|false
211387982387609711|239537679081930820|1653100798031|1893196800000|25200185,74|false
211387982387609711|239537679081930820|1664176053004|1893196800000|10790190,56|false
211387982387609711|239537679081930820|1665120720045|1893196800000|2346204,43|false
211387982387609711|180990883926114373|1664787175965|1893196800000|5699549,14|false
211387982387609711|191405458064408646|1667461104339|1893196800000|8480867,29|false
