accountId|loanId|createTime|deleteTime|amount|isExplicitDeleted
4868111096600330240|4845874573440188416|1659823213960|1893196800000|9043251,35|false
4765654205077651461|4873740596134543362|1664817752118|1893196800000|11876414,33|false
4765654205077651461|4754958155962646531|1649642324645|1893196800000|1006145,20|false
4765654205077651461|4754958155962646531|1656304067175|1893196800000|291908,15|false
4765654205077651461|4754958155962646531|1657360534095|1893196800000|711821,65|false
4765654205077651461|4754958155962646531|1670327728315|1893196800000|1070986,22|false
4743980631870930950|4754958155962646531|1654157146089|1893196800000|143838,47|false
4765654205077651461|4706544459968413700|1658892094977|1893196800000|187643,21|false
4765654205077651461|4706544459968413700|1647623172436|1893196800000|3210517,21|false
4765654205077651461|4706544459968413700|1627088151896|1893196800000|12788716,25|false
4891754994644025355|4895414169341263877|1668281997999|1668346947085|10190332,57|true
4891754994644025355|4895414169341263877|1667127640365|1668346947085|4306017,11|true
4891754994644025355|4895414169341263877|1665272337627|1668346947085|27669441,77|true
4891754994644025355|4895414169341263877|1667109025168|1668346947085|10700761,68|true
4891754994644025355|4895414169341263877|1666106389588|1668346947085|9196077,61|true
4891754994644025355|4860792747205853190|1667389778380|1668346947085|1668149,13|true
4891754994644025355|4860792747205853190|1665362172943|1668346947085|10150669,85|true
4891754994644025355|4860792747205853190|1664388938183|1668346947085|349996,41|true
4891754994644025355|4799431202282930183|1665495504485|1668346947085|18641398,74|true
4845874573440188426|4799431202282930183|1652645569706|1893196800000|3582672,38|false
4845874573440188426|4799431202282930183|1656155329890|1893196800000|136007,06|false
4891754994644025355|4799431202282930183|1664645152230|1668346947085|3000009,85|true
4891754994644025355|4799431202282930183|1666300731578|1668346947085|413021,02|true
4845874573440188426|4837148849162158088|1663866515017|1893196800000|1024151,00|false
4891754994644025355|4837148849162158088|1667825009964|1668346947085|913487,25|true
4891754994644025355|4837148849162158088|1663935192238|1668346947085|2300513,09|true
4912584142920613900|4746513906661326857|1670797022515|1893196800000|62197481,76|false
4870925846367436817|4899917768968634378|1671690945987|1893196800000|23355517,03|false
4862763072042827795|4899917768968634378|1671378412301|1893196800000|16005492,57|false
4859666847299010578|4899917768968634378|1670914764147|1893196800000|9055191,00|false
4859666847299010578|4912302667943903243|1670885283948|1893196800000|52418441,22|false
4862763072042827795|4912302667943903243|1672438860497|1893196800000|69398934,32|false
4878807145715335194|4785920403400818700|1671021973737|1893196800000|43335049,40|false
4776068779215945753|4785920403400818700|1651790296428|1893196800000|16590072,39|false
4878807145715335194|4872896171204411405|1661071941290|1893196800000|14319759,17|false
4878807145715335194|4872896171204411405|1671302501168|1893196800000|3077877,72|false
4776068779215945753|4872896171204411405|1659079106524|1893196800000|593538,09|false
4776068779215945753|4872896171204411405|1672116709201|1893196800000|390595,80|false
4919058067384959008|4917087742547984399|1672502790536|1893196800000|35821148,25|false
4919058067384959008|4917087742547984399|1672362249035|1893196800000|31935307,39|false
4919058067384959008|4917087742547984399|1672521147171|1893196800000|2826585,52|false
4724277383501185061|4676426637460373520|1616470083502|1629124078842|26428885,15|true
4912865617897324580|4676426637460373520|1670518030028|1893196800000|1003920,43|false
4912865617897324580|4676426637460373520|1671750249852|1893196800000|2133974,67|false
4718647883966971942|4630264741279825937|1627479144026|1893196800000|6399007,27|false
4718647883966971942|4630264741279825937|1620179455419|1893196800000|785378,82|false
4718647883966971942|4630264741279825937|1646731265626|1893196800000|4626804,74|false
4718647883966971942|4630264741279825937|1668872325744|1893196800000|6654365,67|false
4718647883966971942|4630264741279825937|1664034376269|1893196800000|5193154,58|false
4718647883966971942|4841089498836107282|1651982440645|1893196800000|72777528,99|false
4718647883966971942|4841089498836107282|1663362298854|1893196800000|306564,62|false
4718647883966971942|4810971676328067091|1670258239005|1893196800000|9248675,56|false
4718647883966971942|4810971676328067091|1669306228609|1893196800000|3986009,37|false
4718647883966971942|4810971676328067091|1665286398513|1893196800000|5438119,45|false
4718647883966971942|4837148849162158100|1659926934349|1893196800000|12163924,80|false
4686278261645246503|4852911447857954837|1660819128831|1893196800000|34104866,98|false
4686278261645246503|4852911447857954837|1663438897641|1893196800000|19744034,60|false
4686278261645246503|4852911447857954837|1652906906007|1893196800000|7884617,42|false
4686278261645246503|4852911447857954837|1660595005875|1893196800000|45117354,78|false
4807312501630828589|4820823300512940055|1671531768911|1893196800000|1326564,29|false
4807312501630828589|4830111974744391704|1665676929842|1893196800000|9450125,99|false
4807312501630828589|4830111974744391704|1646294278119|1893196800000|7580166,90|false
4807312501630828589|4874303546087964697|1662501162418|1893196800000|5693204,35|false
4770157804705021996|4874303546087964697|1671109590213|1893196800000|3977360,88|false
4807312501630828589|4874303546087964697|1660735334373|1893196800000|7473283,44|false
4884718120226258987|4778883528983052314|1671180969461|1893196800000|4224207,00|false
4881621895482441775|4882466320412573724|1667992735783|1893196800000|8127070,27|false
4826452800047153202|4879088620692045854|1660502249828|1893196800000|13687732,61|false
4863888971949670448|4857133572508614687|1669094113639|1893196800000|3625704,44|false
4826452800047153202|4916806267571273760|1671965583904|1893196800000|15923146,46|false
4826452800047153202|4916806267571273760|1672459978737|1893196800000|45069814,73|false
4884436645249548340|4915680367664431137|1672192945975|1893196800000|32643026,28|false
4824201000233467957|4890910569713893410|1670610842879|1893196800000|2122348,71|false
4824201000233467957|4890910569713893410|1665966752699|1893196800000|20015365,82|false
4824201000233467957|4890910569713893410|1664629582912|1893196800000|653998,38|false
4824201000233467957|4890629094737182755|1669920040525|1893196800000|13319501,91|false
4824201000233467957|4890629094737182755|1671296832703|1893196800000|13232176,34|false
4824201000233467957|4890629094737182755|1670019850147|1893196800000|19506981,28|false
4879088620692045878|4910332343106928676|1671713327766|1893196800000|7435496,82|false
4879088620692045878|4910332343106928676|1670913422194|1893196800000|30433438,69|false
4879088620692045878|4910332343106928676|1672220446055|1893196800000|7666128,68|false
4879088620692045878|4904984318549426214|1671224848382|1893196800000|21655988,50|false
4879088620692045878|4906673168409690151|1670993197898|1893196800000|14950780,86|false
4879088620692045878|4906673168409690151|1671163626958|1893196800000|13327468,47|false
4907236118363111483|4905547268502847528|1669205205523|1669270513866|8528657,40|true
4838556224045711420|4893443844504289321|1667679597912|1893196800000|25206503,19|false
4916806267571273794|4899073344038502442|1672133775665|1893196800000|5240995,36|false
4906391693432979523|4899073344038502442|1670700499809|1893196800000|592845,60|false
4906391693432979523|4899073344038502442|1670456583128|1893196800000|4835872,79|false
4903858418642583617|4899073344038502442|1669442392597|1893196800000|4914520,03|false
4906391693432979523|4911458243013771307|1670319426213|1893196800000|46384377,82|false
4903858418642583617|4911458243013771307|1670465515910|1893196800000|13198587,89|false
4916806267571273794|4899354819015213100|1671593895208|1893196800000|271207,68|false
4916806267571273794|4899354819015213100|1672254975136|1893196800000|1739091,14|false
4794646127678849093|4865859296786645037|1669305682034|1893196800000|3720040,67|false
4877962720785203270|4865859296786645037|1664881399316|1893196800000|2137997,50|false
4877962720785203270|4865859296786645037|1669456038850|1893196800000|7787105,97|false
4877962720785203270|4865859296786645037|1666645587073|1893196800000|1645638,40|false
4794646127678849093|4869799946460594222|1663825210724|1893196800000|669096,41|false
4655316014207074372|4869799946460594222|1657938352153|1893196800000|5677121,95|false
4655316014207074372|4869799946460594222|1665494783697|1893196800000|307754,84|false
4877962720785203270|4869799946460594222|1661091224210|1893196800000|9437,85|false
4655316014207074372|4766780104984494127|1629824168738|1893196800000|17554885,65|false
4877962720785203270|4681493187041165360|1659867086477|1893196800000|8553900,00|false
4655316014207074372|4681493187041165360|1615950542524|1893196800000|1502274,40|false
4752987831125672008|4774098454378971185|1647372137989|1893196800000|16210924,88|false
4865014871856513097|4774098454378971185|1660150366646|1893196800000|18540536,56|false
4865014871856513097|4774098454378971185|1672507679841|1893196800000|42267302,99|false
4752987831125672008|4729625408058687538|1669343017942|1893196800000|12882375,93|false
4752987831125672008|4729625408058687538|1631040504456|1893196800000|33246740,07|false
4814349376048595018|4895414169341263923|1667246418927|1893196800000|36503805,97|false
4814349376048595018|4803653326933590068|1667596318663|1893196800000|1247131,85|false
4777194679122788429|4803653326933590068|1654409510797|1893196800000|29841830,30|false
4777194679122788429|4848407848230584373|1665165025024|1893196800000|25095588,86|false
4777194679122788429|4848407848230584373|1656624008778|1893196800000|4591338,35|false
4777194679122788429|4848407848230584373|1668883891130|1893196800000|1981570,52|false
4833771149441630283|4848407848230584373|1668069899017|1893196800000|20149041,27|false
4661226988717998164|4890347619760472118|1665336562660|1893196800000|17931449,83|false
4653345689370099797|4890347619760472118|1664730927843|1893196800000|7898781,94|false
4653345689370099797|4890347619760472118|1666589598414|1893196800000|857340,75|false
4817727075769122899|4752143406195540025|1642646006827|1668742937554|17925734,07|true
4661226988717998164|4752143406195540025|1637214347900|1893196800000|5895881,42|false
4661226988717998164|4752143406195540025|1643552994375|1893196800000|13905459,07|false
4899354819015213146|4906391693432979515|1671980420346|1893196800000|6259028,63|false
4899354819015213146|4906391693432979515|1670251691067|1893196800000|108579,98|false
4899354819015213146|4901043668875477052|1668576000848|1893196800000|17411939,54|false
4899354819015213146|4901043668875477052|1667636912073|1893196800000|1568908,21|false
4899354819015213146|4901043668875477052|1670098233282|1893196800000|5854279,29|false
4899354819015213146|4901043668875477052|1670315971635|1893196800000|248289,22|false
4891473519667314783|4780853853820026941|1669394748853|1893196800000|10650211,30|false
4891473519667314783|4780853853820026941|1665334040661|1893196800000|52730056,01|false
4891473519667314783|4780853853820026941|1667139046531|1893196800000|2150411,67|false
4781979753726869598|4780853853820026941|1665688458430|1668541713875|46892070,88|true
4781979753726869598|4877962720785203262|1660340428971|1668541713875|61316130,25|true
4781979753726869598|4877962720785203262|1662629624377|1668541713875|20560729,55|true
4891473519667314783|4811253151304777791|1667942434811|1893196800000|10110506,17|false
4891473519667314783|4811253151304777791|1666170245010|1893196800000|33041571,44|false
4860792747205853282|4848689323207295041|1656336583011|1893196800000|14871225,40|false
4849815223114137704|4852067022927822914|1662488381600|1893196800000|53662400,72|false
4749047181451722857|4745106531777773637|1630714924643|1893196800000|10619440,06|false
4749047181451722857|4745106531777773637|1667505416401|1893196800000|14427989,75|false
4749047181451722857|4745106531777773637|1652660269891|1893196800000|837630,98|false
4716959034106708074|4745106531777773637|1646153632197|1649493979256|2106110,13|true
4716959034106708074|4679522862204190790|1623296402435|1649493979256|5753585,60|true
4749047181451722857|4679522862204190790|1671769522197|1893196800000|5594436,95|false
4716959034106708074|4679522862204190790|1637422015154|1649493979256|17597598,73|true
4749047181451722857|4679522862204190790|1670179813765|1893196800000|11755744,13|false
4841652448789528685|4881621895482441799|1670462740128|1670518725979|23343868,91|true
4919058067384959086|4881621895482441799|1672347383854|1893196800000|22875132,33|false
4903858418642583665|4899073344038502472|1671180500947|1893196800000|960926,67|false
4914272992780877938|4899073344038502472|1670858729176|1893196800000|15382963,58|false
4903858418642583665|4905265793526136905|1671660429228|1893196800000|48275644,51|false
4914272992780877938|4905265793526136905|1671922652899|1893196800000|1508340,49|false
4841370973812818036|4735817857546321994|1671963890013|1893196800000|2591396,71|false
4721181158757367925|4735817857546321994|1636542692443|1893196800000|4599415,70|false
4841370973812818036|4735817857546321994|1671283788280|1893196800000|260821,41|false
4644901440068780147|4882747795389284427|1665850644074|1893196800000|20579464,72|false
4644901440068780147|4882747795389284427|1666927193321|1893196800000|4724179,64|false
4841370973812818036|4865577821809934412|1657979227636|1893196800000|3377246,00|false
4721181158757367925|4865577821809934412|1658905411232|1893196800000|3770830,48|false
4841370973812818036|4865577821809934412|1662783146032|1893196800000|52809534,34|false
4644901440068780147|4652782739416678477|1642559467957|1893196800000|33351508,99|false
4881058945529020536|4912302667943903310|1672449070170|1893196800000|3874455,00|false
4731877207872372857|4912302667943903310|1670636327207|1893196800000|11024016,15|false
4915961842641141886|4915398892687720527|1671935752682|1893196800000|34127016,56|false
4915961842641141886|4915398892687720527|1672354485988|1893196800000|38526265,22|false
4915961842641141886|4915398892687720527|1671448201953|1893196800000|20405574,40|false
4915961842641141886|4915398892687720527|1672337382373|1893196800000|172035,42|false
4915961842641141886|4915398892687720527|1671743967549|1893196800000|274069,06|false
4915961842641141886|4912584142920613968|1671684118849|1893196800000|17856964,67|false
4915961842641141886|4912584142920613968|1671417535082|1893196800000|817688,52|false
4915961842641141886|4912584142920613968|1671783171872|1893196800000|21352093,73|false
4915961842641141886|4912584142920613968|1671926400971|1893196800000|15961151,64|false
4676708112437084299|4720618208803946577|1618540381042|1893196800000|5582704,95|false
4896540069248106634|4720618208803946577|1670865418426|1893196800000|15380492,83|false
4896540069248106634|4846156048416899154|1670508072346|1893196800000|10487481,09|false
4896540069248106634|4846156048416899154|1672066472353|1893196800000|3017883,94|false
4676708112437084299|4846156048416899154|1651778784434|1893196800000|975347,99|false
4801964477073326217|4716396084153286739|1654194495477|1893196800000|26911455,70|false
4896540069248106634|4716396084153286739|1665454530476|1893196800000|2969851,15|false
4801964477073326217|4716396084153286739|1660071644195|1893196800000|4408076,83|false
4801964477073326217|4716396084153286739|1666675123862|1893196800000|626214,27|false
4835741474278604940|4790986952981610580|1670199344702|1893196800000|1539146,14|false
4835741474278604940|4796334977539113045|1653655580330|1893196800000|22655675,48|false
4845874573440188558|4799712677259640918|1667838433492|1893196800000|3766826,70|false
4899354819015213197|4799712677259640918|1671660351894|1893196800000|4248956,65|false
4780572378843316367|4828986074837549143|1652913093860|1893196800000|64778500,40|false
4780572378843316367|4730751307965530200|1642743340991|1893196800000|231374,23|false
4780572378843316367|4730751307965530200|1661040864882|1893196800000|22665,18|false
4780572378843316367|4730751307965530200|1635133574216|1893196800000|9552,55|false
4780572378843316367|4730751307965530200|1665029457541|1893196800000|47381,33|false
4780572378843316367|4730751307965530200|1638513229385|1893196800000|2570729,49|false
4864733396879802514|4908362018269954137|1671515545499|1893196800000|37674851,43|false
4858259472415457427|4908362018269954137|1671947815738|1893196800000|15285104,87|false
4914272992780877978|4730469832988819546|1671148403093|1893196800000|92579538,24|false
4914272992780877978|4730469832988819546|1671127608315|1893196800000|69230530,53|false
4914272992780877978|4661789938671419483|1671972541726|1893196800000|7022934,62|false
4914272992780877978|4661789938671419483|1671470587645|1893196800000|19376497,85|false
4914272992780877978|4661789938671419483|1670869001311|1893196800000|41812440,20|false
4914272992780877978|4661789938671419483|1672112826840|1893196800000|739476,07|false
4914272992780877978|4714988709269733468|1672110568464|1893196800000|2537123,42|false
4914272992780877978|4714988709269733468|1671013505140|1893196800000|60073282,95|false
4878807145715335324|4747076856614748254|1660615903730|1893196800000|19184069,44|false
4835178524325183643|4747076856614748254|1661485906153|1893196800000|28944468,44|false
4835178524325183643|4913991517804167263|1672160734960|1893196800000|42395498,38|false
4878807145715335324|4913991517804167263|1671682536970|1893196800000|2561642,90|false
4864733396879802525|4913991517804167263|1671868673363|1893196800000|2816165,84|false
4878807145715335324|4727373608245002336|1666732414590|1893196800000|12302498,70|false
4886688445063233697|4913147092874035297|1671403406786|1893196800000|3183572,25|false
4890347619760472223|4852911447857954914|1672511639804|1893196800000|13278570,91|false
4886688445063233697|4852911447857954914|1662461977658|1893196800000|2938040,70|false
4890347619760472223|4852911447857954914|1668804733748|1893196800000|12887155,43|false
4859666847299010720|4852911447857954914|1657356552891|1893196800000|79853,17|false
4859666847299010720|4899636293991923811|1667746280697|1893196800000|13104103,39|false
4859666847299010720|4899636293991923811|1667032332450|1893196800000|1312149,56|false
4890347619760472223|4899636293991923811|1667162078629|1893196800000|1879126,84|false
4886688445063233697|4899636293991923811|1667950660667|1893196800000|22451,40|false
4859666847299010720|4857133572508614756|1670278512673|1893196800000|23718308,44|false
4886688445063233697|4857133572508614756|1664373677066|1893196800000|58254885,78|false
4886688445063233697|4857133572508614756|1662455500772|1893196800000|1669760,60|false
4859666847299010720|4857133572508614756|1655661350829|1893196800000|5756604,87|false
4906391693432979618|4884999595202969701|1668523991567|1893196800000|12083,58|false
4906391693432979618|4862763072042827878|1668451025683|1893196800000|2613401,87|false
4864733396879802531|4862763072042827878|1656859938894|1657029494395|101246,85|true
4864733396879802531|4862763072042827878|1656607902030|1657029494395|6521059,67|true
4906391693432979618|4915961842641141863|1671431586028|1893196800000|349693,66|false
4904139893619294373|4908080543293243498|1672004511731|1893196800000|5403655,19|false
4878807145715335334|4908080543293243498|1669344929229|1669447735500|26167227,68|true
4878807145715335334|4908080543293243498|1669023569869|1669447735500|22362175,38|true
4906673168409690276|4908080543293243498|1670987519427|1671395926234|10705028,36|true
4904139893619294373|4900480718922055787|1667858227977|1893196800000|11237642,61|false
4904139893619294373|4900480718922055787|1671914585297|1893196800000|3287258,52|false
4878807145715335334|4900480718922055787|1669284037567|1669447735500|32655195,16|true
4878807145715335334|4872333221250990188|1666146356169|1669447735500|1773411,82|true
4852629972881244328|4709640684712231021|1658143465015|1893196800000|16407129,24|false
4852629972881244328|4863888971949670510|1663458539377|1893196800000|1183917,90|false
4852629972881244328|4863888971949670510|1667376397164|1893196800000|3590950,82|false
4702603810294464681|4863888971949670510|1661152416456|1893196800000|7078122,43|false
4915117417711009962|4898510394085081199|1671837601663|1893196800000|1067924,85|false
4915117417711009962|4898510394085081199|1671777155946|1893196800000|4293966,37|false
4915117417711009962|4898510394085081199|1672097830654|1893196800000|3893976,51|false
