fromId|toId|createTime|relation
24189255814822|13194139597528|1655019817862|friends
24189255814822|10995116321967|1672094231340|siblings
26388279080374|19791209324244|1666345082915|friends
26388279080374|30786325631800|1670899999210|other relatives
17592186088166|4891|1639715500321|business associate
8796093045959|15393162813514|1651125175599|parents
15393162832615|28587302376494|1667729975123|business associate
53751|17592186088986|1650733097287|friends
30786325591480|13194139567994|1672414940755|business associate
4398046544856|28587302336421|1672173751407|business associate
4398046544856|28587302336624|1672350765777|parents
21990232599272|2199023280162|1647221272319|other relatives
24189255874824|8796093076992|1658394416625|business associate
17592186088169|19791209364169|1669319923290|parents
8796093075961|13194139587434|1665761955725|friends
19791209363721|10995116341860|1653717658539|friends
24189255814826|26388279070946|1659465123163|siblings
17592186078170|6597069781423|1669074047775|business associate
17592186078170|4398046575589|1635487447863|siblings
73754|28587302356688|1669989127443|friends
15393162832619|4398046585217|1628471048205|parents
4398046564859|28587302366312|1671400190927|parents
4398046564859|19791209314141|1669237454154|friends
4398046574859|28587302356525|1669744785612|friends
4398046574859|26388279130408|1670978441115|other relatives
15393162812620|2199023269541|1643837618488|friends
15393162812620|2199023309971|1628737544039|friends
13194139577068|2199023290459|1647950455360|friends
13194139577068|19791209323961|1668700551108|other relatives
28587302375932|8796093036307|1671406542536|siblings
28587302375932|13194139597391|1668222208572|siblings
21990232619276|26388279101328|1667629174281|siblings
21990232619276|6597069791521|1669629966345|parents
6597069800413|17592186049387|1657732364648|siblings
6597069800413|8796093026982|1656163621988|siblings
28587302375934|26388279080551|1669827992589|business associate
8796093045967|28587302336371|1666013847505|other relatives
2199023289311|4398046575370|1659791168363|parents
2199023289311|4398046525373|1668877094194|parents
24189255854831|2199023290400|1651268472031|friends
24189255854831|30786325592585|1672143009157|friends
17592186108175|21990232570281|1664603989717|friends
24189255824832|21990232559974|1670212622635|parents
24189255824832|19791209324602|1664621265580|siblings
8796093045968|2199023320210|1669951057366|business associate
28587302355936|6597069830798|1667305091757|business associate
28587302355936|10995116282751|1669095754025|siblings
17592186098176|2199023329943|1646197627696|friends
17592186098176|17592186089381|1660168109878|friends
2199023319312|10995116341561|1639833592808|other relatives
24189255814833|4398046545046|1659141488911|other relatives
24189255814833|28587302377103|1670201815512|friends
6597069810417|17592186098560|1659655234502|friends
10995116351521|10995116331708|1618324700148|friends
6597069790418|24189255865850|1670360590722|business associate
6597069770419|26388279130903|1657542875852|friends
6597069770419|28587302356864|1671262677483|friends
15393162802627|15393162852769|1652686705625|other relatives
24189255834835|2199023319980|1666638476802|business associate
24189255854835|4398046534930|1668849736695|business associate
24189255854835|8796093086898|1669076677541|siblings
15393162852627|14428|1658752972207|other relatives
24189255824836|2199023289436|1664133108045|parents
17592186078180|4398046535877|1654660975741|business associate
17592186078180|13194139567883|1643440087493|parents
17592186098180|2199023329887|1656396958524|siblings
17592186098180|15393162823738|1662292492143|friends
26388279070389|6597069791521|1659980084273|business associate
26388279070389|15393162813720|1672390091079|friends
28587302395941|24189255865035|1664336663565|parents
28587302395941|4398046525512|1671532847989|business associate
13194139537078|13194139577659|1667304980326|siblings
26388279110390|8796093046451|1664312430093|other relatives
26388279140390|17592186078465|1661893934498|parents
26388279140390|26388279090865|1664732856069|friends
10995116281527|21990232580198|1643593621540|other relatives
10995116281527|17592186079091|1653862089990|parents
17592186058183|24189255825521|1671216432208|business associate
17592186058183|13194139578014|1637715421402|parents
10995116291528|4398046545728|1647361640385|friends
10995116291528|26388279140523|1662953121184|siblings
15393162812632|6597069840653|1632084410712|other relatives
17592186098184|4398046515897|1662785925173|other relatives
17592186098184|28587302397004|1670244011755|other relatives
28587302395944|21990232619435|1670711920634|parents
28587302395944|28587302346411|1671975235892|friends
21990232569289|2199023319451|1647222682883|friends
10995116321529|4398046575577|1654553009749|friends
13194139587081|21990232600106|1649422331145|friends
13194139587081|19791209373926|1668956712307|friends
6597069830425|2199023300074|1608892499507|siblings
6597069830425|15393162813849|1663316476300|other relatives
6597069840425|26388279081450|1661599997602|other relatives
6597069840425|24189255814829|1655816799030|friends
23770|15393162822961|1647551291298|friends
23770|24189255865605|1660999299203|siblings
10995116311530|28587302386777|1668108831649|parents
24189255864842|19791209333948|1660778917016|other relatives
63770|28587302395941|1669110488543|parents
63770|21990232599825|1657175514101|siblings
17592186058187|28587302396600|1672487724409|siblings
21990232589291|13194139557505|1663927398302|siblings
21990232589291|13194139537924|1647723783192|friends
21990232599291|10995116311932|1664313862276|friends
21990232599291|26388279081523|1659152897804|parents
28587302385947|13194139588294|1670527113339|siblings
28587302385947|10995116292360|1671254692687|parents
26388279070396|8796093056258|1659927993846|friends
30786325611500|2199023270361|1670797605577|business associate
30786325611500|17592186079007|1671676503142|siblings
43772|24189255865883|1654282061817|business associate
24189255864844|21990232620384|1672220036328|business associate
24189255864844|8796093086263|1656724135806|business associate
10995116351532|4320|1658725261811|business associate
10995116351532|14886|1650720881459|parents
15393162792637|19791209334436|1640209800200|business associate
15393162792637|24189255856015|1666144435799|friends
28587302335949|4398046515171|1671069616294|friends
28587302335949|28587302336773|1670712099290|friends
26388279090397|10995116331851|1670644136134|business associate
17592186078189|28587302386411|1671472714442|siblings
19791209373741|23983|1666842474660|business associate
19791209373741|17592186078831|1660103134049|business associate
3774|10995116341760|1670963198391|parents
26388279080398|2199023330033|1668141012655|siblings
26388279080398|4398046514968|1670341485434|parents
10995116321534|15393162812907|1669863806925|siblings
10995116321535|24189255815344|1662084296219|parents
10995116321535|6597069820574|1643763828786|parents
17592186088192|19791209323953|1662045083183|siblings
17592186088192|6597069770697|1640019943552|parents
30786325581505|44610|1672489853178|siblings
21990232579297|2199023290039|1659514388639|parents
21990232579297|21990232579618|1663368602572|other relatives
8796093055985|28587302366549|1672190044674|friends
13194139597089|10995116322749|1633720601520|parents
6597069780434|24267|1659285365576|friends
6597069780434|10995116301689|1645031264522|business associate
28587302345954|28587302366541|1672440537860|friends
28587302345954|8796093046993|1670811099730|friends
28587302375954|17592186078634|1670901575370|friends
2199023319330|17592186058390|1636604516389|parents
24189255824851|28587302386860|1666784478382|business associate
21990232589299|26388279111553|1669019656593|parents
53779|24189255844939|1652670104383|friends
53779|17592186098242|1647716702035|friends
28587302395955|10995116292360|1669001916810|friends
28587302395955|13194139607892|1670977945216|parents
8796093035988|34472|1608577538037|parents
8796093035988|24189255845230|1653266557754|business associate
6597069790436|21990232590017|1670638338612|parents
6597069790436|10995116282428|1669064799455|business associate
17592186078196|4398046545398|1631638650946|friends
43780|10995116302543|1622814723420|other relatives
43780|15393162853365|1662055799557|business associate
28587302385956|17592186068545|1669148560996|friends
15393162862644|34134|1663621397814|parents
15393162862644|54731|1651058020543|siblings
2199023269333|15393162832766|1643799716176|siblings
2199023269333|8796093036307|1663445200968|parents
2199023289333|17592186108348|1657553643512|friends
19791209363749|28587302386192|1670194178031|siblings
17592186048198|19791209334144|1661643103468|parents
17592186048198|26388279120756|1672381071679|friends
26388279080406|21990232589994|1667831671910|business associate
10995116301542|19791209304487|1659056732885|parents
15393162832646|28587302326429|1670790809868|business associate
15393162832646|8796093046187|1631729920304|friends
4398046514887|10995116291634|1622360559982|parents
4398046514887|64259|1654377430422|business associate
13194139547095|26388279110507|1670125456469|siblings
17592186098199|28587302366989|1669271581975|parents
17592186098199|15393162853709|1647148836817|parents
24189255834856|19791209374367|1662638091173|siblings
24189255834856|17592186098176|1655344943356|business associate
2199023289336|24189255815077|1655030361279|siblings
4398046554888|28587302366839|1669767429452|friends
26388279130408|8796093046502|1661611199600|friends
24189255824857|30786325621941|1669604038718|parents
26388279140409|8796093086470|1666032267578|siblings
26388279140409|24189255825805|1668306537844|friends
19791209303754|19791209364545|1667726046275|siblings
30786325591514|26388279131126|1671891496718|business associate
30786325631514|21990232590513|1671685152610|friends
30786325631514|10995116291625|1672127692680|parents
19791209363754|4398046534921|1664534462510|friends
19791209363754|28587302337132|1672159920464|parents
4398046584890|30786325602567|1672278292835|parents
21990232589307|26388279091620|1669652449856|parents
10995116341547|2199023299370|1651331598514|parents
10995116341547|10995116332597|1659430770340|friends
4398046544892|6597069791621|1606731136097|siblings
13194139577100|17592186088958|1637955101220|parents
26388279070413|15393162843407|1668072392535|business associate
13789|13194139577074|1635523569486|business associate
2199023279341|15393162823416|1631204509836|other relatives
2199023289341|8796093056530|1637820487652|other relatives
43789|4398046525148|1636486542897|parents
19791209303758|10995116352104|1668374549131|business associate
19791209303758|28587302345962|1671595951019|friends
6597069830446|19791209324622|1646798507766|other relatives
15393162862654|26388279110618|1668296643264|parents
10995116291551|74506|1671988201705|business associate
10995116291551|6597069820775|1666075987160|friends
30786325621519|19791209363939|1671547457871|business associate
30786325621519|26388279070413|1672134358607|siblings
6597069830447|10995116331639|1667146766504|friends
6597069830447|26388279071176|1661971359545|friends
28587302335968|8796093066092|1668011475027|friends
13194139557104|17592186079007|1647839175092|friends
4398046544896|8796093086684|1667830951988|siblings
4398046544896|26388279121292|1662396585517|parents
43792|19791209304548|1646967301695|parents
43792|10995116342713|1629518353960|friends
3793|4398046585717|1621821617519|friends
3793|17592186058334|1649277532102|siblings
23793|4398046545864|1632042043484|siblings
21990232609313|4698|1659386751671|business associate
19791209373761|17592186058463|1639196520562|parents
8796093026002|4398046545957|1634990135379|other relatives
8796093026002|8796093026106|1649199073980|friends
13194139547106|4398046515439|1670467292984|parents
13194139547106|2199023259635|1645461769855|friends
24189255834866|24189255825163|1668106110427|friends
19791209333762|4398046545750|1659693650001|friends
19791209333762|17592186069364|1653293831156|friends
26388279140418|4398046575283|1669115205149|friends
24189255824867|24189255845304|1666249897569|parents
24189255824867|28587302386569|1670883773888|other relatives
24189255834867|19791209303904|1656026729664|friends
24189255834867|24189255885113|1666359892832|siblings
8796093066003|28587302326123|1672212526520|friends
8796093066003|2199023280252|1658489655178|parents
21990232609315|24189255835718|1666046653698|business associate
4398046574899|4398046515462|1619458928048|business associate
21990232629315|10995116352535|1666121483937|parents
17592186048212|17592186108896|1668813430733|other relatives
13796|2199023269538|1635608700337|parents
6597069810452|17592186058238|1650880119718|friends
6597069810452|10995116342466|1669047841308|parents
19791209313765|10995116351778|1669313502765|siblings
28587302345973|19791209353838|1668776090111|siblings
28587302365973|8796093076894|1669753102630|friends
28587302365973|10995116341982|1670654150057|friends
2199023259350|44161|1638992193943|siblings
26388279110422|17592186108864|1669851936612|business associate
24189255864870|6597069791129|1670239934246|siblings
24189255864870|10995116281685|1659536244718|friends
21990232599319|6597069821096|1651149227150|other relatives
21990232599319|2199023329785|1657301547154|friends
13194139547112|2199023269739|1649921319740|parents
13194139547112|2199023260086|1632290086638|friends
26388279090424|4510|1665808712310|parents
26388279090424|30786325642577|1672520727532|business associate
6597069810456|26388279101379|1664388038985|siblings
21990232629320|4905|1653566458577|business associate
21990232629320|24189255885808|1667528995270|siblings
30786325581529|21990232560147|1671757960534|business associate
30786325581529|15393162843506|1672477148399|other relatives
15393162822665|13194139537103|1636236907638|business associate
43801|2199023269787|1670547141955|siblings
43801|4398046535293|1640106610921|other relatives
28587302355978|30786325602688|1671671892843|other relatives
28587302355978|2199023259428|1667320585732|other relatives
24189255874874|15393162823412|1652057254629|parents
13194139607114|19791209334273|1671321062246|business associate
13194139607114|19791209343955|1641006445458|parents
26388279070427|4877|1659207575032|siblings
26388279070427|28587302356949|1665978274287|other relatives
28587302375979|24189255864965|1669376052210|business associate
28587302375979|74050|1670039992544|business associate
17592186108219|19791209374817|1641756707703|other relatives
17592186108219|21990232570285|1657341178405|friends
28587302325980|21990232580206|1667077460696|friends
19791209313772|17592186068377|1661065789135|business associate
19791209313772|4398046584941|1648061013988|friends
21990232589324|4398046546030|1670496813466|business associate
21990232589324|19791209334433|1664452619672|friends
43804|2199023279647|1659867300044|friends
6597069820460|26388279091172|1666517753048|other relatives
6597069820460|17592186078416|1666342833741|friends
15393162852668|8796093056509|1639618172927|friends
15393162802669|13194139587434|1665614800818|siblings
2199023289357|24189255875383|1668967558960|other relatives
53805|4398046586016|1633276653333|business associate
8796093096013|10995116301791|1643788170658|siblings
8796093096013|6597069770679|1625975809805|friends
13194139537118|10995116312095|1649601313326|business associate
4398046534910|28587302366480|1669642582902|siblings
4398046534910|26388279120888|1659342390047|business associate
10995116321566|8796093086707|1640776961650|friends
10995116321566|6597069831392|1616565400964|siblings
15393162802671|6597069771617|1633222360691|other relatives
15393162852671|28587302356520|1671633593331|siblings
15393162852671|28587302376192|1668915857282|business associate
8796093096015|19791209364193|1656772654497|friends
8796093096015|19791209334419|1664530898557|parents
17592186048224|8796093056644|1663679941529|friends
17592186048224|26388279130821|1664178039197|siblings
24189255824880|13194139568073|1666406782694|business associate
10995116321568|24189255825064|1663267705330|friends
19791209353776|30786325592392|1671322070896|parents
26388279140432|6597069780552|1664235812673|siblings
15393162792673|64259|1638507492510|friends
15393162792673|26388279141065|1672450531593|siblings
2199023269361|24189255885648|1667709124198|business associate
24189255834881|4398046544873|1655407044217|siblings
24189255834881|21990232589624|1659626119860|other relatives
33809|4398046585942|1641301374113|business associate
26388279110433|8796093026386|1660756281056|friends
26388279110433|24189255865508|1668067234415|business associate
