fromId|toId|createTime|relation
28587302340926|24189255860351|1667573137973|other relatives
4398046539854|49895|1595239999963|other relatives
4398046539854|26388279126559|1668031777090|parents
24189255859822|19791209349723|1668900173866|friends
26388279125374|19791209349890|1671264797260|business associate
19791209368718|30786325647259|1672070050865|friends
17592186053167|9746|1639957181491|business associate
2199023274303|13194139552893|1665479782271|siblings
2199023274303|21990232585376|1643842465869|friends
13194139572064|69941|1652125874583|friends
2199023304304|28587302331076|1670854192283|friends
58752|10995116286974|1637436940200|parents
30786325646481|13194139583150|1672398824861|business associate
26388279145377|17592186124279|1660663612552|friends
26388279145377|24189255890383|1668181674091|parents
26388279095378|19791209369925|1671354653842|siblings
15393162827618|28587302341296|1669328761018|parents
15393162827618|19791209328810|1666299540765|parents
8796093070962|6597069805569|1634066784586|parents
8796093070962|10995116357544|1648854726088|parents
24189255879826|4398046540834|1654786850733|siblings
17592186073171|4398046560344|1666448011488|siblings
17592186073171|24189255850932|1662744882391|siblings
10995116346515|8796093061839|1624706057805|siblings
13194139552068|2199023325391|1634380856695|friends
13194139552068|26388279115624|1665143009848|business associate
38756|13194139612716|1669897840429|friends
28587302390932|26388279076299|1669456202843|friends
28587302390932|9572|1670973172947|friends
21990232634276|21990232595496|1663288351927|friends
21990232634276|28587302360941|1669771940172|friends
15393162797621|26388279086383|1660851266785|siblings
15393162797621|21990232635354|1667866938115|siblings
10995116316517|28587302361412|1665414854585|friends
17592186093173|2199023334868|1637561275146|parents
4398046569861|15393162838425|1662347057099|friends
19791209328726|24189255840049|1664399827242|siblings
21990232564279|4398046540792|1653991535821|siblings
21990232564279|28587302391631|1665124437012|parents
15393162847623|10995116306914|1642595331966|other relatives
28587302390935|26388279126164|1670533701922|friends
10995116356520|15393162798724|1638840004918|friends
6597069825417|15393162808573|1638685453360|friends
4398046579865|4398046590859|1659969645009|business associate
4398046579865|4398046571020|1612227913826|friends
21990232574282|13194139572611|1647165507992|parents
21990232574282|26388279076438|1662650415566|business associate
10995116316522|19786|1630849885803|parents
6597069815418|6597069816565|1607700660781|business associate
6597069815418|2199023304383|1658820287937|friends
28587302380938|24189255860448|1666355695870|friends
28587302380938|8796093081613|1671889438111|siblings
24189255879834|15393162818138|1670060563141|friends
28763|13194139562083|1658731976984|parents
19791209338731|26388279116229|1662576909084|parents
19791209338731|19791209349524|1641512759725|friends
17592186053180|10995116287661|1638246951109|business associate
26388279085388|19791209358913|1668791401691|siblings
13194139562076|19791209329371|1658374484544|friends
13194139562076|30786325637372|1671235614658|other relatives
10995116316524|13194139563271|1665238385135|friends
21990232584285|10995116336575|1658783149803|business associate
28587302360941|6597069776643|1672088186798|friends
17592186093181|30786325636831|1671757139187|siblings
17592186093181|4398046520638|1658121328905|friends
2199023314317|8796093042121|1617191747091|parents
24189255819838|17592186094018|1668308960388|friends
24189255819838|4398046529867|1654878769258|parents
24189255869838|10995116297076|1670086061149|siblings
24189255869838|10995116317678|1665873781369|other relatives
28587302390942|26388279135680|1669125335876|business associate
26388279145390|2199023304383|1669780598840|friends
28587302330943|17592186104120|1668580509845|other relatives
6597069805423|6597069776621|1659000450972|business associate
17592186093183|19791209329357|1670536283252|siblings
17592186093183|21990232604819|1654182872546|friends
10995116296528|17592186094038|1672380212248|siblings
2199023284320|15393162848141|1672249419592|friends
10995116316529|26388279145377|1658478048581|business associate
8796093100977|15393162857938|1634912462405|friends
8770|10995116287032|1614372472330|siblings
4398046539874|69436|1602400247418|parents
4398046539874|21990232594493|1649317169995|parents
6597069835426|15393162817712|1669574305966|friends
21990232564291|10995116337009|1664167723510|other relatives
26388279085395|8796093031490|1663781983617|friends
26388279085395|15393162798265|1670815188398|parents
13194139562083|26388279085824|1664210595085|parents
10995116326531|8796093041311|1642443557749|friends
10995116326531|21990232624719|1659099166586|friends
6597069835427|4398046581029|1653105615147|friends
6597069835427|28852|1614600926348|friends
78771|6597069806629|1654110002113|parents
78771|21990232575212|1658062296979|friends
24189255829844|8796093091373|1666437200599|parents
6597069825428|13194139592234|1653961038769|siblings
6597069825428|8796093071425|1670988230763|friends
17592186113189|79919|1635642272732|friends
6597069845429|10995116296603|1649605832739|friends
6597069845429|13194139613168|1667695396465|business associate
10995116326534|15393162837857|1670432731001|friends
4398046569878|4398046580674|1595571734608|friends
4398046569878|13194139572723|1655542698892|parents
15393162857638|10995116327731|1645448190009|friends
15393162857638|17592186083890|1639119868009|siblings
28587302370951|6597069806079|1670437082353|other relatives
28587302370951|4398046590630|1672077444026|parents
24189255889847|21990232584311|1658910787801|friends
24189255889847|26388279136290|1667906786636|siblings
17592186053192|4398046550149|1644246352169|business associate
17592186053192|17592186054140|1657050346072|siblings
6597069785432|24189255830752|1657564218226|siblings
13194139562088|4398046530586|1646965118497|parents
17592186083192|26388279095468|1666031574417|friends
17592186083192|6597069795528|1653575623005|friends
78776|24189255830195|1668964237200|parents
17592186053193|13194139612462|1653650569698|friends
13194139602089|6597069796481|1642836881434|business associate
19791209328746|28587302360941|1665079025682|friends
6597069835434|26388279125674|1670988420484|parents
6597069835434|24189255849838|1656639237557|business associate
6597069775435|6597069805473|1640895729762|business associate
6597069775435|19791209319175|1652717521668|friends
6597069785435|26388279105892|1662493042661|parents
19791209338747|17592186063213|1638326758957|parents
19791209338747|26388279085784|1662372108685|friends
6597069815435|2199023264708|1635651427383|siblings
78779|6597069826014|1652895758058|parents
28587302350956|19791209379563|1668065669030|parents
21990232594300|24189255860841|1659710534131|friends
21990232594300|26388279075671|1668404189407|siblings
10995116296541|15393162808027|1643154681891|siblings
10995116296541|8796093041858|1653750939758|business associate
24189255859853|15393162798486|1659766681125|parents
24189255859853|26388279085824|1669802116813|business associate
15393162857645|49680|1658885719784|parents
24189255839854|10995116347208|1666350999204|other relatives
24189255839854|2199023304445|1656939784058|business associate
26388279105406|17592186104348|1666653589577|parents
26388279105406|24189255880145|1671638555127|friends
48782|59147|1644389987863|other relatives
48782|21990232564553|1661657235957|friends
6597069845438|17592186054315|1655945561858|other relatives
6597069845438|8796093102118|1632590989960|siblings
8796093040991|10995116316564|1659734782319|friends
15393162817647|15393162868728|1637097112129|siblings
15393162817647|69363|1635764504221|siblings
17592186103199|26388279075567|1672001213696|business associate
30786325646511|26388279115580|1671793604471|parents
19791209328752|26388279116125|1661949759267|business associate
13194139592096|17592186063961|1649423953967|business associate
13194139592096|6597069815742|1665820498769|siblings
24189255889856|28587302351881|1667847912847|siblings
24189255889856|21990232575011|1663555084195|friends
2199023274337|6597069826579|1656235876129|friends
26388279105409|17592186094061|1662360629315|siblings
19791209368753|10995116357120|1658528263756|friends
6597069825442|4398046550888|1624917852636|friends
6597069825442|28587302362100|1668951136173|business associate
8787|15393162808354|1670047755947|parents
30786325606515|10995116327495|1672255872868|siblings
30786325606515|21990232575042|1671874527974|business associate
28587302380963|30786325646834|1671956761434|business associate
28587302380963|10995116337214|1669504447628|other relatives
2199023334339|15393162838416|1658134935932|business associate
2199023334339|2199023294588|1589143587895|friends
17592186063204|26388279126387|1672307688384|other relatives
6597069795444|24189255850029|1672360393802|friends
48788|4398046520746|1603591397111|friends
48788|17592186053640|1637659799407|friends
8796093080996|13194139592872|1663899403256|business associate
21990232564309|8796093081721|1666089248736|siblings
6597069805445|4398046590693|1633317852381|business associate
15393162837653|13194139612626|1647142468925|business associate
6597069845445|19791209339675|1658202319303|business associate
21990232564310|13194139573105|1649807704997|friends
21990232564310|8796093041443|1651365398547|business associate
28587302360966|2199023334564|1665966989412|siblings
28587302360966|4398046550858|1667011346534|friends
58790|4398046530312|1602756432456|business associate
58790|28587302332097|1669844897973|parents
6597069845446|13194139562569|1667053579008|friends
26388279075415|6597069845592|1667427914127|business associate
28587302380967|28852|1671348977805|friends
15393162857655|26388279115552|1669878810342|friends
19791209308760|15393162837693|1663543883245|other relatives
24189255829864|19791209309144|1659785887661|business associate
4398046549896|2199023264346|1653190285562|friends
4398046549896|6597069796391|1640340383524|friends
2199023314344|26388279086061|1670475653519|business associate
4398046589896|4398046540189|1637045282699|parents
4398046539897|10995116347359|1666189202973|siblings
17592186083209|15393162798037|1656023446000|siblings
26388279125417|2199023314766|1666465673138|parents
2199023324345|4398046590042|1601372142971|siblings
24189255889865|58805|1656561351668|siblings
15393162807658|6597069845834|1640872820966|friends
15393162807658|15393162848104|1652093194994|parents
6597069825450|26388279105662|1664195115374|other relatives
21990232614316|2199023284582|1660916571903|business associate
17592186063213|30786325637666|1670692403518|parents
26388279145421|2199023285003|1665111949278|friends
26388279145421|10995116347179|1667576140187|business associate
28587302380974|19791209308839|1666557083572|friends
19791209378766|6597069836459|1660643962925|business associate
13194139542111|10995116346787|1651431935840|siblings
13194139542111|17592186084219|1654182595924|friends
2199023284351|10995116307062|1618362300669|parents
2199023284351|26388279146418|1665833851800|other relatives
4398046549903|24189255891066|1664692340832|siblings
4398046549903|19791209358864|1661150223802|parents
17592186123215|19791209318797|1662415899470|business associate
17592186123215|26388279146002|1659010828872|siblings
17592186053216|15393162798361|1671214282285|parents
8796093061008|13194139552309|1625623133323|friends
8796093061008|24189255850122|1663191031689|parents
21990232614320|21990232595480|1667695307934|business associate
15393162797665|21990232634512|1646053625809|friends
15393162797665|2199023305348|1644374463878|siblings
