fromId|toId|createTime|relation
19791209322468|19791209343231|1663383967111|parents
26388279109124|28587302364847|1670880025989|parents
26388279109124|2199023258557|1663542207687|business associate
15393162851364|2199023288685|1669079264278|siblings
21990232608021|24189255864620|1660659565317|parents
24189255883573|62918|1656474318208|siblings
24189255883573|28587302385251|1668467811646|friends
24189255813574|19791209373682|1667607723706|parents
24189255813574|10995116351490|1664589312288|siblings
19791209362470|26388279109757|1662873665312|siblings
6597069789159|26388279129135|1660851205311|business associate
6597069789159|62635|1648151750376|friends
15393162821367|10995116300939|1643527549037|friends
15393162821367|6597069829982|1633486236924|business associate
8796093064711|15393162812428|1644506652501|business associate
2199023318055|19791209302520|1652438003482|friends
2199023318055|28587302355809|1669320368846|business associate
2199023328055|30786325651277|1672430761322|friends
2199023328055|17592186067482|1671420224921|friends
17592186086920|24189255883725|1671240081400|friends
17592186086920|28587302385510|1671083240806|parents
8796093024713|19791209373423|1651627737369|business associate
6597069779161|17592186117990|1647699156176|friends
28587302364681|4398046534559|1671218851147|friends
26388279119129|8796093024990|1661881516772|business associate
26388279119129|63276|1663466379703|friends
26388279089130|22945|1663737799192|siblings
15393162841370|15393162821443|1636428510501|friends
17592186096923|15393162802058|1666508542846|other relatives
8796093094715|13194139556482|1666186821353|business associate
8796093094715|15393162822511|1634612213101|friends
17592186046924|6597069789159|1637327566776|siblings
19791209312476|2199023328777|1666762664710|friends
19791209312476|17592186107809|1648110378223|friends
15393162841372|24189255874625|1664157606962|siblings
13194139535821|24189255853987|1667024259189|other relatives
21990232568029|2199023309176|1651874934748|other relatives
21990232568029|4398046583930|1658832841465|siblings
15393162831373|8796093094753|1671055084460|parents
15393162831373|10995116321333|1627284976670|other relatives
6597069819165|6597069789206|1662254969904|business associate
15393162861373|30786325610247|1672460579810|other relatives
15393162861373|19791209362512|1669497149588|friends
28587302344686|6597069800208|1667805939035|friends
13194139535823|10995116340677|1658885606271|friends
4398046543615|21990232558800|1666680608928|business associate
19791209312480|21990232618536|1667562951731|other relatives
19791209312480|2199023328624|1666309428433|siblings
6597069789168|2199023258969|1657451505668|business associate
6597069789168|13194139606907|1659812592478|siblings
8796093084720|4398046584823|1634389031573|siblings
15393162791377|63495|1641450016099|business associate
6597069779169|8796093045695|1643153206132|parents
17592186096929|30786325610669|1670708273682|business associate
17592186096929|26388279099486|1657972665354|friends
15393162851377|19791209352531|1665572880324|business associate
19791209302482|2199023319021|1652454629067|friends
19791209322482|28587302345476|1668418619421|friends
19791209322482|24189255873830|1664004398590|siblings
4398046543618|15393162801548|1670904797485|friends
4398046543618|4398046534393|1629968100248|parents
26388279119138|2199023318059|1659760526150|parents
26388279119138|8796093085419|1662096168933|friends
30786325640242|2199023268191|1671868214430|business associate
12515|63216|1612667082546|siblings
4398046543619|21990232558377|1668382747914|other relatives
4398046543619|24189255834139|1656746892955|parents
4398046553619|4398046574369|1628048518368|friends
4398046553619|19791209363679|1661180973549|business associate
13194139605827|17592186077659|1659927468270|business associate
30786325580244|6597069840129|1671839893638|business associate
15393162811380|30786325580870|1671763633729|parents
15393162811380|26388279099928|1667182311931|siblings
2199023288068|13194139537048|1629674552608|friends
2199023298068|52641|1608345648264|friends
2199023298068|72783|1638867998925|siblings
13194139545829|24189255853885|1660545716744|business associate
24189255833589|26388279099439|1661433093131|friends
24189255833589|30786325590366|1672247246243|parents
4398046583621|6597069799458|1616493102891|siblings
17592186076934|32641|1644659165914|friends
24189255813591|21990232568044|1668376629032|business associate
10995116320279|30786325620424|1672270346570|friends
52519|26388279069823|1666881478147|friends
10995116350279|4398046534197|1630080142088|friends
2199023268072|53370|1599697909529|friends
2199023268072|3576|1657038934372|friends
2199023278072|4398046523771|1636691631559|business associate
2199023278072|17592186077020|1636155444598|siblings
13194139595832|24189255874459|1661022693387|siblings
32521|19791209323566|1644744469660|business associate
32521|4398046584070|1637560465879|business associate
28587302394697|30786325651465|1670686894929|parents
15393162791386|13194139586180|1634322587547|parents
15393162791386|33455|1654111187391|friends
28587302344698|19791209373488|1668043750425|business associate
30786325610250|8796093084916|1671838723912|parents
15393162841386|24189255813880|1669540289904|siblings
15393162841386|24189255814734|1662617189831|parents
17592186076939|13194139595832|1660863553092|parents
17592186076939|24189255864810|1665495112814|other relatives
26388279129148|2199023328286|1668475635731|parents
13194139605836|15393162812504|1638273622162|business associate
28587302334701|15393162801671|1666574379799|business associate
28587302334701|28587302384765|1672177765691|parents
15393162811389|17592186046954|1663218707503|parents
15393162811389|30786325581181|1672518207542|business associate
62525|28587302375070|1671319185806|business associate
6597069839181|15393162801521|1662521673921|friends
6597069839181|2199023288945|1624060985260|business associate
21990232568046|2199023258709|1662531178482|other relatives
21990232618046|24189255883710|1672433040330|parents
28587302324703|26388279080117|1670690163360|other relatives
13194139545839|21990232598907|1663306371638|siblings
13194139545839|10995116321138|1621927406222|friends
22527|8796093045200|1644892807145|business associate
4398046543631|4398046523661|1670513938720|parents
4398046543631|8796093025262|1629847833386|friends
26388279119151|10995116290462|1661876382528|other relatives
21990232558048|6597069799820|1665416584882|friends
8796093034736|19791209342530|1660426658103|friends
28587302344704|2199023308951|1666613480954|business associate
28587302344704|13194139566132|1667886187958|siblings
19791209342496|17592186067640|1650908433236|other relatives
19791209342496|21990232598610|1656465172122|parents
21990232618048|28587302354859|1670150635705|business associate
8796093034737|17592186098004|1651107174782|other relatives
13194139595841|15393162862518|1657711799661|siblings
8796093094737|21990232588758|1660963963923|parents
24189255813602|12539|1660788977539|parents
15393162821394|13194139586384|1651713169058|parents
13194139585842|10995116351430|1645553498463|business associate
13194139585842|8796093075007|1652135029770|business associate
6597069829186|28587302385547|1666493701926|parents
6597069829186|4398046544583|1639982646921|siblings
2199023298083|10995116300981|1638977271215|friends
19791209372499|72574|1656190370423|siblings
2532|4398046564729|1603539133590|business associate
8796093034740|19791209312743|1646507339935|siblings
6597069789188|17592186058129|1643129906238|parents
21990232588052|15393162791567|1649375023737|other relatives
21990232588052|43334|1658991159848|parents
21990232598052|15393162852443|1666286775620|parents
19791209352500|2199023268839|1651367939742|friends
21990232618052|13194139586768|1649003107441|friends
2199023258085|2199023268608|1598509999122|siblings
12533|17592186097626|1670847091899|other relatives
17592186106949|28587302395809|1669983055879|business associate
17592186106949|21990232588529|1650863287151|business associate
24189255883605|8796093024832|1650717977753|siblings
6597069799190|2199023288673|1621694881366|business associate
6597069799190|28587302395143|1671830156559|friends
52534|30786325631408|1670301143813|friends
52534|2199023319242|1625784921918|parents
19791209362502|24189255873905|1671834825191|friends
2199023328086|4398046564508|1620958400634|business associate
2199023328086|21990232619255|1667789472124|other relatives
4398046513639|2199023288564|1638590950723|parents
8796093044743|2199023258346|1671009012477|other relatives
8796093044743|15393162861927|1642615047433|parents
24189255843607|4398046513700|1667449523146|siblings
24189255843607|28587302325129|1667047174968|business associate
17592186086951|13194139566057|1667681839721|siblings
17592186086951|8796093075550|1659779078032|business associate
2199023308087|13194139566715|1648165342590|business associate
10995116350295|13194139586190|1664270002913|other relatives
2536|15393162852165|1634853387551|other relatives
2536|10995116340950|1666164810031|friends
10995116300296|21990232568294|1654100246267|siblings
10995116300296|15393162842507|1669597735406|friends
17592186086952|6597069829660|1643380035859|parents
17592186086952|21990232559074|1646415552212|friends
13194139605848|28587302384813|1668191929666|friends
30786325580265|13194139546369|1671726765876|siblings
30786325580265|4398046514117|1671556643628|siblings
6597069779193|8796093064795|1666154979405|friends
6597069779193|28587302375810|1671474708553|business associate
8796093094745|8796093075322|1664585695006|friends
17592186046954|2199023278891|1658108170717|siblings
4398046523642|8796093064892|1668918594150|other relatives
4398046523642|13194139585924|1640109557435|friends
24189255813611|24189255844623|1663756723972|business associate
24189255813611|2199023269060|1671481060467|friends
15393162841403|6597069779236|1647904553393|friends
2199023258092|6597069789369|1668156412008|friends
2199023258092|17592186067605|1639972592440|friends
6597069809196|17592186098004|1652200852970|friends
28587302374716|6597069820164|1669460161166|business associate
28587302374716|21990232558280|1668010717389|business associate
4398046523645|21990232578360|1646244354444|parents
4398046523645|17592186057482|1640988237531|parents
22541|8796093045930|1651119957580|siblings
13194139585853|21990232588934|1663551320475|other relatives
17592186106957|30786325651103|1671878285867|other relatives
10995116350301|19791209372748|1639184822892|friends
12542|24189255864020|1651177932054|siblings
12542|22766|1637101977808|siblings
26388279119166|2199023259036|1670795061282|parents
17592186106958|30786325580870|1671596033363|friends
17592186106958|24189255844172|1658095799198|friends
24189255813615|21990232568570|1669869154255|business associate
24189255813615|19791209332940|1660973202169|friends
4398046533647|13194139546392|1654420072431|other relatives
4398046533647|8796093085253|1628958240415|business associate
24189255853615|17592186096929|1657210051812|friends
24189255853615|13194139606103|1656245502161|parents
24189255863615|13733|1669344597669|business associate
24189255863615|26388279099988|1664513646881|friends
19791209302512|8796093055949|1644502279125|friends
15393162841408|24189255863915|1656134034589|friends
19791209362512|8796093094954|1654590120208|friends
30786325580273|28587302364782|1670839279122|parents
6597069779201|6597069789639|1644701578155|parents
17592186066961|15393162821630|1641726116571|siblings
17592186066961|4398046513883|1641494754569|friends
4398046543649|6597069819945|1661987501590|friends
15393162831409|10995116351304|1662300871747|business associate
8796093024754|21990232618831|1650460468946|other relatives
8796093024754|13194139595921|1629901166706|parents
10995116300306|28587302375240|1670517368954|parents
62546|28587302385003|1669245750754|friends
62546|15393162832395|1671133346064|friends
24189255883618|15393162831821|1653670162205|parents
24189255833619|24189255843960|1666258318848|siblings
24189255833619|15393162851377|1654441530634|friends
24189255853619|8796093065870|1658285612035|siblings
24189255873619|6597069829625|1667373832130|other relatives
26388279129172|26388279089533|1664876972493|siblings
26388279129172|26388279129184|1670604217925|friends
13194139545861|26388279089864|1670545249779|siblings
13194139545861|19791209353132|1649908438091|friends
13194139565861|10995116310594|1641945680794|parents
15393162851413|6597069799931|1639031806888|friends
15393162851413|21990232588194|1667144588850|parents
6597069769206|2978|1651550271948|siblings
6597069769206|21990232608932|1663328380121|friends
19791209312518|8796093055789|1670913214936|siblings
19791209312518|21990232569211|1653334521733|friends
6597069789206|15393162851742|1653260538996|parents
13194139565862|28587302365580|1665772116206|business associate
2199023298102|4398046553617|1621672220147|friends
2199023298102|6597069799465|1624694732583|other relatives
21990232558071|21990232558170|1652850172991|siblings
26388279089175|17592186077008|1661325750270|parents
26388279089175|17592186107111|1669207107918|siblings
13194139575863|2199023308287|1628965688519|siblings
10995116290312|28587302364888|1664713816162|business associate
10995116290312|21990232628762|1656146435164|friends
17592186066968|17592186117165|1642136240508|business associate
17592186066968|15393162862258|1664970404680|parents
21990232588072|13194139566243|1667843954642|siblings
21990232588072|13097|1654963057645|parents
52552|21990232608271|1658219582233|other relatives
52552|21990232598244|1667472808679|siblings
24189255823625|10995116320674|1656507459206|friends
28587302384729|13194139605860|1667091943463|friends
28587302384729|17592186107592|1669478732554|siblings
21990232628073|6597069789337|1654130978734|other relatives
21990232628073|28587302345824|1667117845013|parents
15393162801418|2199023268243|1634166601878|siblings
22554|24189255844517|1668152601815|parents
22554|28587302325764|1669227665992|siblings
4398046573658|19791209302898|1666722575887|friends
4398046573658|15393162821567|1653150556143|business associate
26388279069179|19791209332940|1671069046608|siblings
24189255823627|24189255824482|1657521675645|friends
13194139565867|15393162841898|1645103898513|friends
62555|24189255844583|1660986553159|siblings
4398046583659|26388279109197|1662575841976|parents
19791209302524|10995116320425|1646169481422|business associate
19791209302524|4398046544686|1659554831940|other relatives
21990232568076|10995116290960|1658769730077|business associate
24189255843628|13194139576061|1660970442301|other relatives
4398046553660|28587302375436|1668238303081|business associate
4398046553660|10995116291461|1613123053532|other relatives
26388279119180|19791209363130|1664422923980|business associate
4398046523661|10995116330958|1629313748593|siblings
4398046523661|26388279109943|1658783009705|business associate
52557|19791209303599|1671410043466|business associate
17592186066974|2199023278688|1662837129888|friends
19791209332526|30786325650574|1671578502511|other relatives
19791209332526|10995116280515|1642929126630|friends
32559|24189255833736|1668004240385|friends
32559|24189255874300|1671717476036|friends
21990232628079|30786325580928|1672146158334|business associate
21990232628079|19791209372473|1663366798917|business associate
24189255833632|4398046574667|1670963306289|parents
10995116310320|17592186077070|1648959941940|friends
10995116330320|10995116341395|1630607914813|friends
26388279129184|24189255853602|1663313004275|siblings
17592186046977|21990232559167|1664518832317|friends
13194139555873|8796093075212|1643331154463|parents
12562|28587302375444|1671180080349|friends
12562|30786325640867|1671272988053|friends
15393162821426|8796093085030|1635187091707|friends
6597069789219|8796093094857|1624444190643|friends
6597069789219|24189255853803|1667442409735|business associate
8796093064771|21990232568322|1656911046501|friends
13194139555876|26388279129372|1670138319059|siblings
13194139555876|43702|1648959311194|business associate
19791209342532|30786325600760|1672105505864|business associate
19791209342532|43689|1666457694069|parents
10995116350324|4398046544814|1638834253540|siblings
21990232578085|8796093094753|1667325187956|business associate
42565|17592186108005|1664294288731|friends
42565|2199023319257|1604591843573|friends
2199023328117|17592186108090|1665402930557|siblings
17592186066982|4398046513906|1654221386426|parents
26388279099190|6597069810158|1670105114143|business associate
26388279099190|53628|1663165308719|siblings
21990232558087|24189255814343|1663623400029|siblings
22567|8796093064978|1613341600582|other relatives
26388279109192|21990232588318|1665292177982|business associate
8796093084776|17592186097314|1639085198949|parents
8796093084776|8796093074908|1638059829596|parents
6597069779225|15393162862433|1633114714487|business associate
6597069779225|26388279099733|1672185721601|business associate
15393162811433|28587302334874|1670438944064|business associate
15393162811433|19791209353275|1669856198693|siblings
13194139565881|19791209313391|1663326432243|friends
6597069809225|43033|1615467988195|siblings
6597069809225|6597069779677|1644314943476|siblings
2199023318121|10995116330952|1632701362712|siblings
8796093094778|22568|1618575192784|business associate
10995116280331|30786325590857|1670895894300|siblings
13194139575883|19791209302558|1669644979743|business associate
13194139575883|21990232578035|1651047976959|friends
21990232628091|2199023288068|1663177300903|parents
21990232628091|28587302364827|1668426349279|other relatives
26388279069196|19791209303369|1664985166659|friends
15393162821436|17592186097236|1654185633803|friends
15393162821436|28587302355534|1668895940883|siblings
2199023328124|4398046544504|1639097348472|business associate
6597069779229|24189255854243|1653475878856|business associate
26388279139197|13194139555971|1669501938976|friends
26388279139197|26388279090274|1663492287273|business associate
28587302324751|30786325580949|1671954320329|parents
15393162801439|28587302344929|1667360459380|siblings
19791209332543|15393162822041|1661726737074|friends
19791209322544|17592186107086|1671769852787|friends
28587302354752|21990232619269|1672297220653|business associate
6597069809232|8796093065943|1630969296640|business associate
13194139585888|26388279079883|1662724272222|parents
10995116340336|73575|1650972209146|other relatives
13194139605888|15393162862112|1630231012548|other relatives
17592186066993|30786325600456|1672338367854|siblings
17592186066993|28587302344697|1672425215517|siblings
13194139605889|2199023268749|1648381708716|friends
13194139605889|28587302344998|1669468420520|parents
10995116300338|6597069820319|1623579949862|friends
10995116300338|63650|1648130559981|friends
13194139585890|24189255873657|1654617646608|parents
13194139585890|22684|1651212639067|parents
72578|24189255833973|1661552194684|friends
72578|10995116311087|1621232641111|business associate
2199023258131|13194139586256|1639055770251|siblings
24189255823651|6597069790235|1655761314558|siblings
24189255833651|28587302335875|1672079734461|other relatives
21990232618099|10995116290706|1663729638528|friends
21990232618099|17592186077155|1651645685378|parents
6597069779236|19791209353436|1652970226510|friends
6597069799236|19791209303627|1659761592780|other relatives
4398046573684|10995116280581|1658749064442|parents
4398046573684|26388279109449|1663772828363|business associate
6597069769237|24189255834020|1663822856105|parents
6597069769237|17592186058018|1642827177687|business associate
21990232588101|26388279120355|1671183093247|friends
2582|6597069829503|1656048815927|parents
2582|17592186087897|1640092887216|siblings
4398046533686|17592186108093|1668802972385|friends
4398046533686|2199023299115|1601508189059|friends
17592186086998|26388279099791|1665905670407|friends
17592186086998|4398046584132|1654571461215|business associate
26388279069207|19791209343396|1661578744042|friends
26388279069207|26388279139471|1665779342056|business associate
13194139545895|19791209313337|1646233768000|siblings
13194139545895|10995116340620|1632182497149|parents
24189255833655|13194139565858|1659024862581|parents
24189255833655|6597069810120|1657892358322|friends
21990232618103|8796093095524|1659354352496|parents
19791209372551|23739|1657979968921|siblings
19791209372551|17592186047373|1658016601653|business associate
19791209312552|2199023298593|1665676229590|parents
28587302344760|21990232618788|1667751036031|siblings
24189255843656|2199023308552|1662910197380|friends
24189255843656|8796093065145|1661198333261|business associate
2199023298136|28587302325518|1668317831340|siblings
2199023298136|15393162801570|1666075965927|parents
2199023278137|19791209353433|1642903205906|business associate
17592186077001|21990232608893|1671808057437|siblings
2586|17592186107045|1670460592521|parents
17592186097002|6597069799483|1651801420133|business associate
17592186097002|2199023299113|1657142308381|friends
8796093084794|26388279139982|1668106368467|friends
19791209372554|8796093045200|1670446959750|parents
15393162791451|4398046554788|1643313803558|business associate
