id|createTime|type|isBlocked|lastLogin|riskLevel
39582418619936|1639891083558|WIFI|false|1667144382609|Extreme risk
17592186064417|1608083044970|MAC|false|1669317145629|Low risk
20002|1580026219311|POS|false|1622486873305|Very high risk
61572651175459|1670324194607|ATM|false|1670796298625|Low risk
17592186064420|1610063305384|POS|false|1617862829393|Critical risk
17592186064421|1605372674411|WIFI|false|1630843996528|Very high risk
39582418619942|1639555416315|WIFI|false|1668566974842|Severe risk
52776558153255|1661711684089|IPv4|false|1663499628643|Low risk
48378511642152|1650926418155|ATM|false|1666698112651|High risk
61572651175465|1671160076042|NFC|false|1671900912868|Low risk
39582418619946|1642169423548|WIFI|true|1651785430451|Extreme risk
13194139553323|1600782940976|ATM|false|1604242746782|Severe risk
52776558153260|1659414863964|NFC|false|1665733011758|Low risk
52776558153261|1660504891796|RFID|false|1661816173622|Significant risk
35184372108846|1631790025771|POS|false|1645450044415|Very high risk
13194139553327|1601185769454|POS|false|1627628168654|High risk
26388279086640|1622461809745|MAC|false|1638858098961|High risk
17592186064433|1604091721213|POS|false|1662691560287|Significant risk
20018|1582004161189|IPv6|false|1634689907013|Very high risk
13194139553331|1601823568540|PHONE|true|1626469788223|Severe risk
35184372108852|1631039519229|IPv6|false|1632655469856|Minimal risk
8796093042229|1597258863400|RFID|false|1648434212152|Extreme risk
8796093042230|1595407275051|PHONE|false|1648462900459|High risk
35184372108855|1635773592263|IPv4|false|1663677244746|Significant risk
35184372108856|1633751211855|IPv6|false|1664717729238|Very high risk
17592186064441|1608971969884|ATM|false|1660008510471|Minimal risk
30786325597754|1629159753064|POS|false|1662686653556|Extreme risk
39582418619963|1638767192765|IPv4|false|1648078972487|Low risk
43980465131068|1646681647681|PHONE|false|1653828853558|High risk
30786325597757|1628316370148|POS|false|1630907509381|High risk
4398046531134|1584467257795|RFID|false|1595709475723|Very high risk
35184372108863|1633578898935|MAC|false|1665436991627|Severe risk
17592186064448|1609358989009|IPv4|false|1613230269280|Low risk
57174604664385|1664358089106|IPv4|false|1664651554706|Extreme risk
21990232575554|1616813432979|QRCode|true|1653889944590|Severe risk
13194139553347|1599076518698|WIFI|false|1649644512348|Minimal risk
48378511642180|1654026539239|RFID|false|1660270784881|Critical risk
39582418619973|1636875067616|WIFI|false|1663439901605|Significant risk
57174604664390|1664218304476|WIFI|false|1664536056040|Critical risk
13194139553351|1601534066399|PHONE|false|1605043351190|Moderate risk
17592186064456|1608361841944|IPv4|false|1641720177052|Very high risk
30786325597769|1625376354323|QRCode|false|1642993334357|Very high risk
61572651175498|1672177426444|WIFI|false|1672490245195|Moderate risk
26388279086667|1622910711221|ATM|false|1652131000988|Low risk
13194139553356|1602808300164|PHONE|false|1613058032299|Low risk
61572651175501|1672203325887|QRCode|false|1672417724488|Moderate risk
20046|1577842453095|RFID|false|1628951937015|Extreme risk
17592186064463|1606178010309|POS|false|1610894998445|Low risk
20048|1581917747609|IPv6|false|1646479194879|Very high risk
30786325597777|1623591263697|RFID|false|1640102003259|Very high risk
17592186064466|1609012699966|IPv6|false|1652659811510|Significant risk
57174604664403|1668964036869|QRCode|false|1671924581144|Severe risk
57174604664404|1665034090749|POS|false|1667063802357|Critical risk
43980465131093|1647280292378|RFID|false|1654393406208|Extreme risk
52776558153302|1658844962860|ATM|false|1670262676800|Very high risk
35184372108887|1634192413282|NFC|false|1640478956029|Low risk
52776558153304|1661924584675|PHONE|false|1668201642134|Very high risk
57174604664409|1666185742059|QRCode|false|1670603453703|Severe risk
48378511642202|1653268091597|IPv6|false|1657596149045|Extreme risk
4398046531163|1588414159027|MAC|false|1590353584465|Extreme risk
4398046531164|1585301827244|RFID|true|1616677977662|Severe risk
21990232575581|1611959912828|PHONE|false|1621768840364|Low risk
57174604664414|1666276142904|POS|false|1671054068869|Minimal risk
35184372108895|1635720578410|QRCode|false|1648172243547|Moderate risk
17592186064480|1605110377752|IPv6|false|1632710924663|Critical risk
35184372108897|1630339042343|PHONE|true|1636500590077|Minimal risk
57174604664418|1664341933807|ATM|false|1670990146842|Severe risk
20067|1583063606774|QRCode|false|1658183310727|High risk
4398046531172|1585166035528|QRCode|false|1609658023597|Very high risk
35184372108901|1631411192333|ATM|false|1666903993434|Minimal risk
30786325597798|1629810620690|NFC|false|1640167103603|Severe risk
39582418620007|1638389193943|IPv4|false|1646277037301|High risk
39582418620008|1638957841650|IPv4|false|1653316775617|Low risk
39582418620009|1641335435740|IPv4|false|1657004438393|Critical risk
30786325597802|1625106434912|WIFI|true|1672380872319|Low risk
26388279086699|1621709915418|NFC|false|1629179001555|Critical risk
4398046531180|1587516166953|NFC|false|1611029909293|Severe risk
43980465131117|1648982187163|PHONE|false|1649763777716|Very high risk
26388279086702|1618608341222|MAC|false|1643965590697|Minimal risk
48378511642223|1654238115099|IPv4|false|1661611260055|High risk
20080|1581958731342|MAC|false|1666360507797|Moderate risk
21990232575601|1615583200514|RFID|false|1617547029501|Minimal risk
48378511642226|1652177560459|ATM|false|1661581452919|Extreme risk
35184372108915|1632063128646|NFC|false|1659180419989|High risk
21990232575604|1611046851885|PHONE|false|1657891092896|Minimal risk
39582418620021|1641614453709|PHONE|false|1649157101014|Very high risk
35184372108918|1632803187111|ATM|false|1636466334689|Significant risk
13194139553399|1598908856663|PHONE|true|1661564097466|Very high risk
57174604664440|1668280696612|ATM|false|1669402754855|Minimal risk
21990232575609|1614228988772|POS|false|1662157623474|High risk
13194139553402|1600780275875|NFC|false|1603782128116|Minimal risk
52776558153339|1657759765281|IPv4|false|1659546010423|Extreme risk
57174604664444|1663242027465|ATM|false|1668712646983|Low risk
39582418620029|1642053034698|POS|false|1661571787810|Critical risk
17592186064510|1609111528272|POS|false|1654107845174|High risk
48378511642239|1655504925606|QRCode|false|1669152939791|Minimal risk
26388279086720|1617911739293|MAC|false|1664473323000|Critical risk
43980465131137|1646505500138|POS|false|1653272958106|Minimal risk
8796093042306|1593259893887|PHONE|false|1624435730835|Minimal risk
57174604664451|1667167963850|RFID|false|1672457368303|Low risk
52776558153348|1661939612994|ATM|false|1671413569538|Low risk
17592186064517|1604548274470|ATM|false|1648577038093|High risk
48378511642246|1650421020225|IPv4|false|1659379176063|Severe risk
43980465131143|1645322640116|QRCode|false|1648137583565|Low risk
26388279086728|1619100976994|PHONE|false|1643650391600|Severe risk
57174604664457|1668900745162|IPv4|false|1669240084836|Severe risk
17592186064522|1604354168975|ATM|false|1611442944879|Critical risk
61572651175563|1671296084666|RFID|false|1671809531316|Minimal risk
48378511642252|1655133825029|IPv4|false|1670222521149|High risk
4398046531213|1587891397763|POS|false|1608215454534|Minimal risk
57174604664462|1665949504036|RFID|false|1667222285864|Minimal risk
4398046531215|1589711987570|NFC|false|1654672503459|Low risk
26388279086736|1622119214776|PHONE|false|1628095825032|Low risk
13194139553425|1602966790043|NFC|true|1645399090718|Extreme risk
57174604664466|1669012901416|MAC|false|1669973032644|Low risk
13194139553427|1600763480513|IPv4|false|1665471170525|Minimal risk
4398046531220|1590707478253|NFC|false|1593691919751|Severe risk
21990232575637|1616966524755|WIFI|false|1646243583178|Minimal risk
26388279086742|1620819960031|QRCode|false|1649413902512|Low risk
13194139553431|1599141389678|RFID|false|1642354907834|High risk
21990232575640|1616866809617|PHONE|false|1643904165737|Minimal risk
8796093042329|1597037105669|NFC|false|1662610919683|Severe risk
48378511642266|1650782099520|IPv6|false|1669246658489|Low risk
43980465131163|1646492936111|MAC|false|1664498092025|Low risk
21990232575644|1615959305651|WIFI|false|1668462755065|Extreme risk
43980465131165|1649313809558|QRCode|false|1664559759966|Critical risk
30786325597854|1628988573261|WIFI|false|1648794398162|Very high risk
21990232575647|1616573895620|IPv4|false|1648100884978|Very high risk
21990232575648|1613365162269|WIFI|false|1647449108756|Extreme risk
43980465131169|1644462404839|IPv4|false|1647114824071|High risk
21990232575650|1615720235119|MAC|false|1630648983641|High risk
21990232575651|1614486681086|RFID|false|1621742998360|Very high risk
39582418620068|1637799471573|QRCode|false|1644318060320|Severe risk
26388279086757|1623400046137|ATM|false|1637972457309|High risk
26388279086758|1620608640977|IPv4|false|1648867701332|Extreme risk
52776558153383|1660630276315|RFID|false|1660700321847|Critical risk
20136|1582952082564|QRCode|false|1592719801368|Severe risk
4398046531241|1588536471584|MAC|false|1640447571733|Severe risk
17592186064554|1607822075462|MAC|true|1616641303108|High risk
52776558153387|1656497454742|IPv4|false|1661899780415|Moderate risk
43980465131180|1644297493571|RFID|false|1658876269436|Significant risk
4398046531245|1588966607010|QRCode|false|1604760160790|Extreme risk
57174604664494|1664308207607|IPv4|false|1667490000179|Extreme risk
30786325597871|1627883346996|POS|false|1643264412138|Critical risk
39582418620080|1641674990290|PHONE|false|1670515668564|Severe risk
26388279086769|1621013074233|ATM|false|1671873810929|Moderate risk
35184372108978|1634181583553|QRCode|false|1638251616102|Minimal risk
43980465131187|1648582153494|IPv4|true|1648988855364|Significant risk
52776558153396|1660497368473|IPv4|false|1660713551931|Very high risk
52776558153397|1659415014231|MAC|false|1666489448460|Moderate risk
4398046531254|1586478521519|IPv6|false|1667413157628|Very high risk
35184372108983|1631189407481|WIFI|false|1662773637932|Extreme risk
43980465131192|1644716598375|NFC|false|1652052916979|Very high risk
17592186064569|1605595095064|NFC|false|1614477151614|Extreme risk
48378511642298|1650160624409|RFID|false|1651171919830|Severe risk
30786325597883|1626696739943|POS|false|1634417706338|Moderate risk
48378511642300|1655504110803|NFC|false|1669214318303|Very high risk
43980465131197|1644558470818|IPv4|false|1651276144852|Severe risk
