id|createTime|type|isBlocked|lastLogin|riskLevel
0|1581644520946|WIFI|false|1634539431777|Low risk
43980465111041|1648152644958|IPv6|false|1664619220788|Severe risk
26388279066626|1623338046022|RFID|false|1646695589177|Low risk
13194139533315|1603252346654|IPv4|false|1661451268007|Severe risk
35184372088836|1633088595191|RFID|false|1649679204225|Severe risk
17592186044421|1604776131664|POS|false|1606079207344|Significant risk
48378511622150|1655282599639|POS|false|1669197472494|Moderate risk
21990232555527|1613878978912|MAC|false|1671163088185|Moderate risk
26388279066632|1618294760553|POS|false|1641056257135|Significant risk
4398046511113|1589934480802|NFC|false|1599421010176|Critical risk
52776558133258|1661565417811|NFC|false|1664572028614|Severe risk
39582418599947|1641258562438|MAC|false|1645772385680|Significant risk
43980465111052|1643283735501|QRCode|false|1646799269973|Extreme risk
13|1583872357353|RFID|true|1661940289236|Significant risk
21990232555534|1613340521977|WIFI|false|1663698445264|Critical risk
57174604644367|1668375027746|IPv6|false|1671914780944|Severe risk
4398046511120|1590503951141|PHONE|false|1652190875226|Low risk
61572651155473|1670931524836|NFC|false|1672275311714|Extreme risk
21990232555538|1610732092837|ATM|false|1640198125414|Critical risk
21990232555539|1616933658718|PHONE|false|1628343353991|Severe risk
20|1580000649683|QRCode|false|1591665115007|Extreme risk
17592186044437|1608222163761|RFID|false|1617189742577|Very high risk
26388279066646|1620887044058|POS|false|1643145567974|Severe risk
13194139533335|1599086765768|NFC|false|1635409056288|High risk
39582418599960|1642167793316|IPv6|false|1664664516162|Low risk
57174604644377|1667535593588|PHONE|false|1670991622256|Significant risk
13194139533338|1598715252615|IPv6|false|1601490651249|Moderate risk
17592186044443|1604889269764|IPv6|false|1638589847552|Critical risk
39582418599964|1641897678071|MAC|false|1647089289722|Significant risk
8796093022237|1595393003789|NFC|false|1612838948969|Severe risk
43980465111070|1644903076794|RFID|false|1666580933488|Moderate risk
52776558133279|1662131859193|RFID|false|1668511159745|Extreme risk
13194139533344|1600357258846|ATM|false|1625650704763|Extreme risk
17592186044449|1606485864688|PHONE|false|1624492926721|Minimal risk
13194139533346|1602866692396|RFID|false|1616234677612|Moderate risk
21990232555555|1616582415129|WIFI|true|1672323462594|Significant risk
43980465111076|1646319811807|PHONE|false|1662727614360|Moderate risk
30786325577765|1626757582676|PHONE|false|1639417794725|Extreme risk
39582418599974|1637385445691|NFC|false|1643927808987|High risk
35184372088871|1630131908083|ATM|false|1646584537274|Severe risk
13194139533352|1598465092187|ATM|false|1616112506946|Very high risk
17592186044457|1605183417952|WIFI|false|1612024395829|High risk
35184372088874|1634309079243|NFC|false|1646395172285|Extreme risk
57174604644395|1664698428024|WIFI|false|1666254824419|Significant risk
8796093022252|1591691998441|IPv4|false|1634266138602|Low risk
26388279066669|1618605165288|PHONE|false|1626989131363|Low risk
35184372088878|1633043201781|IPv6|true|1667474748618|Moderate risk
8796093022255|1595542867297|ATM|false|1651042152319|Low risk
30786325577776|1627295398464|QRCode|false|1638651630539|Minimal risk
17592186044465|1610427784046|WIFI|false|1626130081212|Low risk
57174604644402|1664047793192|IPv6|false|1671336783472|Minimal risk
30786325577779|1626175330515|QRCode|false|1628716662068|Minimal risk
57174604644404|1664420908820|IPv6|false|1666922503128|Severe risk
30786325577781|1628700626024|ATM|true|1633689528876|Minimal risk
21990232555574|1611188472362|IPv4|false|1661867171789|Very high risk
17592186044471|1608112669580|IPv6|false|1636452483237|Minimal risk
26388279066680|1621311846158|MAC|false|1652372400575|Extreme risk
21990232555577|1615948576842|RFID|false|1621124971589|Significant risk
30786325577786|1625657860437|MAC|false|1660216028857|High risk
4398046511163|1584855601914|IPv6|false|1603128898539|Low risk
17592186044476|1604858246434|RFID|false|1605578616922|Significant risk
8796093022269|1591307540835|PHONE|false|1617181757555|Minimal risk
52776558133310|1657806931717|IPv6|false|1664390476747|Low risk
8796093022271|1596843981130|IPv6|false|1634961249765|Extreme risk
30786325577792|1627656769355|QRCode|false|1631840710639|Moderate risk
39582418600001|1637057312694|POS|false|1671439658314|Critical risk
57174604644418|1663590238418|POS|false|1671094141112|Minimal risk
48378511622211|1653925586894|ATM|false|1658361942865|Extreme risk
43980465111108|1643217911760|MAC|false|1668850498165|Severe risk
57174604644421|1664725221302|ATM|false|1670524118475|Very high risk
52776558133318|1661745011857|POS|false|1665672526000|Moderate risk
30786325577799|1630097570915|WIFI|true|1651686461192|Extreme risk
30786325577800|1629227080174|PHONE|false|1666996928011|Severe risk
8796093022281|1596667741411|IPv6|true|1672068866923|Minimal risk
4398046511178|1588788217510|POS|false|1633599792642|Extreme risk
30786325577803|1627698087601|WIFI|false|1664548167752|Moderate risk
48378511622220|1653043333098|NFC|false|1663813698205|Extreme risk
48378511622221|1652925598029|IPv6|false|1655976100192|Minimal risk
13194139533390|1601818125725|ATM|false|1667143462828|Severe risk
43980465111119|1644201385264|ATM|false|1645687847209|High risk
52776558133328|1658404875520|POS|false|1668420336766|Extreme risk
4398046511185|1584689739248|PHONE|false|1605393185455|Extreme risk
48378511622226|1651893367443|ATM|false|1658753904393|Significant risk
8796093022291|1593522420856|ATM|true|1672132567418|High risk
35184372088916|1632714046121|QRCode|false|1648115809553|Significant risk
4398046511189|1584936621535|PHONE|false|1602246061383|Very high risk
21990232555606|1611429843357|IPv4|false|1618511203193|Moderate risk
8796093022295|1593797660518|RFID|true|1652726039452|High risk
35184372088920|1630687064999|ATM|false|1660891369610|Minimal risk
48378511622233|1650753928905|NFC|false|1672171381776|Critical risk
48378511622234|1654496585378|ATM|false|1655870479268|Severe risk
30786325577819|1628059040264|IPv4|false|1669736637729|High risk
35184372088924|1630351018800|IPv6|false|1649674645199|Minimal risk
93|1582127749302|QRCode|false|1653000936824|High risk
13194139533406|1599131875785|ATM|false|1669425891228|Severe risk
95|1580417932110|QRCode|true|1667824691327|High risk
96|1582159083697|IPv4|false|1670318412818|Minimal risk
39582418600033|1639619263458|NFC|false|1669721172950|Low risk
13194139533410|1597699311179|ATM|false|1622805551885|Critical risk
52776558133347|1661355819156|IPv4|false|1672039705934|Severe risk
26388279066724|1618513844145|WIFI|false|1638505475063|High risk
30786325577829|1629280922947|PHONE|false|1643105364736|Significant risk
43980465111142|1647644406492|QRCode|false|1662749202506|Significant risk
35184372088935|1634143876371|WIFI|false|1652279151265|Very high risk
13194139533416|1598015428644|PHONE|true|1635574150801|Extreme risk
13194139533417|1602289514503|IPv4|false|1622755188331|Extreme risk
13194139533418|1598648437860|QRCode|false|1663103176340|High risk
57174604644459|1668892718861|NFC|false|1671062130643|Severe risk
52776558133356|1659367685436|RFID|false|1672125994327|Very high risk
17592186044525|1604921033102|NFC|false|1636521963423|Minimal risk
8796093022318|1596697838601|POS|false|1651488484865|Significant risk
17592186044527|1604440661080|WIFI|false|1664969949178|Critical risk
8796093022320|1595252883367|NFC|true|1641133849942|Minimal risk
35184372088945|1635038950132|IPv4|false|1655554966136|Low risk
61572651155570|1670213986291|NFC|false|1670994473379|Critical risk
26388279066739|1617879902254|RFID|false|1620630906277|Moderate risk
4398046511220|1588338667454|ATM|false|1627151871665|Low risk
57174604644469|1665970096432|POS|false|1668962143982|Low risk
43980465111158|1647729078560|IPv4|false|1668625621404|High risk
39582418600055|1639923116369|IPv6|false|1645217667016|Severe risk
26388279066744|1619807958784|ATM|false|1641367240351|Severe risk
35184372088953|1632025916912|IPv4|false|1667530449483|Low risk
13194139533434|1603874661553|NFC|false|1643882502209|Severe risk
52776558133371|1659406430487|MAC|false|1663291894280|Critical risk
43980465111164|1645921234366|ATM|false|1662644056369|Critical risk
4398046511229|1590352689466|NFC|false|1604088653519|Low risk
4398046511230|1590891052017|QRCode|false|1656152232981|Critical risk
127|1582517416797|QRCode|false|1645677901381|Extreme risk
39582418600064|1637584438107|PHONE|false|1647804614701|Minimal risk
48378511622273|1650235383967|NFC|true|1665636214017|Low risk
13194139533442|1598327597414|IPv6|false|1616837075329|Severe risk
52776558133379|1661294216255|QRCode|false|1668445070235|Extreme risk
30786325577860|1628504148726|RFID|false|1633337330134|Critical risk
4398046511237|1587324117985|MAC|false|1628987423988|Severe risk
134|1581394139488|NFC|false|1621603008679|High risk
13194139533447|1602319392572|IPv4|false|1610843906787|Extreme risk
26388279066760|1621684120861|PHONE|false|1638085105173|Very high risk
26388279066761|1620582819082|QRCode|false|1623395870871|Very high risk
43980465111178|1648568974574|WIFI|false|1660625182361|Low risk
52776558133387|1662239960908|ATM|false|1668086609105|Moderate risk
43980465111180|1645030658594|IPv6|false|1670956896187|Significant risk
21990232555661|1616691233495|RFID|false|1654394439473|Minimal risk
39582418600078|1639513453624|POS|false|1645435060810|Minimal risk
8796093022351|1593709751554|POS|false|1614373689916|Significant risk
30786325577872|1625494662855|PHONE|false|1670583779926|Significant risk
30786325577873|1624739617524|RFID|false|1646866887421|Severe risk
21990232555666|1616336222681|MAC|false|1620983526894|Very high risk
35184372088979|1631891726909|PHONE|false|1638173983786|High risk
30786325577876|1624234713593|QRCode|false|1664430874420|Moderate risk
4398046511253|1584655790339|MAC|false|1645947898077|Critical risk
26388279066774|1617600642145|NFC|false|1624820497677|Moderate risk
21990232555671|1611680109558|NFC|false|1628226345365|Very high risk
43980465111192|1649656453061|RFID|false|1669271259151|Moderate risk
21990232555673|1613554058442|RFID|false|1647809834435|High risk
48378511622298|1653810495285|NFC|false|1654647876912|Minimal risk
8796093022363|1596623720205|PHONE|false|1621540273311|Significant risk
57174604644508|1664977535025|RFID|false|1671387459317|Extreme risk
4398046511261|1588074238743|IPv6|false|1658133300527|Critical risk
13194139533470|1601918909315|POS|false|1664010169362|Minimal risk
159|1579138155046|QRCode|true|1653763787182|Critical risk
17592186044576|1608075957234|MAC|false|1620505043605|Critical risk
43980465111201|1644586425769|MAC|false|1666760928820|Extreme risk
35184372088994|1634513325613|RFID|false|1666905714578|High risk
17592186044579|1604641500851|MAC|false|1658903048370|Very high risk
48378511622308|1652800830039|QRCode|false|1662920350362|Moderate risk
8796093022373|1591990274873|PHONE|false|1668604442057|Moderate risk
17592186044582|1604460787316|QRCode|false|1612069895039|Moderate risk
43980465111207|1644549013965|MAC|false|1661275290937|Extreme risk
30786325577896|1627132289668|IPv4|false|1629805273082|Moderate risk
52776558133417|1656673835328|MAC|false|1667728291207|Minimal risk
170|1583308969994|ATM|false|1645785747888|Minimal risk
8796093022379|1595889984477|IPv4|false|1633863100274|Very high risk
26388279066796|1619707395196|IPv4|false|1644936991851|Critical risk
48378511622317|1653469211454|IPv4|false|1659403759241|Significant risk
13194139533486|1601552922859|MAC|false|1649194414292|Moderate risk
52776558133423|1657417154238|IPv4|false|1658876961898|Severe risk
17592186044592|1610175683141|QRCode|false|1659514158923|Extreme risk
26388279066801|1622307455160|WIFI|true|1666609550881|Very high risk
26388279066802|1617404729146|MAC|false|1629922335063|Low risk
43980465111219|1644687703004|ATM|false|1664450349987|Moderate risk
13194139533492|1601715729563|QRCode|false|1619998475898|High risk
48378511622325|1650465716121|NFC|false|1666712017221|Severe risk
182|1579309795577|WIFI|false|1651467931555|High risk
52776558133431|1661785075197|WIFI|false|1669641782288|Significant risk
184|1579838961307|WIFI|false|1606397218224|Moderate risk
21990232555705|1616556809264|ATM|false|1651645052420|Significant risk
39582418600122|1638414333715|RFID|false|1672488147636|Minimal risk
43980465111227|1646268431487|RFID|false|1656265313793|Low risk
57174604644540|1666297030207|POS|true|1670806492323|Severe risk
189|1581406767654|MAC|false|1629190568093|Low risk
43980465111230|1648449470950|PHONE|false|1658668049303|High risk
39582418600127|1638517146155|NFC|false|1641619766143|Severe risk
4398046511296|1588219116735|POS|false|1643250729642|Extreme risk
43980465111233|1649032682116|IPv4|false|1657590892624|Very high risk
17592186044610|1607389532956|QRCode|false|1634621379143|Low risk
30786325577923|1625361684047|MAC|false|1633921629761|Minimal risk
57174604644548|1669143641726|NFC|false|1670164400241|Low risk
35184372089029|1630957370913|ATM|false|1652278054109|Moderate risk
48378511622342|1651797275353|ATM|false|1657808868866|Low risk
8796093022407|1591642437310|NFC|false|1606520178175|High risk
26388279066824|1618464499567|NFC|false|1660236921815|High risk
13194139533513|1602525709210|RFID|false|1604883711524|Critical risk
43980465111242|1648593745421|NFC|false|1671303053536|Significant risk
8796093022411|1595951580834|ATM|false|1622343177719|Severe risk
43980465111244|1649113250126|MAC|false|1651652018816|Very high risk
13194139533517|1599887710974|POS|true|1603979316437|Very high risk
17592186044622|1605364913633|IPv6|false|1643055413672|High risk
207|1582593692332|ATM|false|1615213758260|Moderate risk
39582418600144|1640893506585|IPv4|false|1660257940207|High risk
43980465111249|1645631361817|QRCode|false|1664015291734|High risk
35184372089042|1630242899979|IPv6|false|1664090787123|Severe risk
30786325577939|1629526368529|WIFI|false|1646557261119|High risk
21990232555732|1615895534329|QRCode|false|1641800794042|Critical risk
8796093022421|1593299635764|RFID|false|1665024156731|Severe risk
8796093022422|1591428496345|IPv6|false|1636918027729|Minimal risk
30786325577943|1623936290780|NFC|false|1659101689219|Severe risk
35184372089048|1631666660842|PHONE|false|1646185151692|Very high risk
21990232555737|1616457628846|WIFI|false|1668855489718|Critical risk
13194139533530|1598611343650|QRCode|false|1633298400266|High risk
219|1581777333709|ATM|false|1602273166355|Very high risk
8796093022428|1591898383243|POS|false|1628403017463|Very high risk
30786325577949|1623896009088|IPv4|true|1634696029023|Significant risk
39582418600158|1639590618912|WIFI|false|1643751212539|Low risk
48378511622367|1651937951831|WIFI|false|1652344768233|Critical risk
61572651155680|1669790830215|ATM|false|1671706438483|Critical risk
8796093022433|1591266879314|WIFI|false|1605160500660|High risk
