id|createTime|type|isBlocked|lastLogin|riskLevel
30786325647728|1624993199675|MAC|false|1652057329282|Very high risk
70001|1583204542621|ATM|false|1639442922166|Very high risk
39582418669938|1637166499686|PHONE|false|1647407796669|Extreme risk
70003|1584178396690|NFC|false|1659999274861|Extreme risk
21990232625524|1611381197395|WIFI|false|1612175691891|Significant risk
48378511692149|1650808206502|IPv6|false|1652418412428|Minimal risk
57174604714358|1667866573951|IPv6|false|1669947746316|Significant risk
48378511692151|1653294908990|WIFI|false|1657092099554|Low risk
13194139603320|1599145139334|WIFI|false|1656815350947|High risk
52776558203257|1660577174910|RFID|false|1670565061468|Extreme risk
57174604714362|1668787305574|RFID|false|1671114694317|Minimal risk
17592186114427|1609378149770|MAC|false|1640321237587|High risk
4398046581116|1587183595197|WIFI|false|1655371862142|High risk
57174604714365|1669239833829|POS|false|1672273973371|Moderate risk
48378511692158|1654678882252|WIFI|false|1657769354427|Extreme risk
39582418669951|1638662785588|QRCode|false|1654667272279|Very high risk
57174604714368|1663536372632|IPv6|false|1668818365122|Low risk
8796093092225|1593309185056|POS|false|1613886916681|High risk
52776558203266|1657561267994|QRCode|false|1668699383987|Significant risk
52776558203267|1659654190476|WIFI|false|1662795275693|Moderate risk
8796093092228|1597264445763|WIFI|false|1632085249670|Very high risk
30786325647749|1625488216261|IPv4|false|1663072452806|Severe risk
13194139603334|1599096022361|PHONE|false|1607059458597|Significant risk
39582418669959|1638137560042|WIFI|false|1666153421764|High risk
13194139603336|1599846117574|MAC|false|1633400169002|Minimal risk
13194139603337|1598744542397|WIFI|false|1637892489082|Critical risk
43980465181066|1644380882209|IPv4|false|1661205937830|Significant risk
8796093092235|1595368062739|WIFI|false|1622196225892|High risk
4398046581132|1585090660469|IPv4|false|1615729630941|Severe risk
35184372158861|1631733197514|RFID|false|1640318013404|Critical risk
30786325647758|1626833797446|POS|false|1668987527651|Low risk
57174604714383|1665311862002|RFID|false|1671167570645|Severe risk
17592186114448|1607636524640|QRCode|false|1621501126271|Severe risk
43980465181073|1647220907196|IPv6|false|1663950866874|Extreme risk
70034|1580653722454|IPv4|false|1619109438592|Significant risk
48378511692179|1651385054884|MAC|false|1670842840733|Very high risk
57174604714388|1665908701989|IPv6|false|1669698429586|Critical risk
35184372158869|1635740461998|MAC|true|1636304692285|Extreme risk
26388279136662|1623003817383|IPv6|false|1653561954580|High risk
39582418669975|1637221324673|ATM|false|1648487677144|Significant risk
57174604714392|1666256485406|IPv6|false|1669705215659|High risk
43980465181081|1647137500507|ATM|false|1651244344651|Significant risk
48378511692186|1649774523357|QRCode|false|1662682232569|Extreme risk
17592186114459|1607704308821|IPv6|false|1667510755715|Critical risk
43980465181084|1644494770958|POS|false|1653988742624|High risk
17592186114461|1606903261802|NFC|false|1669209268737|Very high risk
8796093092254|1592219891245|NFC|false|1634532610821|Severe risk
21990232625567|1614266013266|RFID|false|1626989519098|Severe risk
43980465181088|1643533079762|NFC|false|1646672316217|Moderate risk
30786325647777|1626884567006|POS|false|1646227568321|Minimal risk
21990232625570|1611003589933|RFID|false|1640077342182|Significant risk
17592186114467|1609756236725|POS|false|1617188911518|Significant risk
48378511692196|1655695992240|NFC|false|1664674827267|High risk
26388279136677|1617238325729|RFID|false|1643454435813|Severe risk
17592186114470|1609462119820|PHONE|false|1633588250811|Very high risk
30786325647783|1625942090264|IPv4|false|1655659519532|Critical risk
35184372158888|1630801361609|POS|false|1644604321914|Moderate risk
26388279136681|1621043598827|RFID|false|1662066567941|Minimal risk
4398046581162|1586747021656|IPv6|false|1620765240433|Minimal risk
48378511692203|1652904321930|PHONE|false|1658419248851|Critical risk
26388279136684|1619956486056|PHONE|false|1648459123710|Minimal risk
35184372158893|1631276251568|RFID|false|1631418860151|Severe risk
21990232625582|1616559733651|RFID|false|1659452315356|Severe risk
21990232625583|1612450455799|RFID|false|1643476025857|Moderate risk
30786325647792|1628719204459|WIFI|false|1664439306983|Low risk
48378511692209|1654801771643|MAC|false|1655489796411|Moderate risk
30786325647794|1624410252025|WIFI|false|1671442353700|High risk
13194139603379|1598776451708|WIFI|false|1608842152926|Moderate risk
4398046581172|1585638236388|PHONE|false|1638344545723|Low risk
13194139603381|1600015467592|RFID|false|1658608755952|Moderate risk
30786325647798|1626910601437|POS|false|1651723099737|Extreme risk
52776558203319|1657145022784|PHONE|false|1666569172295|Significant risk
30786325647800|1625875460961|WIFI|false|1628209861351|Minimal risk
70073|1581336917999|MAC|false|1587111238082|Critical risk
43980465181114|1648918003928|PHONE|false|1666799374388|Moderate risk
30786325647803|1626142041020|NFC|true|1662368377561|Minimal risk
43980465181116|1644621841217|WIFI|false|1650831363215|High risk
30786325647805|1625532887760|PHONE|false|1632512721076|Low risk
13194139603390|1599007315664|IPv6|false|1606591610824|Severe risk
57174604714431|1666818564385|POS|false|1668680162991|Extreme risk
26388279136704|1620762992357|PHONE|false|1655423625915|Extreme risk
8796093092289|1592241318057|IPv4|false|1604998986727|Severe risk
43980465181122|1646473767174|IPv4|false|1650460500311|Significant risk
26388279136707|1622308847636|POS|false|1650410525675|Very high risk
43980465181124|1646456283105|MAC|false|1655658357520|High risk
17592186114501|1607740330374|ATM|false|1636162375429|Extreme risk
4398046581190|1588734930228|MAC|false|1629191032644|Extreme risk
57174604714439|1669080001249|IPv4|false|1672337687474|Low risk
35184372158920|1634833622583|IPv4|false|1658542897801|Minimal risk
8796093092297|1593283039112|QRCode|false|1601838559435|Severe risk
52776558203338|1659722286507|NFC|false|1667092453912|Moderate risk
39582418670027|1643074225912|MAC|false|1662117241096|Moderate risk
26388279136716|1622861148949|NFC|false|1646434225752|Critical risk
17592186114509|1607643033849|RFID|false|1639337954856|Minimal risk
70094|1583051880192|NFC|false|1647665065838|Minimal risk
43980465181135|1647085054067|NFC|false|1651584937485|Severe risk
13194139603408|1598636938456|IPv4|false|1668125754986|Severe risk
39582418670033|1638641893457|IPv4|false|1668460871891|Very high risk
61572651225554|1671624178440|ATM|false|1672218371255|Extreme risk
21990232625619|1615774249762|WIFI|false|1661932686138|Very high risk
4398046581204|1585392883271|IPv6|false|1648831696849|Very high risk
30786325647829|1628381335822|NFC|false|1634055731669|Extreme risk
61572651225558|1672366360554|POS|false|1672368746700|Significant risk
48378511692247|1654749350760|RFID|false|1656423782986|Moderate risk
4398046581208|1584884835122|RFID|true|1660819289134|Significant risk
57174604714457|1663265918445|QRCode|false|1670905075906|Very high risk
