personId|loanId|loanAmount|createTime|org
13194139538312|4801119777265287168|23269131,00|1636108852041|Fundbox
13194139538312|4854037072886890497|70659198,00|1652320818888|Wells Fargo
13194139538312|4843341023771885570|19696701,00|1649032699622|RealtyMogul
15000|4648278864911400963|90538536,00|1589105413069|SoFi
25000|4849814948236230660|52392920,00|1651038055622|Bank of America
25000|4799430927405023237|75471699,00|1635596987402|Upstart
13194139568312|4867266396792291334|36215858,00|1656367031140|Patch of Land
8796093067208|4821667450565165063|35086187,00|1642387701015|Wells Fargo
8796093067208|4918213367576920072|46273521,00|1672070489325|SunTrust
8796093077208|4914272717902970889|94836710,00|1670843837735|US Bank
30786325642728|4918213367576920074|99210816,00|1672039577573|Peerform
19791209374968|4851503798096494603|92459501,00|1651590864096|Marcus by Goldman Sachs
30786325582729|4918494842553630732|42437986,00|1672156430590|American Express
2199023300553|4671922762955096077|65406356,00|1596404444418|SoFi
2199023300553|4687403886674182158|20253163,00|1601121499217|Funding Circle
15393162863865|4783105378755805199|30811958,00|1630580445980|OneMain Financial
15393162863865|4780009154011987984|97906839,00|1629632880436|State Farm Bank
24189255836074|4908924693345468433|1658262,00|1669243486140|SunTrust
17592186079418|4863325747118342162|44392527,00|1655202327293|US Bank
24189255856074|4919339267483762707|36273033,00|1672375100270|OnDeck
24189255856074|4917650417623498772|57335073,00|1671881381726|TD Bank
24189255856074|4909206168322179093|17442247,00|1669316474894|Chase Bank
24189255856074|4918494842553630742|43380910,00|1672158808156|Earnest
2199023320554|4820541550658322455|2338223,00|1642016072236|LendingPoint
8796093027211|4821667450565165080|34298727,00|1642372055016|Avant
13194139548315|4786201603499622425|37951139,00|1631525387270|US Bank
13194139548315|4805904851869368346|21259919,00|1637583001827|RealtyMogul
13194139548315|4777757354198302747|7481348,00|1628876533725|Wells Fargo
13194139548315|4798305027498180636|77017773,00|1635223900140|Funding Circle
28587302347179|4907517318461915165|21799053,00|1668784896385|Fundbox
28587302347179|4910613543205732382|38072541,00|1669702569078|Capital One
10995116322763|4782260953825673247|51087566,00|1630299211021|Rocket Loans
21990232560524|4834333824517144608|7772269,00|1646313024392|Avant
26388279081628|4879932770744270881|58804685,00|1660257803259|Upgrade
26388279081628|4913428292972838946|2407404,00|1670604260529|SoFi
2199023280556|4675300462675623971|25108231,00|1597382630628|Kabbage
2199023280556|4648841814864822308|36593317,00|1589259249669|American Express
8796093057212|4809282551589896229|22561020,00|1638613003014|SunTrust
8796093057212|4816600900984373286|61985825,00|1640853346057|Capital One
13194139578316|4840526274004779047|31572076,00|1648205527243|Peerform
28587302377180|4919057792507052072|28989807,00|1672312021940|Fundrise
6597069841660|4725121533553410089|2356932,00|1612742456169|Discover
6597069841660|4710203359787745322|26535222,00|1608184517174|Bank of America
15393162793869|4790986678103703595|16771659,00|1632983109185|Fundrise
15393162793869|4800556827311865900|7822117,00|1635887342297|State Farm Bank
21990232570525|4843622498748596269|16323202,00|1649097298066|Chase Bank
21990232570525|4887532595115458606|28027383,00|1662603016369|BlueVine
21990232570525|4892317669719539759|46820385,00|1664112387127|Citibank
21990232570525|4872051471396372528|7155372,00|1657892390290|State Farm Bank
4398046536109|4692751911231684657|40087738,00|1602746977836|Patch of Land
4398046536109|4889502919952433202|33767212,00|1663274871235|OneMain Financial
35005|4704855335230242867|93422993,00|1606537501837|Fundrise
19791209364973|4907798793438625844|35532301,00|1668838360545|SunTrust
28587302327182|4905265518648229941|13466584,00|1668120406002|RealtyMogul
28587302327182|4902169293904412726|4205683,00|1667095250277|PNC Bank
28587302327182|4912302393065996343|59945265,00|1670258584180|Rocket Loans
6597069781662|4897102744323620920|8899169,00|1665540951726|Upgrade
6597069781662|4702040585463136313|65364209,00|1605608579997|LendingPoint
24189255836078|4913709767949549626|2013322,00|1670659638822|Wells Fargo
6597069821662|4713862534484983867|95944271,00|1609275439963|TD Bank
6597069821662|4804778951962525756|73249881,00|1637189161772|Prosper
6597069821662|4726810383413674045|43004696,00|1613206769401|American Express
6597069821662|4757209680898424894|74134182,00|1622552546495|LightStream
28587302387182|4904139618741387327|13839600,00|1667696983712|LightStream
28587302387182|4906954368508493888|11103576,00|1668575942412|Roofstock
28587302387182|4911739443112575041|30614588,00|1670074244566|Upgrade
13194139608318|4754676406108028994|20822771,00|1621820460351|Avant
13194139608318|4782823903779094595|76795577,00|1630464352515|Prosper
13194139608318|4755520831038160964|72315197,00|1622070340174|Rocket Loans
13194139608318|4874021796233347141|68191054,00|1658514121805|Marcus by Goldman Sachs
4398046516111|4724558583599988806|51281529,00|1612597266406|Patch of Land
28587302337183|4912865343019417671|83859239,00|1670372612761|Patch of Land
28587302337183|4915680092786524232|64148337,00|1671281002654|OneMain Financial
28587302337183|4918494842553630793|16577879,00|1672132152679|OneMain Financial
